;;;;;;;;;;;;;;;;;x
end_of_natural_dyes_title;An End to Natural Dyes?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;The discovery of man-made synthetic dyes in the mid-19th century triggered a long decline in the large-scale market for natural dyes. Synthetic dyes, which can be produced in large quantities, quickly superseded natural dyes for the commercial textile production enabled by the industrial revolution, and unlike natural dyes, are suitable for the synthetic fibres that followed. In a few of our provinces, the production of natural dyes is in a steady decline for a few years and now producers can barely sell their product. Faced with bankruptcy, most dye producers are looking for new goods to sell. We can help them look for new markets.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
the_aceh_question_title;The Aceh Question;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_aceh_question_desc;For much of the 19th century, Aceh's independence had been guaranteed by the Anglo-Dutch Treaty of 1824 and its status as a protectorate of the Ottoman Empire since the 16th century. During the 1820s, the Sultanate of Aceh became a regional political and commercial power, supplying half of the world's pepper, which increased the revenues and influence of local feudal rajahs. Following the opening of the Suez Canal, the trade routes shifted and we are now in a position to strike a deal with the civilized protectors of the Aceh: allow us a free hand within their sphere of influence in Maritime Southeast Asia while we also take the responsibility to fight piracy in the region. With this deal we might get their sanction to conquer Aceh, though we should be ready to give something in return, most probably a colony.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_short_declaration_title;The Short Declaration;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_short_declaration_desc;The Short Declaration was short and brief because it contrasted with the "long" contracts that were earlier concluded between the Netherlands Indies government and some seventeen so-called self-governing lands. The latter were left under the charge of rulers who were empowered to deal with legislative and administrative matters pertaining to their territories, but they had to ensure that obligations to the Netherlands Indies government were met. The long contracts defined the limits of the competency of both rulers and the Netherlands Indies government. By issuing the Short Declaration, we will declare these contracts null and void and we will bring the Moluccan Islands and the Siak Sultanate under our direct control.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_sunni_title;Make Sunni the Official Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_sunni_desc;The Sunnis have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_shiite_title;Embrace the Shiite Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_shiite_desc;The Shiites have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_catholic_title;Embrace the Catholic Religion;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_catholic_desc;The Catholics have grown in our country to the point we can't ignore them anymore. We should embrace and make it the official state religion.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_the_javanese_sultanates_title;End the Javanese Sultanates;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_the_javanese_sultanates_desc;The Sultanates of Yogyakarta and Surakarta have long been under our protection. It would be in our best interests to convince them to come under our direct rule, so we might bring civilization to their people more effectively, and so that we might secure their lands from other powers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_on_title;Change National Value (Active);;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_on_desc;Turn on the function to change the National Value.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_off_title;Change National Value (Inactive);;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
change_national_value_off_desc;Turn off the function to change the National Value.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_order_title;Embrace the Ideal of Order;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_order_desc;The foreigners progress and dominate through an orderly and organized society, based on a sense of duty to their country. If we were to embrace this ideal, we might strive as they do.\n\n§YThe modifiers for this NV are:§W\n§GLand and Naval Organization: +10%\nLand and Naval Units Starting Experience: +0.10\nOrganization Regain Rate: +5%\nMobilization Size: +5%§W\n§RMobilization Impact on Economy: +75%\nPops will be slightly more conservative.§W;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_title;Embrace the Ideal of Productivity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_production_desc;The foreigners progress through an industrious society based on hard work. If we were to embrace this ideal, we might progress as they do.\n\n§YThe modifiers for this NV are:§W\n§GTax Efficiency: +10%\nFactory, RGO and Artisan Throughput: +5%\nCommerce Tech Research Bonus: 5%\nMobilization Size: +4%§W\n§RMobilization Impact on Economy: +50%§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_title;Embrace the Ideal of Autocracy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_autocracy_desc;The foreigners progress through a society based on strong leadership, obedience and loyalty. If we were to embrace this ideal, we might progress as they do.\n\n§YThe modifiers for this NV are:§W\n§GRuling Party Support: +25%§W\n§RSocial and Political Reform Desire: -5%\nLiteracy Impact on Consciousness: -10%§W\n§GMobilization Size: +4.5%§W\n§RMobilization Impact on Economy: +100%\nPops will be more conservative and will be more inclined to adopt the current government (fascist, communist, anarcho-liberal) ideology.§W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
switch_to_equality_title;Embrace the Ideal of Equality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_equality_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of equality and social fairness above all else.\n\n§YThe modifiers for this NV are:§W\n§GAssimilation Rate: +10%\nSocial Reform Desire: +5%\nImmigrant Attract: +5%\nPop Militancy: -0.01\nCulture Tech Research Bonus: 5%\nMobilization Size: +3.5%§W\n§RMobilization Impact on Economy: +110%\nPops will be slightly more socialist.§W;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_title;Embrace the Ideal of Liberty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
switch_to_liberty_desc;It is time for our nation to change the character of our people, to encourage them to embrace the values of liberty and personal freedom above all else.\n\n§YThe modifiers for this NV are:§W\n§GPolitical Reform Desire: +5%\nImmigrant Attraction: +5%\nCommerce Tech Research Bonus: 5%\nMobilization Size: +3.5%§W\n§RMobilization Impact on Economy: +110%\nPops will be slightly more liberal.§W;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
expel_manchu_from_primorye_title;The Manchurian Question;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
expel_manchu_from_primorye_desc;The Pacific coast near Haishenwai was settled mainly by the Chinese and Manchus during the Qing Dynasty period. The Manchus banned Han Chinese from most of Manchuria including the Haishenwai area — it was only visited by illegal gatherers of sea cucumbers. Our claims on the area grew strong and we took the area, founded new settlements and renamed it. But the Manchus are still a majority in most of Outer Manchuria and we can't force them to assimilate. Our advisers recommend that we should try to throw them out so we can strengthen our claim in the area. Should we succeed in expelling them, we can greatly increase the region attractiveness to immigrants.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
manifest_destiny_desc;To bring civilization from coast to shining coast has always been the grand mission of our great republic. Let the Eagle spread its wings.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
reclaim_india_mughals_title;Reform the Mughal Empire;;;;;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_india_mughals_desc;All of India was once part of our mighty empire. It's our destiny to unite these lands again under our banner.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
create_south_africa_title;Create South Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;x
create_south_africa_desc;Uniting the South African nations under a single flag, as a puppet to our nation, will make for a much stronger ally.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
die_wacht_am_rhein_desc;In 1840, France's then prime minister Adolphe Thiers had claimed that the river Rhine constituted the natural eastern border of the French nation, sparking what would later become known as the Rhine Crisis, as this was perceived in Germany as a threat to Prussian possessions on the western bank of the river. In response to these events, the poet and merchant Max Schneckenburger wrote a patriotic poem calling on the 'Fatherland to remain calm', for, as the poem says, 'fast and true stands the watch at the Rhine', implying that the German nation would defend the river against any and all aggression. The poem was put to music in 1854, and became extremely popular in Germany during the Franco-Prussian war of 1870-71.;;;;;;;;;;;;;;;;;;;;;;;;;;;x
withdraw_signature_geneva_convetion_title;Withdraw Signature from the Geneva Convention;;;;;;;;;;;;;;;;;;;;;;;;;;x
withdraw_signature_geneva_convetion_desc;The Geneva Convention bind us and prevent us to assert total control over some... aspects we'd like to have. It's time to retract our signature.;;;;;;;;;;;;;;;;;x
genocide_minorities_title;Systematic Extermination;;;;;;;;;;;;;;;;;x
genocide_minorities_desc;Our national minorities have become a problem. We have a solution for it. A final solution.;;;;;;;;;;;;;;;;;x
renaming_act_lushun_title;Rename Lüshun;;;;;;;;;;;;;;;;;x
renaming_act_lushun_desc;The small port city known by the Chinese as Lüshun, by the Japanese as Ryojun and by the westerners as Port Arthur is now firmly in our hands, and nothing better to demonstrate that than changing its name to something more close to our culture.;;;;;;;;;;;;;;;;;x
create_argentina_title;Restore Argentina;;;;;;;;;;;;;;;;;;;;;;x
create_argentina_desc;The people of the old Spanish colonies in the territory that is known as Argentina would be more useful for us if they were united under a single flag.;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_title;The Imperial Stain;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_desc;The workers revolution succeeded in Russia, but there are still old imperialist and monarchist names in our cities and provinces, paying tribute to the oppressors of the proletariat. Let's erase this chapter and write a new one based on the heroes of the revolution.;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_title;The Communist Stain;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_desc;The communists took the power by force and renamed our proud cities to their terrorist leaders names. It's time to go back to the old traditions and bury the names of the ones who brought our country to ruin.;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_ukraine_title;The Imperial Stain in Ukraine;;;;;;;;;;;;;;;;;;;;;;x
names_of_the_revolution_ukraine_desc;The workers revolution succeeded, but there are still old imperialist and monarchist names in our cities and provinces, paying tribute to the oppressors of the proletariat. Let's erase this chapter and write a new one based on the heroes of the revolution.;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_ukraine_title;The Communist Stain in Ukraine;;;;;;;;;;;;;;;;;;;;;;x
remove_names_of_the_revolution_ukraine_desc;The communists took the power by force and renamed our proud cities to their terrorist leaders names. It's time to go back to the old traditions and bury the names of the ones who brought our country to ruin.;;;;;;;;;;;;;;;;;;;;;;x
falangist_doctrine_title;The Falangist Doctrine;;;;;;;;;;;;;;;;;;;;;;x
falangist_doctrine_desc;The Falangist Party rose to power and promoted a revolution in Spain. The most extremist members now call for the completion of the revolution goals: A State racial policy, the unification of Gibraltar and Portugal in Spain and the annexation of former Spanish territories in the French Pyrenees.;;;;;;;;;;;;;;;;;;;;;;x
nationalize_title;Nationalize the Industry;;;;;;;;;;;;;;;;;;;;;;x
nationalize_desc;No more will the foreign dogs grow fat off of the sweat of our people! The time has come to seize all assets owned by outsiders, to be cared for by the state.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
reclaim_italian_lands_title;Reclaim Our Historical Lands;;;;;;;;;;;;;X,,,,,,,,,,,,,,
reclaim_italian_lands_desc;A growing sentiment in our country calls for the unification of the territory that is rightfully ours. Savoie, once part of Sardinia-Piedmont, is an integral part of Italy where many Italians live. Corsica and Malta, clear extensions of our territory, are islands that logically belong to the Italian people and Corfu is the clear extension of our Dalmatian claims, lands that were once a part of Venice. We need to do everything in our power to give to the Italians the land that is their right.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
conquest_of_the_adriatic_title;Conquest of the Adriatic;;;;;;;;;;;;;X,,,,,,,,,,,,,,
conquest_of_the_adriatic_desc;The Adriatic Sea, a region that is historically Italian, is within our grasp and many Italians live in the lands around it to this day. It's time to assert our hegemony on the territory around it, safeguarding the Italians that still live there.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_westminster_title;Destroy the Palace of Westminster;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_westminster_desc;By giving the order for our troops occupying London to destroy the Palace of Westminster we can deal a huge blow to our enemy's prestige and make it so it's more likely for the war to end sooner. This will be seen as an incredible act of aggression, however, and will forever damage our relations with them and some of our citizens, as well as their citizens, will be extremely angry by such heinous act against their parliament.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_eiffel_tower_title;Destroy the Eiffel Tower;;;;;;;;;;;;;X,,,,,,,,,,,,,,
destroy_eiffel_tower_desc;By giving the order for our troops occupying Paris to destroy the Eiffel Tower we can deal a huge blow to our enemy's prestige and make it so it's more likely for the war to end sooner. This will be seen as an incredible act of aggression, however, and will forever damage our relations with them and some of our citizens, as well as their citizens, will be extremely angry by such heinous act against one of their national monuments.;;;;;;;;;;;;;X,,,,,,,,,,,,,,
build_the_big_ben_title;Rebuild the Palace of Westminster;;;;;;;;;;;;;X,,,,,,,,,,,,,,
build_the_big_ben_desc;In 1834, an accidental fire destroyer large parts of the Palace of Westminster. Both Houses of the Parliament were destroyed along with most of the other buildings on the site. Westminster Hall was saved largely due to heroic fire fighting efforts, and a change in the direction of the wind during the night. The only other parts of the Palace to survive were the Jewel Tower, the Undercroft Chapel, the Cloisters and Chapter House of St Stephen's and Westminster Hall. A recent bill is on discussion on the parliament to rebuild the palace along with a huge clock tower nicknamed "Big Ben".;;;;;;;;;;;;;X,,,,,,,,,,,,,,
russify_congress_poland_title;Russify Congress Poland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
russify_congress_poland_desc;Our subjects in Congress Poland long have been under our rule. Now it's time to start their russification and their integration on the mighty Russian Empire.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
make_buenos_aires_capital_title;Make Buenos Aires Capital of Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
make_buenos_aires_capital_desc;Buenos Aires long has been the most populous and strategically important city of Argentina. Disagreements between what city should be capital and Buenos Aires status long troubled our country. The best solution was recently proposed and all parties agree: we will federalize Buenos Aires and make it the new capital.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
paraguay_independence_title;Declare Independence from Argentina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
paraguay_independence_desc;Paraguay long has been de facto independent, but it never formally declared independence from the Argentine Confederation. This lead to the Argentines considering us as part of their country and claiming our territory. Today, our Congress has formally drafted a declaration of independence that we intend to send to all neighboring countries. With our military might, we are sure to enforce our freedom.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_chaco_title;Conquest of the Chaco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_chaco_desc;The Chaco region has largely remained in native hands until now. It's time to pacify this region and expand our borders, we need to claim this land so no one can deny it from us.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
conquest_of_the_desert_title;Conquest of the Desert;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
conquest_of_the_desert_desc;A proposal has been brought forth to finally push into the southern Patagonian lands and pacify them once and for all. Argentina must make its claim so none can deny us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupation_of_araucania_title;Occupation of Araucania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupation_of_araucania_desc;A proposal has been brought forth to finally push into the southern lands of Araucania and pacify them once and for all. Chile must make its claim so none can deny us.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
argentina_chile_border_treaty_title;Argentina-Chile Border Treaty;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
argentina_chile_border_treaty_desc;Now that the lands of Araucania and Patagonia are fully settled, it might be prudent for us to approach the Chileans and see if we cannot agree on a border -- they would get the lands west of the Andes and we the lands to the east. If we cannot come to an agreement, there is likely to be war.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
entre_rios_independent_title;A Call to Rebellion;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
entre_rios_independent_desc;General Francisco Ramírez has issued a call to the people of Argentina: rise up, and force the dictators to agree to a just constitution that provides rights to every Argentine citizen!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_easter_island_title;Annex Easter Island;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_easter_island_desc;The native population of Easter Island has suffered many devastations in recent years, from attacks by Peruvian pirates to a tuberculosis epidemic. A colonist has operated a sheep ranch there for some years, and recently offered to sell to our government. Considering his ranch covers a large portion of the island, we would be well within our rights to claim sovereignty over it.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
valparaiso_harbor_title;The Jewel of the Pacific;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
valparaiso_harbor_desc;Valparaiso has became a required stopover for ships crossing between the Atlantic and Pacific oceans. In its role as a major seaport, Valparaiso receives immigrants from many European countries, but this could change if a new route was to open.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
occupy_misiones_title;The Occupation of Misiones;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
occupy_misiones_desc;For a long time the Province of Misiones had a central place in the commerce between Brazil, Argentina and Uruguay. The vast majority of its inhabitants are guarani, our people, and they should be ruled by our country. The supreme dictator of Paraguay has a project to build a fort and trenches overnight so we can control the province. Since the Argentine President, Rosas, consider Paraguay to be a part of Argentina, they shouldn't take action against our move.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
pbc_in_chaos_title;Chaos in the Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
pbc_in_chaos_desc;Now the Confederation is destabilized, we should break free from the southern dominance and show who is the real power in the Andes!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_PEU_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_PEU_desc;As Peru is not connected to Bolivia anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_SPU_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_SPU_desc;As South Peru is not connected to Bolivia anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_BOL_title;The end of Peru-Bolivian Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_confederation_BOL_desc;As Bolivia is not connected to Peru anymore, the Confederacy can be declared extinct.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
treaty_of_la_paz_title;Treaty of La Paz;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_la_paz_desc;Our claim to both Peru and Bolivia is now considered legitimate.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
centralizer_act_huayna_capac_title;Acto Centralizador 'Huayna Capac';;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
centralizer_act_huayna_capac_desc;As the central government grows stronger, the Confederation becomes more and more an unitary state. The 'Centralizer Act Huayna Capac' concentrates even more power in the president and creates the United Republic of Peru-Bolivia.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_new_pbc_title;The new Confederation;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_new_pbc_desc;Now we are a greater power, we can unite again with our South-Andean brothers and sisters.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reunite_peru_title;Reunite Peru;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reunite_peru_desc;With the Confederation finally broken, we stand in a position to resume control over South Peru and unite the nation once more.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
leave_puppet_title;Declare Independence;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
leave_puppet_desc;For too long our overlords controlled a puppet government. No more! Our might is enough to break free from them and we would be better if we ruled and lead our nation instead of being a subject to an inferior power.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
declare_la_paz_capital_title;Make La Paz the Capital;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
declare_la_paz_capital_desc;It has been suggested that we make La Paz the de facto seat of the national government, with Sucre remaining the nominal historical as well as judiciary capital. This issue has been brought due to the shift of the Bolivian economy away from the largely exhausted silver mines of Potosí to the exploitation of tin near Oruro, and resulting shifts in the distribution of economic and political power among various national elites.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_sakhalin_title;Claim Sakhalin;;;;;;;;;;;;;x,,,,,,,,,,,,,
claim_sakhalin_desc;Russia has ruled lands on Sakhalin Island for some time now, and much of the archipelago's population is Russian. It's time we let the world know that we consider these lands to be a core Russian territory, which we will defend to the last!;;;;;;;;;;;;;x,,,,,,,,,,,
establish_panslavism_title;Establish Pan-Slavism;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
establish_panslavism_desc;The Orthodox Christians of the Balkans have lived under the boot of Muslim oppression for too long. The time has come to call on them to rise up against their oppressors. All Yugoslavia must unite!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_bukhara_title;The Great Game Comes to Bukhara;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_bukhara_desc;We must press our domination of Central Asia. This means that Bukhara must join our nation, or stand forever more subject to British aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_great_game_kokand_title;The Great Game Comes to Kokand;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_kokand_desc;We must press our domination of Central Asia. This means that Kokand must join our nation, or stand forever more subject to British aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_great_game_khiva_title;The Great Game Comes to Khiva;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_khiva_desc;We must press our domination of Central Asia. This means that Khiva must join our nation, or stand forever more subject to British aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reclaim_poland_RUS_title;Reclaim Poland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_poland_RUS_desc;Our lands in Poland were stripped from us unfairly. Now is the time to reclaim those lands in the name of Russia!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_tartu_title;Treaty of Tartu;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
treaty_of_tartu_desc;Now that we are free from Russian rule, we should approach the Russian government and discuss the claims to Petsamo and southern Karelia before we end up in a territorial war we cannot hope to win.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
peking_convention_TPG_title;The Peking Convention;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
peking_convention_TPG_desc;Since the Treaty of Nerchinsk (1689), the Russian Empire has recognized the Argun river and the Stanovoy mountains as the natural frontiers between Russia and China.  In the mid 19th century the Russians would expand beyond this border to seize the vast lands between the Stanovoy Mountains and the Amur River. The Western Allies would later bring the Second Opium War to a conclusion by burning the Chinese Emperor's summer palaces, and entering Beijing. A cunning major general named Nikolay Ignatiev was able to convinced the Chinese that only Russian support would cause the allies to evacuate Peking. The price for this support was the Convention of Peking, which confirmed Muravyov's gains and, additionally, ceded territory between the Ussuri River and the Pacific to Russia. Thus, Russia had gained some 350,000 square miles of territory without firing a single shot.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
mongolian_protectorate_title;The Mongolian Protectorate;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mongolian_protectorate_desc;Our influence in Mongolia is such that we are in a position to pry the nation away from the Chinese and into our control. They would be our vassals, benefiting from protection against Chinese claims on their land.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
declare_neutrality_title;Declare Swiss Neutrality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
declare_neutrality_desc;The Swiss have little interest in the wars of Europe.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abandon_neutrality_title;Abandon Swiss Neutrality;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abandon_neutrality_desc;The might of the Swiss army is such that we can repel our neighbors without difficulty. Our policy of neutrality is no longer necessary.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
violate_neutrality_title;Violate Swiss Neutrality;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
violate_neutrality_desc;The Swiss may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us -- then they are sorely mistaken.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
convention_of_peking_title;The Peking Convention;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
convention_of_peking_desc;Since the Treaty of Nerchinsk (1689), the Russian Empire has recognized the Aigun river and the Stanovoy mountains as the natural frontiers between Russia and China. There are many within the government, however, who believe it would be in our best interest to access a southern port upon the Sea of Japan -- namely the Chinese city of Haishenwai. Considering the Chinese only barely control their northeastern provinces, it seems within our right to negotiate for their control... and with their state of turmoil now is the best time to approach them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
the_great_game_makran_title;The Great Game Comes to Makran;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_makran_desc;We must press our domination of Central Asia. This means that Makran must be subjugated as a British colony, or we risk losing it to Russian aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_great_game_panjab_title;The Great Game Comes to Panjab;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_panjab_desc;We must press our domination of Central Asia. This means that the Panjab must be subjugated as a British colony, or we risk losing it to Russian aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_great_game_sindh_title;The Great Game Comes to Sindh;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_sindh_desc;We must press our domination of Central Asia. This means that the Sindh must be subjugated as a British colony, or we risk losing it to Russian aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
the_great_game_kalat_title;The Great Game Comes to Kalat;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
the_great_game_kalat_desc;We must press our domination of Central Asia. This means that Kalat must be subjugated as a British colony, or we risk losing it to Russian aggression in the region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_mayotte_title;Annex Mayotte;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_mayotte_desc;The ruler of the small island of Maore, which French traders have dubbed 'Mayotte', is a primitive sultan who only broke away from Malagasy rule in recent years. He has petitioned the French government for status as a protectorate, clearly preferring civilized rule to those of his neighbors.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
annex_fiji_title;Annex Fiji;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_fiji_desc;With Australian settlers having purchased land on the island of Fiji, they have slowly become insinuated within the court of King Cakobau. So it is that recently, when the king's lavish overspending saddled his kingdom with considerable debt, the settlers offered to negotiate terms by which the British government would pay off the debt and annex the island as a new colony.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
