Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
zakynthos;Island;;;;Isla;;;;;;;;;
kanazawa;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
grenada;Plantation Island;;;;Isla Plantación;;;;;;;;;
aksum;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
arusha;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
baton_rouge;Forest;;;;Bosque;;;;;;;;;
bellohorizonte;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
bregenz;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
cambrai;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
duluth;Grassland;;;;Praderas;;;;;;;;;
dutchharbor;Tundra;;;;Tundra;;;;;;;;;
fashoda;Grassland;;;;Praderas;;;;;;;;;
foggia;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
galapagos;Island;;;;Isla;;;;;;;;;
gotha;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
goytaces;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
heilbronn;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
indragiri;Jungle;;;;Selva;;;;;;;;;
kalamata;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
konstanz;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
lexington;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
lienz;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
malacca;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
neustrelitz;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
queencharlotte;Island;;;;Isla;;;;;;;;;
saintthomas;Plantation Island;;;;Isla Plantación;;;;;;;;;
sandiego;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
santalucia;Plantation Island;;;;Isla Plantación;;;;;;;;;
santos;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
spokane;Grassland;;;;Praderas;;;;;;;;;
tarnopol;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
volos;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
wallawalla;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
kuttenberg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tubingen;Grassland;;;;Praderas;;;;;;;;;
altai;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
barbara;Coastal Desert;;;;Desierto;;;;;;;;;
beauvais;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
buenaventura;Jungle;;;;Selva;;;;;;;;;
carassa;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
channelislands;Island;;;;Isla;;;;;;;;;
corinth;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
diu;Steppe;;;;Estepa;;;;;;;;;
fiji;Jungle;;;;Selva;;;;;;;;;
hartford;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
heidelberg;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
karangasam;Jungle;;;;Selva;;;;;;;;;
kherson;Steppe;;;;Estepa;;;;;;;;;
massawa;Semidesert;;;;Semidesierto;;;;;;;;;
merv;Semidesert;;;;Semidesierto;;;;;;;;;
montecali;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
okinawa;Island;;;;Isla;;;;;;;;;
padua;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
saint_helena;Island;;;;Isla;;;;;;;;;
saintvincent;Plantation Island;;;;Isla Plantación;;;;;;;;;
sandakan;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
santa_barbara;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
shizuoka;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
zayla;Coastal Desert;;;;Desierto;;;;;;;;;
abudhabi;Coastal Desert;;;;Desierto;;;;;;;;;
acre;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
antalya;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
arnhem;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
assab;Coastal Desert;;;;Desierto;;;;;;;;;
aswan;Semidesert;;;;Semidesierto;;;;;;;;;
baalbeck;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
bayreuth;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
brest_litovsk;Grassland;;;;Praderas;;;;;;;;;
dumyat;Marsh;;;;Humedales;;;;;;;;;
eindhoven;Mining District;;;;Distrito Minero;;;;;;;;;
fortvancouver;Forest;;;;Bosque;;;;;;;;;
gera;Grassland;;;;Praderas;;;;;;;;;
hasselt;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
iles_kerguelen;Tundra;;;;Tundra;;;;;;;;;
jalalabad;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
karlsbad;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
klagenfurt;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
lucca;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
mariupol;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
multan;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
peshawar;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
rangoon;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
samoa;Island;;;;Isla;;;;;;;;;
sidon;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
tampico;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
yazd;Semi-Desert Mountains;;;;Montañas Semidesérticas;;;;;;;;;
guangxin;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
aomori;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
brig;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
daugavpils;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fukuoka;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
greenland;Ice Sheet;;;;Capa de Hielo;;;;;;;;;
janmayen;Tundra;;;;Tundra;;;;;;;;;
liechtenstein;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
neuchatel;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
utsonomiya;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
valmiera;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
ventspils;Forest;;;;Bosque;;;;;;;;;
aschaffenburg;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bastogne;Forest;;;;Bosque;;;;;;;;;
benares;Steppe;;;;Estepa;;;;;;;;;
commander_island;Island;;;;Isla;;;;;;;;;
dodecanese;Island;;;;Isla;;;;;;;;;
jacmel;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
jeremie;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
landshut;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
modena;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
palau;Island;;;;Isla;;;;;;;;;
parma;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
petropauilsk;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
saint_nicholas;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
santiagocaballeros;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tournai;Mining District;;;;Distrito Minero;;;;;;;;;
turnhout;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fredericksburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
sorocaba;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tabatinga;Jungle;;;;Selva;;;;;;;;;
marabitanas;Jungle;;;;Selva;;;;;;;;;
trindade_martim;Small Archipelago;;;;Pequeño Archipiélago;;;;;;;;;
desert_massif;Desert Massif;;;;Macizo Desértico;;;;;;;;;
ambon;Jungle Mountains;Montagnes Jungle;Dschungel Berge;;Montañas Junglosas;;;;;;;;;
arras;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
assen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bangalore;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
belgorodukr;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bitburg;Forest;;;;Bosque;;;;;;;;;
breda;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
cebu;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
ceram;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
charleville;Forest;;;;Bosque;;;;;;;;;
colmar;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
djokjakarta;Jungle Mountains;Montagnes Jungle;Dschungel Berge;;Montañas Junglosas;;;;;;;;;
eupen;Forest;;;;Bosque;;;;;;;;;
gomel;Forest;;;;Bosque;;;;;;;;;
gottingen;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
harper;Jungle;;;;Selva;;;;;;;;;
jolo;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
kleve;Mining District;;;;Distrito Minero;;;;;;;;;
koepang;Jungle;;;;Selva;;;;;;;;;
kostroma;Forest;;;;Bosque;;;;;;;;;
kotaradja;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
krasnoyarsk;Forest;;;;Bosque;;;;;;;;;
leeuwarden;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
leibnitz;Forest;;;;Bosque;;;;;;;;;
lingen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
lucknow;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
manado;Jungle;;;;Selva;;;;;;;;;
middelburg;Grassland;;;;Praderas;;;;;;;;;
mogilyov;Forest;;;;Bosque;;;;;;;;;
mysore;Grassland;;;;Praderas;;;;;;;;;
narva;Forest;;;;Bosque;;;;;;;;;
nordhorn;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
novaya_ladoga;Forest;;;;Bosque;;;;;;;;;
padanga;Jungle Mountains;Montagnes Jungle;Dschungel Berge;;Montañas Junglosas;;;;;;;;;
pinsk;Grassland;;;;Praderas;;;;;;;;;
probolinggo;Jungle Mountains;Montagnes Jungle;Dschungel Berge;;Montañas Junglosas;;;;;;;;;
pyatigorsk;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
sambapul;Forest;;;;Bosque;;;;;;;;;
scutari;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
simbirsk;Forest;;;;Bosque;;;;;;;;;
soerakarta;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
taganrog;Grassland;;;;Praderas;;;;;;;;;
tanjore;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
ternate;Jungle;;;;Selva;;;;;;;;;
terneuzen;Grassland;;;;Praderas;;;;;;;;;
thaba_bosiu;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
thionville;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tidore;Jungle;;;;Selva;;;;;;;;;
tobolsk;Forest;;;;Bosque;;;;;;;;;
tomsk;Forest;;;;Bosque;;;;;;;;;
tula;Mining District;;;;Distrito Minero;;;;;;;;;
tyumen;Forest;;;;Bosque;;;;;;;;;
verkhneudinsk;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
vientane;Jungle Mountains;Montagnes Jungle;Dschungel Berge;;Montañas Junglosas;;;;;;;;;
vologda;Forest;;;;Bosque;;;;;;;;;
vyatka;Grassland;;;;Praderas;;;;;;;;;
yakutsk;Taiga;;;;Taiga;;;;;;;;;
yekaterinodar;Forest;;;;Bosque;;;;;;;;;
yekaterinoslav;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
zamboanga;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
zwolle;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
patna;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
zhitomir;Marsh;;;;Humedales;;;;;;;;;
abeche;Semidesert;;;;Semidesierto;;;;;;;;;
ahvaz;Grassland;;;;Praderas;;;;;;;;;
akhaltsikhe;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
aroe;Jungle;;;;Selva;;;;;;;;;
bam;Semi-Desert Mountains;;;;Montañas Semidesérticas;;;;;;;;;
bandarlange;Coastal Desert;;;;Desierto;;;;;;;;;
belozersk;Forest;;;;Bosque;;;;;;;;;
birjand;Semi-Desert Mountains;;;;Montañas Semidesérticas;;;;;;;;;
borovichi;Forest;;;;Bosque;;;;;;;;;
chelyabinsk;Forest;;;;Bosque;;;;;;;;;
epinal;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fakfak;Jungle;;;;Selva;;;;;;;;;
faya;Desert Massif;;;;Macizo Desértico;;;;;;;;;
fribourg;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
gonbadikavus;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
gunib;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
gwadar;Coastal Desert;;;;Desierto;;;;;;;;;
hamadan;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
ilam;Grassland;;;;Praderas;;;;;;;;;
jura;Forest;;;;Bosque;;;;;;;;;
kapoea;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
karbala;Semidesert;;;;Semidesierto;;;;;;;;;
kashan;Dry Grassland Hills;;;;Praderas Escarpadas Áridas;;;;;;;;;
kem;Taiga;;;;Taiga;;;;;;;;;
loango;Jungle;;;;Selva;;;;;;;;;
lome;Jungle;;;;Selva;;;;;;;;;
lons;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
madoera;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
pudozh;Forest;;;;Bosque;;;;;;;;;
qasrishirin;Steppe;;;;Estepa;;;;;;;;;
qazvin;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
qeshm;Coastal Desert;;;;Desierto;;;;;;;;;
rasht;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
rzhev;Forest;;;;Bosque;;;;;;;;;
shadrinsk;Forest;;;;Bosque;;;;;;;;;
sion;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
solikamsk;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
staritsa;Forest;;;;Bosque;;;;;;;;;
stpierremiquelon;Island;;;;Isla;;;;;;;;;
tjirebon;Jungle Farmlands;Terres Arables Jungle;Dschungel Ackerland;;Tierras de Cultivo Junglosas;;;;;;;;;
vientanelao;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
vytegra;Forest;;;;Bosque;;;;;;;;;
york;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
baffin_island;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
bath;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bermuda;Island;;;;Isla;;;;;;;;;
bielefeld;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
canterbury;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fernando_po;Jungle;;;;Selva;;;;;;;;;
galway;Grassland;;;;Praderas;;;;;;;;;
gaza;Semidesert;;;;Semidesierto;;;;;;;;;
gorlitz;Forest;;;;Bosque;;;;;;;;;
greifswald;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
massa;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
norfolk_island;Island;;;;Isla;;;;;;;;;
nottingham;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
paderborn;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
pitcairn;Atoll;;;;Atolón;;;;;;;;;
samos;Island;;;;Isla;;;;;;;;;
san_antonio;Steppe;;;;Estepa;;;;;;;;;
scilly;Island;;;;Isla;;;;;;;;;
tranquebar;Marsh;;;;Humedales;;;;;;;;;
tristan_cunha;Island;;;;Isla;;;;;;;;;
walsch_bergen;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
walsch_brixen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
yanaon;Marsh;;;;Humedales;;;;;;;;;
alsuwayra;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
animas;Semidesert;;;;Semidesierto;;;;;;;;;
boise;Grassland;;;;Praderas;;;;;;;;;
bouvet;Tundra;;;;Tundra;;;;;;;;;
carlisle;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
cartwright;Taiga;;;;Taiga;;;;;;;;;
casablanca;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
chengde;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
cherkassy;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
coventry;Grassland;;;;Praderas;;;;;;;;;
derry;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
elpaso;Semidesert;;;;Semidesierto;;;;;;;;;
etorofu;Island;;;;Isla;;;;;;;;;
exeter;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
gallipoli;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
guildford;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
hotsprings;Forest;;;;Bosque;;;;;;;;;
hull;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
isleofwight;Island;;;;Isla;;;;;;;;;
jackson;Forest;;;;Bosque;;;;;;;;;
jagua;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
kildare;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
klamath;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
kragujevac;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
lolland;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
meknes;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
melitopol;Steppe;;;;Estepa;;;;;;;;;
northernmojave;Desert;;;;Desierto;;;;;;;;;
novograd;Grassland;;;;Praderas;;;;;;;;;
orsk;Steppe;;;;Estepa;;;;;;;;;
osel;Island;;;;Isla;;;;;;;;;
otomari;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
petitsault;Forest;;;;Bosque;;;;;;;;;
poole;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
portauxbasques;Tundra;;;;Tundra;;;;;;;;;
porvenir;Steppe;;;;Estepa;;;;;;;;;
preston;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
redding;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
rimouski;Forest;;;;Bosque;;;;;;;;;
rudolstadt;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
sanjoaquin;Grassland;;;;Praderas;;;;;;;;;
santaclara;Grassland;;;;Praderas;;;;;;;;;
shrewsbury;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
sondershausen;Grassland;;;;Praderas;;;;;;;;;
southgeorgia;Taiga;;;;Taiga;;;;;;;;;
sporades;Island;;;;Isla;;;;;;;;;
sumy;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
szekesfehervar;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tasmania;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
tauranga;Forest;;;;Bosque;;;;;;;;;
temiscaming;Forest;;;;Bosque;;;;;;;;;
tetouan;Steppe;;;;Estepa;;;;;;;;;
thassos;Island;;;;Isla;;;;;;;;;
uralsk;Steppe;;;;Estepa;;;;;;;;;
valemont;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
warmambool;Grassland;;;;Praderas;;;;;;;;;
waterford;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
wendover;Desert;;;;Desierto;;;;;;;;;
neum;Grassland;;;;Praderas;;;;;;;;;
kullyspell;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
agadir;Coastal Desert;;;;Desierto;;;;;;;;;
allenstein;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
altenburg;Grassland;;;;Praderas;;;;;;;;;
aosta;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
asfi;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
bautzen;Forest;;;;Bosque;;;;;;;;;
binghampton;Forest;;;;Bosque;;;;;;;;;
binzart;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bone;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bouira;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
bourbon;Plantation Island;;;;Isla Plantación;;;;;;;;;
buckeburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bunzlau;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
calabria;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
cape_brenton_island;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
catanzaro;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
cawnpore;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
chambery;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
cherbourg;Grassland;;;;Praderas;;;;;;;;;
cloppenburg;Grassland;;;;Praderas;;;;;;;;;
cocos_islands;Atoll;;;;Atolón;;;;;;;;;
da_nang;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
dessau;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
detmold;Grassland;;;;Praderas;;;;;;;;;
deutschkrone;Forest;;;;Bosque;;;;;;;;;
douala;Jungle;;;;Selva;;;;;;;;;
drossen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
elbing;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fayyum;Grassland;;;;Praderas;;;;;;;;;
ferrara;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
flatow;Forest;;;;Bosque;;;;;;;;;
fulda;Forest;;;;Bosque;;;;;;;;;
gabes;Coastal Desert;;;;Desierto;;;;;;;;;
giessen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
gnesen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
gumbinnen;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
hai_phong;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
hultschin;Grassland;;;;Praderas;;;;;;;;;
ipswich;Grassland;;;;Praderas;;;;;;;;;
kolberg;Forest;;;;Bosque;;;;;;;;;
korbach;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
krems;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
kustrin;Forest;;;;Bosque;;;;;;;;;
leicester;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
limbe;Jungle;;;;Selva;;;;;;;;;
livorno;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
luben;Grassland;;;;Praderas;;;;;;;;;
luneburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
meiningen;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
melilla;Urban;;;;Urbano;;;;;;;;;
memel;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
nanaimo;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
neustadt;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
new_caledonia;Jungle Hills;;;;Colinas Junglosas;;;;;;;;;
nienburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
oppeln;Grassland;;;;Praderas;;;;;;;;;
osterode;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
prenzlau;Forest;;;;Bosque;;;;;;;;;
pritzwalk;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
ravenna;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
reichenau;Forest;;;;Bosque;;;;;;;;;
rochester;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
roda;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
san_juan;Island;;;;Isla;;;;;;;;;
savona;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
scranton;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
sekondi;Jungle;;;;Selva;;;;;;;;;
setif;Dry Mountains;;;;Montañas Áridas;;;;;;;;;
seychelles;Plantation Island;;;;Isla Plantación;;;;;;;;;
siegburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
st_albans;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
st_polten;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
stade;Grassland;;;;Praderas;;;;;;;;;
stendal;Grassland;;;;Praderas;;;;;;;;;
syracuseusa;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
tanta;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
tonga;Atoll;;;;Atolón;;;;;;;;;
trenton;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
tuchel;Forest;;;;Bosque;;;;;;;;;
tuggurt;Desert;;;;Desierto;;;;;;;;;
waldeck;Grassland;;;;Praderas;;;;;;;;;
waldenburg;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
zaqaziq;Floodplain Farmlands;;;;Tierras de Cultivo Aluviales;;;;;;;;;
gelendzhik;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
berdyansk;Mining District;;;;Distrito Minero;;;;;;;;;
fukushima;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
navassa;Island;;;;Isla;;;;;;;;;
guantanamo;Urban;;;;Urbano;;;;;;;;;
turks_and_caicos;Island;;;;Isla;;;;;;;;;
gafsa;Semidesert;;;;Semidesierto;;;;;;;;;
novaya_zemlya;Montane Tundra;;;;Tundra;;;;;;;;;
melun;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
chartres;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
blois;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
pau;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
troyes;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
bar;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
st_quentin;Forest;;;;Bosque;;;;;;;;;
vichy;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
jenne;Semidesert;;;;Semidesierto;;;;;;;;;
gao;Semidesert;;;;Semidesierto;;;;;;;;;
segu;Semidesert;;;;Semidesierto;;;;;;;;;
bamako;Semidesert;;;;Semidesierto;;;;;;;;;
kayes;Grassland;;;;Praderas;;;;;;;;;
timbo;Grassland;;;;Praderas;;;;;;;;;
agadez;Desert Massif;;;;Macizo Desértico;;;;;;;;;
nevers;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
auxerre;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
chaumont;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
chalon;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
aubusson;Grassland;;;;Praderas;;;;;;;;;
cholet;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
mont_de_marsan;Grassland;;;;Praderas;;;;;;;;;
cahors;Forest;;;;Bosque;;;;;;;;;
tarbes;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
privas;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
frejus;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
rodez;Grassland;;;;Praderas;;;;;;;;;
montauban;Forest;;;;Bosque;;;;;;;;;
laval;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
vannes;Grassland;;;;Praderas;;;;;;;;;
st_brieuc;Grassland;;;;Praderas;;;;;;;;;
alencon;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
ile_sainte_marie;Plantation Island;;;;Isla Plantación;;;;;;;;;
manassas;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
dover;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
harrisburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
williamsport;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
