Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
TRA_violate_neutrality_desc;The Travancori may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TRE_violate_neutrality_title;Violate Trieste Neutrality;;;;;;;;;;;;;
TRE_violate_neutrality_desc;The Triestini may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TRI_violate_neutrality_title;Violate Tropolitanian Neutrality;;;;;;;;;;;;;
TRI_violate_neutrality_desc;The Tripolitanians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TRN_violate_neutrality_title;Violate Boer Neutrality;;;;;;;;;;;;;
TRN_violate_neutrality_desc;The Boers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TUN_violate_neutrality_title;Violate Tunisian Neutrality;;;;;;;;;;;;;
TUN_violate_neutrality_desc;The Tunisians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TUR_violate_neutrality_title;Violate Turkish Neutrality;;;;;;;;;;;;;
TUR_violate_neutrality_desc;The Turks may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
TUS_violate_neutrality_title;Violate Tuscan Neutrality;;;;;;;;;;;;;
TUS_violate_neutrality_desc;The Tuscans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
UBD_violate_neutrality_title;Violate Baltic Neutrality;;;;;;;;;;;;;
UBD_violate_neutrality_desc;The Baltics may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
UCA_violate_neutrality_title;Violate Central American Neutrality;;;;;;;;;;;;;
UCA_violate_neutrality_desc;The Central Americans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
UKR_violate_neutrality_title;Violate Ukrainian Neutrality;;;;;;;;;;;;;
UKR_violate_neutrality_desc;The Ukrainians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
URU_violate_neutrality_title;Violate Uruguayan Neutrality;;;;;;;;;;;;;
URU_violate_neutrality_desc;The Uruguayans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
USA_violate_neutrality_title;Violate American Neutrality;;;;;;;;;;;;;
USA_violate_neutrality_desc;The Americans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
VEN_violate_neutrality_title;Violate Venetian Neutrality;;;;;;;;;;;;;
VEN_violate_neutrality_desc;The Venetians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
VNZ_violate_neutrality_title;Violate Venezuelan Neutrality;;;;;;;;;;;;;
VNZ_violate_neutrality_desc;The Venezuelans may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
WAL_violate_neutrality_title;Violate Wallachian Neutrality;;;;;;;;;;;;;
WAL_violate_neutrality_desc;The Wallachians may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
WEI_violate_neutrality_title;Violate Saxon Neutrality;;;;;;;;;;;;;
WEI_violate_neutrality_desc;The Saxons may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
WIF_violate_neutrality_title;Violate West Indies Neutrality;;;;;;;;;;;;;
WIF_violate_neutrality_desc;The West Indies may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
WLL_violate_neutrality_title;Violate Wallonian Neutrality;;;;;;;;;;;;;
WLL_violate_neutrality_desc;The Walloons may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
WUR_violate_neutrality_title;Violate Wurttemburger Neutrality;;;;;;;;;;;;;
WUR_violate_neutrality_desc;The Wurttembergers may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
XBI_violate_neutrality_title;Violate Tsinghai Neutrality;;;;;;;;;;;;;
XBI_violate_neutrality_desc;The Tsinghai may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
XIN_violate_neutrality_title;Violate Sinkiang Neutrality;;;;;;;;;;;;;
XIN_violate_neutrality_desc;The Uighurs may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
YEM_violate_neutrality_title;Violate Yemeni Neutrality;;;;;;;;;;;;;
YEM_violate_neutrality_desc;The Yemenis may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
YNN_violate_neutrality_title;Violate Yunnan Neutrality;;;;;;;;;;;;;
YNN_violate_neutrality_desc;The Yunnanese may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
YUC_violate_neutrality_title;Violate Maya Neutrality;;;;;;;;;;;;;
YUC_violate_neutrality_desc;The Maya may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
YUG_violate_neutrality_title;Violate Yugoslavian Neutrality;;;;;;;;;;;;;
YUG_violate_neutrality_desc;The Yugoslavs may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ZAN_violate_neutrality_title;Violate Zanzibari Neutrality;;;;;;;;;;;;;
ZAN_violate_neutrality_desc;The Zanzibari may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
ZUL_violate_neutrality_title;Violate Zulu Neutrality;;;;;;;;;;;;;
ZUL_violate_neutrality_desc;The Zulu may have declared themselves 'neutral', but if they believe that will stop us-- if they believe the opinion of any of their allies will stop us-- then they are sorely mistaken.;;;;;;;;;;;;;
