RECRUITED_PERCENTAGE_LESS_THAN;Less than §Y$VAL$§W% of possible soldiers recruited.\n;Moins de §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Weniger als §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Menos del §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
RECRUITED_PERCENTAGE_MORE_THAN;At least §Y$VAL$§W% of possible soldiers recruited.\n;Au moins §Y$VAL$§W % des soldats potentiels ont été recrutés.\n;Mindestens §Y$VAL$§W% der möglichen Soldaten rekrutiert.\n;;Al menos el §Y$VAL$§W% de los soldados posibles reclutados.\n;;;;;;;;x
SEPARATISM_TECH;Separatism;Séparatisme;Separatismus;;Separatismo;;;;;;;;x
INC_RES_TECH;Research Points;Points de recherche;Forschungspunkte;;Puntos de investigación;;;;;;;;x
TOTAL_POPS_NOT_TR;Less than §Y$VAL$§W pops in $WHERE$.\n;Moins de §Y$VAL$§W pop en $WHERE$.\n;Weniger als §Y$VAL$§W Bevs in $WHERE$.\n;;Menos de §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
TOTAL_POPS_TR;At least §Y$VAL$§W pops in $WHERE$.\n;Au moins §Y$VAL$§W pop en $WHERE$.\n;Mindestens §Y$VAL$§W Bevs in $WHERE$.\n;;Al menos §Y$VAL$§W POB en $WHERE$.\n;;;;;;;;x
IS_CRIME_NOT_HIGHER_THAN_EDU_TR;More is spent on §Yeducation§W than on administration.\n;Les dépenses d’§Yéducation§W sont supérieures aux dépenses d’administration.\n;Ausgaben für §YBildung§W übersteigen die für Verwaltung.\n;;Se gasta más en §Yeducación§W que en administración.\n;;;;;;;;x
IS_CRIME_HIGHER_THAN_EDU_TR;More is spent on §Yadministration§W than on education.\n;Les dépenses d’§Yadministration§W sont supérieures aux dépenses d’éducation.\n;Ausgaben für §YVerwaltung§W übersteigen die für Bildung.\n;;Se gasta más en §Yadministración§W que en educación.\n;;;;;;;;x
ANY_AT_WAR_STARTS;Any country at war with.;Tout pays avec lequel nous sommes en guerre.;Jedes Land, mit dem Krieg herrscht.;;Cualquier país con el que estás en guerra.;;;;;;;;x
REBEL_POWER_LESS_THAN;Rebel threat is less than §Y$VAL$§W percent.;La menace rebelle est inférieure à §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt weniger als §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es inferior al §Y$VAL$§W por ciento.;;;;;;;;x
REBEL_POWER_MORE_THAN;Rebel threat is at least §Y$VAL$§W percent.;La menace rebelle est d’au moins §Y$VAL$§W %.;Bedrohung durch Rebellen beträgt mindestens §Y$VAL$§W Prozent.;;La amenaza de los rebeldes es de al menos el §Y$VAL$§W por ciento.;;;;;;;;x
POP_TYPE_PERC_NOT;$NAME$ is less than §Y$VAL$%§W.\n;$NAME$ : inférieur à §Y$VAL$%§W.\n;$NAME$ ist weniger als §Y$VAL$%§W.\n;;Los $NAME$ representan menos del §Y$VAL$%§W.\n;;;;;;;;x
POP_TYPE_PERC;$NAME$ is at least §Y$VAL$%§W.\n;$NAME$ : supérieur à §Y$VAL$%§W.\n;$NAME$ ist mindestens §Y$VAL$%§W.\n;;Los $NAME$ representan al menos el §Y$VAL$%§W.\n;;;;;;;;x
MAJORITY_IS;Majority of population is ;La majorité de la population est ;Bevölkerungsmehrheit ist ;;La mayoría de la población es ;;;;;;;;x
MAJORITY_IS_NOT;Majority of population is NOT ;La majorité de la population n’est PAS ;Bevölkerungsmehrheit ist NICHT ;;La mayoría de la población NO es ;;;;;;;;x
ICL;Iceland;Islande;Island;;Islandia;;;;;;;;x
ICL_ADJ;Icelandic;islandais;Isländisch;;Islandesa;;;;;;;;x
ISR;Israel;Israël;Israel;;Israel;;;;;;;;x
ISR_ADJ;Israeli;israélien;Israelitisch;;Israelí;;;;;;;;x
BYZ;Byzantine Empire;Empire byzantin;Byzantinisches Reich;;Imperio Bizantino;;;;;;;;x
BYZ_ADJ;Byzantine;byzantin;Byzantinisch;;Bizantina;;;;;;;;x
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;x
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;x
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;x
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;x
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;x
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;x
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;x
ISR_conservative;Herut;Herut;Herut;;Herut;;;;;;;;x
ISR_reactionary;Hazit Datit Meuhedet;Hazit Datit Meuhedet;Hazit Datit Meuhedet;;Hazit Datit Meuhedet;;;;;;;;x
ISR_liberal;Miflaga Progresivit;Miflaga Progresivit;Miflaga Progresivit;;Miflaga Progresivit;;;;;;;;x
ISR_anarcho_liberal;Tzionim Klaliym;Tzionim Klaliym;Tzionim Klaliym;;Tzionim Klaliym;;;;;;;;x
ISR_socialist;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;Mifleget Poalei Eretz Yisrael;;Mifleget Poalei Eretz Yisrael;;;;;;;;x
ISR_communist;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;x
ISR_fascist;Brit HaBirionim;Brit HaBirionim;Brit HaBirionim;;Brit HaBirionim;;;;;;;;x
ICL_conservative;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;Sjálfstaeddisflokkurinn;;Sjálfstaeddisflokkurinn;;;;;;;;x
ICL_reactionary;Borgaraflokkurinn;Borgaraflokkurinn;Borgaraflokkurinn;;Borgaraflokkurinn;;;;;;;;x
ICL_liberal;Framsóknarflokkurinn;Framsóknarflokkurinn;Framsóknarflokkurinn;;Framsóknarflokkurinn;;;;;;;;x
ICL_anarcho_liberal;Besti flokkurinn;Besti flokkurinn;Besti flokkurinn;;Besti flokkurinn;;;;;;;;x
ICL_socialist;Althýedduflokkurinn;Althýedduflokkurinn;Alth_edduflokkurinn;;Althýedduflokkurinn;;;;;;;;x
ICL_communist;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;Kommúnistaflokkur Íslands;;Kommúnistaflokkur Íslands;;;;;;;;x
ICL_fascist;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;Flokkur Thjóeddernissinna;;Flokkur Thjóeddernissinna;;;;;;;;x
ANY_CORE_LIMITED;For any core that is\n;Pour tout territoire clé qui est\n;Für jede Kernprovinz, für die gilt:\n;;Para cualquier núcleo que esté\n;;;;;;;;x
ANY_CORE_NORMAL;All core provinces will get\n;Tous les territoires clés obtiennent\n;Alle Kernprovinzen erhalten\n;;Todas las provincias núcleo recibirán\n;;;;;;;;x
POLITICS_NOT_BEFORE;We can not change ruling party again before §Y$DATE$§W.;Nous ne pouvons pas changer de parti dirigeant avant §Y$DATE$§W.;Ein erneuter Wechsel der Regierungspartei ist vor §Y$DATE$§W unmöglich.;;No podemos cambiar de nuevo el partido gobernante hasta el §Y$DATE$§W.;;;;;;;;x
POLITICS_NOT_ACCEPTED;Our form of government does not allow §Y$WHICH$§W parties.;Notre forme de gouvernement n’autorise pas les partis §Y$WHICH$§W.;Unsere Regierungsform gestattet keine §Y$WHICH$en§W Parteien.;;Nuestra forma de gobierno no permite partidos §Y$WHICH$§W.;;;;;;;;x
RELEASE_PRESTIGE;Prestige: ;Prestige : ;Prestige: ;;Prestigio: ;;;;;;;;x
RELEASE_INFAMY;Infamy: ;Infamie : ;Infamie: ;;Infamia: ;;;;;;;;x
court_yard_speech_desc;The 'Courtyard Crisis' (Swedish: Borggårdskrisen) was a constitutional crisis in Sweden provoked by the reckless cuts in the defense budget promoted by the Liberal government of, then prime minister, Karl Staaf. On the 6th of February 1914 King Gustav V addressed -- with a rousing speech in favor of increased defense spendings -- a crowd of some 30.000 farmers who from every corner of the country had marched to Stockholm in support of King, Country and the Armed Forces. It was to be the last time that a Swedish Monarch interfered directly against the sacred principles of plebeian rule.;La « crise de la cour » (en suédois : Borggårdskrisen) est une crise constitutionnelle provoquée par les coupes importantes effectuées dans le budget militaire par le premier ministre libéral suédois de l’époque, Karl Staaf. Le 6 février 1914 le roi Gustav V s’adressa dans un discours enflammé en faveur de l’augmentation des dépenses militaires à près de 30 000 fermiers venus des quatre coins du pays jusqu’à Stockholm pour soutenir le roi, le pays et les forces armées. Ce fut la dernière fois qu’un monarque suédois interféra directement avec le principe sacré de la souveraineté du peuple.;Die 'Hofkrise' (Swedisch: Borggårdskrisen) war eine Verfassungskrise in Schweden, die von überharten Einschnitten in den Verteidigungshaushalt provoziert wurde, hinter denen die liberale Regierung des damaligen Ministerpräsidenten Karl Staaf stand. Am 6. Februar 1914 hielt König Gustav V. vor 30.000 Bauern, die aus jeder Ecke des Landes zur Unterstützung von König, Land und Streitkräften nach Stockholm gekommen waren, eine Brandrede zugunsten der Erhöhung des Verteidigungshaushalts. Es war das letzte Mal, dass ein schwedischer Monarch direkt gegen die heiligen Prinzipien der Volksherrschaft verstieß.;;La 'crisis del patio' (en sueco: Borggårdskrisen) fue una crisis constitucional provocada en suecia por el imprudente recorte del presupuesto militar llevado a cabo por el gobierno liberal del entonces primer ministro Karl Staaf. El 6 de febrero de 1914, el rey Gustav V se dirigió, con un inflamado discurso a favor del aumento de los gastos militares, a una multitud de unos 30.000 granjeros que habían acudido a Estocolmo desde todos los rincones del país para manifestarse a favor del rey, el país y las fuerzas armadas. Fue la última vez que un monarca sueco interfirió directamente con los sagrados principios del gobierno del pueblo.;;;;;;;;;x
international_negotiations;International Pressure;Pression internationale;Internationaler Druck;;Presión internacional;;;;;;;;;x
desc_international_negotiations;We are exerting diplomatic pressure on a foreign country regarding a very specific issue.;Nous exerçons des pressions diplomatiques sur un pays étranger au sujet d'un problème bien spécifique.;Wir üben bezüglich eines sehr spezifischen Problems diplomatischen Druck auf ein ausländisches Land aus.;;Estamos ejerciendo presión diplomática sobre un país extranjero en relación con un tema muy concreto.;;;;;;;;;x
EVTNAME23300;Mysterious Whale Sinks Ship!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Misteriosa ballena hunde un barco!;;;;;;;;;x
EVTDESC23300;THE YEAR $YEAR$ was marked by a bizarre development [...] In essence, over a period of time several ships had encountered 'an enormous thing' at sea, a long spindle-shaped object, sometimes giving off a phosphorescent glow, infinitely bigger and faster than any whale.'\n\nSeveral ships of the merchant marine have been lost at sea over the past year to a strange phenomenon, believed by many to be a large and as of yet undiscovered species of whale. The renowned French professor of Marine Biology, the legendary Pierre Arronax, has offered to join a scientific expedition to investigate this strange beast that has taken to haunting the oceans of the world, and rumor has it that several countries are planning expeditions of their own to get to the bottom of this mystery.;L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine.\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Le célèbre professeur de biologie marine français, le légendaire Pierre Arronax, a proposé de se joindre à une expédition scientifique visant à étudier cette étrange animal qui hante les océans du monde. Des rumeurs rapportent que d’autres nations prépareraient également leur propre expédition en vue de résoudre ce mystère.;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Der renommierte französische Meeresbiologe Pierre Arronax hat angeboten, sich einer Wissenschaftsexpedition zur Erforschung dieser merkwürdigen Kreatur anzuschließen, die die Ozeane der Welt heimsucht. Gerüchten zufolge planen bereits mehrere Länder eigene Expeditionen, um dieses Geheimnis aufzuklären.;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Un famoso profesor francés de biología marina, el legendario Pierre Arronax, se ha ofrecido a botar una expedición científica para investigar la extraña bestia que ha decidido sembrar el terror en los mares del mundo. Se rumorea además que varios países del mundo están organizando sus propias expediciones para llegar al fondo de este asunto.;;;;;;;;;x
EVTOPTA23300;This nefarious threat to the peace on the high seas must end!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x
EVTOPTB23300;This sounds like something out of a children's book, and I will have none of it.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x
EVTNAME23301;Mysterious Whale Sinks Ship!;Une mystérieuse baleine coule un navire !;Mysteriöser Wal versenkt Schiff!;;¡Una misteriosa ballena hunde un barco!;;;;;;;;;x
EVTDESC23301;THE YEAR $YEAR$ was marked by a bizarre development [...] In essence, over a period of time several ships had encountered 'an enormous thing' at sea, a long spindle-shaped object, sometimes giving off a phosphorescent glow, infinitely bigger and faster than any whale.'\n\nSeveral ships of the Merchant marine have been lost at sea over the past year to a strange phenomenon, believed by many to be a large and as of yet undiscovered species of whale. Rumor has it that several countries are already investigating this phenomenon, but perhaps we should send an expedition of our own?;« L’année $YEAR$  fut marquée par un événement bizarre [...], En effet, depuis quelque temps, plusieurs navires s’étaient rencontrés sur mer avec « une chose énorme » un objet long, fusiforme, parfois phosphorescent, infiniment plus vaste et plus rapide qu’une baleine. »\n\nPlusieurs navires de la marine marchande ont été perdus en mer l’an passé suite à un étrange phénomène que beaucoup pensent être une espèce de grand cétacé encore inconnu. Des rumeurs rapportent que plusieurs nations ont lancé des expéditions en vue de résoudre ce mystère. Peut-être devrions-nous faire de même ?;DAS JAHR $YEAR$ wurde von bizarren Begebenheiten markiert [...] Im Wesentlichen hatten einige Schiffe auf hoher See ein Aufeinandertreffen mit 'einem enormen Ding', einem langen, spindelförmigen Objekt, das manchmal zu leuchten scheint und deutlich größer und schneller als ein Wal ist.'\n\nMehrere Schiffe der Handelsmarine sind im Verlauf des letzten Jahres einem seltsamen Phänomen zum Opfer gefallen, bei dem es sich der Meinung vieler nach um eine riesige und bislang unbekannte Walart handelt. Gerüchten zufolge wird dieses Phänomen bereits von mehreren Ländern untersucht, aber vielleicht sollten wir trotzdem eine eigene Expedition auf die Beine stellen?;;En $YEAR$ tuvo lugar un extraño suceso (...). Desde hacía algún tiempo varios navíos habían encontrado en el mar 'una cosa enorme', algo así como un objeto largo, fusiforme, fosforescente a veces, mayor y más rápido que una ballena según la mayoría de las opiniones.\n\nEl pasado año, varios buques de la marina mercante se han perdido por culpa de un extraño fenómeno, que muchos atribuyen a una especie de ballena enorme de especie aún no descubierta. Se rumorea que varios países están investigando el fenómeno ya. ¿Deberíamos enviar una expedición?;;;;;;;;;x
EVTOPTA23301;This nefarious threat to the peace on the high seas must end!;Cette terrible menace contre la paix des mers doit cesser !;Diese schändliche Bedrohung des Friedens auf den Meeren muss ein Ende haben!;;¡Esta funesta amenaza a la navegación en alta mar debe terminar!;;;;;;;;;x
EVTOPTB23301;This sounds like something out of a children's book, and I will have none of it.;On dirait une histoire tirée d’un livre pour enfants. Ça ne m’intéresse pas.;Das klingt wie eine Geschichte aus einem Kinderbuch - so was höre ich mir nicht an!;;Parece algo sacado de un cuento infantil. No quiero saber nada del asunto.;;;;;;;;;x
EVTNAME23302;Professor Arronax Washes Ashore!;Le professeur Arronax rejeté par la mer !;Professor Arronax an den Strand gespült!;;¡Reaparece el profesor Arronax!;;;;;;;;;x
EVTDESC23302;The renowned French marine biologist Pierre Arronax was found washed up on the shores of $COUNTRY$ today. The professor has been gone for quite some time since joining an expedition sent out to discover the truth behind a mysterious whale said to sink and devour ships on the high seas. The professor is shocked by the profound experience he has had, and his story is indeed remarkable. Arronax claims that he was washed overboard during a close encounter between his ship and the creature, and that the creature is in fact a human ship, capable of under water travel. Arronax maintains that the ship is, or was, commanded by a freedom-loving vigilante who has sworn off all contact with terra firma in favor of a free life on the world's oceans aboard his ship. Whatever the truth, Professor Arronax's many detailed accounts of many strange new life forms -- supposedly encountered during his voyage as a guest aboard this strange vessel -- will be a boon for our scientific efforts for years to come.;Le célèbre spécialiste français de biologie marine a été découvert aujourd’hui rejeté par la mer sur une plage du pays : $COUNTRY$. Le professeur était parti depuis longtemps en expédition pour découvrir la vérité derrière une mystérieuse baleine qui ferait couler et dévorerait les navires en haute mer. Le professeur est en état de choc après l’expérience qu’il a connu et son histoire est tout à fait remarquable. Arronax affirme qu’il a été jeté par dessus bord lors d’une rencontre entre son navire et la créature et que cette créature est en fait un navire fait de main d’homme capable de voyager sous la mer. Arronax affirme que ce navire est, ou était, commandé par un justicier épris de liberté qui a rompu tout contact avec la terre ferme pour vivre une existence de liberté sur les océans du monde à bord de son navire. Quelle que soit la vérité, les descriptions détaillées des nombreuses formes de vie nouvelles que rapporte le professeur et qu’il aurait rencontrées pendant son voyage comme invité à bord de ce vaisseau, constituent un trésor pour la science des années à venir.;Der renommierte französische Meeresbiologe Pierre Arronax wurde heute an die Küste von $COUNTRY$ gespült. Der Professor war einige Zeit verschwunden gewesen, seit er sich einer Expedition zur Aufklärung des Geheimnisses um einen mysteriösen Wal angeschlossen hatte, der angeblich auf hoher See ganze Schiffe versenkte und verschlang. Der Professor ist von seinen tiefgreifenden Erlebnissen schockiert, und seine Geschichte ist wahrlich beachtenswert. Arronax behauptet, dass er bei einem Aufeinandertreffen mit der Kreatur über Bord ging, und dass es sich bei der Kreatur in Wahrheit um ein von Menschen gesteuertes Schiff handle, das unter Wasser fahren kann. Arronax behauptet weiter, dass dieses Schiff von einem freiheitsliebenden Eigenbrötler kommandiert wird oder wurde, der sich jeglichem Kontakt mit dem Festland abgeschworen hat und lieber an Bord seines Schiffes ein Leben in Freiheit auf den Ozeanen dieser Welt lebt. Was auch letztendlich die Wahrheit sein mag, die zahlreichen detaillierten Beschreibungen vieler bemerkenswerter neuer Lebensformen, die Professor Arronax -- vermutlich während seiner Zeit als Gast an Bord dieses merkwürdigen Schiffes -- gemacht hat, werden unseren wissenschaftlichen Bemühungen auf Jahre hinaus zugute kommen.;;El famoso biólogo marino francés, Pierre Arronax, ha aparecido hoy en las playas de $COUNTRY$. El profesor llevaba desaparecido algún tiempo, desde que se unió a la expedición enviada para averiguar la verdad tras la desaparición de varios barcos en alta mar, atribuida a una misteriosa ballena. El sujeto, profundamente afectado por la experiencia sufrida, relata una historia ciertamente notable. Arronax asegura que cayó por la borda durante una batalla entre su nave y la criatura y que dicha criatura es, de hecho, un barco de factura humana, capaz de navegar bajo las aguas. Arronax asegura que el comandante de la nave es un renegado libertario que ha jurado no volver a pisar tierra firme para disfrutar de una vida libre en los océanos del mundo a bordo de su nave. Sea cual sea la verdad, las numerosas y detalladas descripciones del profesor Arronax sobre extrañas y nuevas formas de vida marina --supuestamente encontradas durante su travesía a bordo del extraño navío-- potenciarán nuestros esfuerzos científicos en los años venideros.;;;;;;;;;x
EVTOPTA23302;Nemo me impune lacessit!;Nemo me impune lacessit !;Nemo me impune lacessit!;;¡Nemo me impune lacessit!;;;;;;;;;x
italia_irredenta_title;Italia Irredenta;Italia Irredenta;Italia Irredenta;;Italia Irredenta;;;;;;;;;x
italia_irredenta_desc;The Italian Irredentist movement strove for the transfer to the Kingdom of Italy of all territories in the immediate vicinity of the Kingdom which were largely or partly seen as populated by ethnic Italians. Not only did this include claims to Austrian lands in Italy proper, but it also meant territorial ambitions further into Dalmatia, and Austria.;Le mouvement irrédentiste voulait voir transférés à la couronne italienne tous les territoires limitrophes peuplés majoritairement ou en partie d'italiens. Cela concerne non seulement les possessions autrichiennes en Italie, mais aussi des territoires en Dalmatie et en Autriche.;Die italienische Irredentistenbewegung strebte danach, alle Gebiete in der unmittelbaren Umgebung des Königreichs Italien, die tatsächlich oder vermeintlich größtenteils von Italienischstämmigen bewohnt wurden, dem Königreich anzugliedern. Dies beinhaltete nicht nur Ansprüche auf österreichische Ländereien in italienischem Besitz, sondern bedeutete auch territoriale Ansprüche weiter nach Dalmatien und Österreich hinein.;;El movimiento irredentista italiano aspiraba a obtener para Italia todos los territorios vecinos del joven reino que estaban, mayoritaria o parcialmente poblados por personas de etnia italiana. Esto no solo incluía los territorios austriacos en Italia propiamente dicha, sino también regiones diversas en Dalmacia y el interior de Austria.;;;;;;;;;x
the_heligoland_question_title;The Heligoland Question;La question du Helgoland;Die Helgoland-Frage;;La cuestión de Heligoland;;;;;;;;;x
the_heligoland_question_desc;The small North Sea island of Heligoland had become a British possession during the Napoleonic Wars, ceded formally by Denmark in the 1814 Treaty of Kiel. After the Unification of Germany the island became an object of desire for The German Empire, as the few inhabitants of the Island were by and large Germans.;La petite île de la Mer du Nord du Helgoland est devenue possession britannique lors des guerres napoléoniennes après qu’elle fût cédée par le Danemark lors du Traité de Kiel en 1814. Après l’unification de l’Allemagne, l’île est devenue un objet de convoitise pour l'Empire allemand, les quelques habitants de l'île étant très majoritairement allemands.;Die kleine Nordseeinsel Helgoland geriet während der napoleonischen Kriege in britischen Besitz und wurde 1814 im Vertrag von Kiel formell an Dänemark abgetreten. Nach der Vereinigung Deutschlands weckte die Insel das Interesse des Deutschen Reiches, da die wenigen Bewohner der Insel fast ausschließlich Deutsche waren.;;La pequeña isla de Heligoland, situada en el mar del Norte, se había convertido en una posesión británica durante las guerras napoleónicas, cedida formalmente por Dinamarca en el tratado de Kiel (1814). Tras la unificación de Alemania, la isla se convirtió en objeto de deseo para el Imperio Alemán, puesto que sus habitantes eran mayoritariamente alemanes.;;;;;;;;;x
miskatonic_university_title;Miskatonic University;Université de Miskatonic;Miskatonic University;;La universidad de Miskatonic;;;;;;;;;x
miskatonic_university_desc;With its campus located in scenic Arkham, beside the darkly muttering Miskatonic River, in beautiful Essex County, Miskatonic University is one of New England's most renowned institutions of higher learning. Well known for its collection of unique and vast collection of books on the ancient and the occult, Miskatonic University sports, among others, fragments of the fabled Book of Eibon, and an original copy of Friedrich von Junzt's standard work 'Unaussprechlichen Kulten'.;Avec son campus situé dans la jolie localité d'Arkham, près de la sombre rivière Miskatonic, l’université de Miskatonic est une des institutions d’études supérieures les plus renommées de la Nouvelle-Angleterre. Connue pour sa collection unique et imposante de livres anciens et occultes, l'université de Miskatonic possède, entre autre, des fragments du célèbre Livre d'Eibon et une copie originale de l'ouvrage de Friedrich von Juntz, « Unaussprechlichen Kulten ».;Die Miskatonic University ist eine der renommiertesten höheren Bildungsanstalten der Neuenglandstaaten. Ihr Campus liegt im schönen Arkham neben dem dunkel murmelden Miskatonic River. Die Universität ist bekannt für ihre umfangreiche Sammlung über das Altertum und das Okkulte, zu denen auch einzigartige Werke gehören. Darunter sind unter anderem auch Fragmente des sagenumwobenen Buches von Eibon und eine Originalausgabe von Friedrich von Junzts Standardwerk 'Unaussprechliche Kulte'. ;;Con un campus situado en la pintoresca Arkham, junto al sombrío y apacible río Miskatonic del hermoso condado de Essex, la universidad de Miskatonic es una de las instituciones educativas más famosas de Nueva Inglaterra. Conocida por su enorme y singular colección de libros sobre la antigüedad y lo oculto, la universidad de Miskatonic cuenta, entre otros, con fragmentos del famoso libro de Eibon y una copia original de la obra de Friedrich von Junzt, 'Unaussprechlichen Kulten'.;;;;;;;;;x
miskatonic_campus;Miskatonic University;Université de Miskatonic;Miskatonic University;;Universidad de Miskatonic;;;;;;;;;x
desc_miskatonic_campus;Where Science Meets the Mythos;Où la science rencontre le mythe;Wo sich Wissenschaft und Mythos treffen;;Donde la ciencia se encuentra con los mitos;;;;;;;;;x
construct_the_walhalla_title;The Walhalla;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x
construct_the_walhalla_desc;Constructed between 1830 and 1842, the Walhalla is a hall of fame in Regensburg, Bavaria, housed in a neo-classical temple building, overlooking the Danube. The brain child of King Ludwig I, the hall commemorates famous personalities from German history from Arminius to Copernicus.;Construit entre 1830 et 1842, le Walhalla est dédié aux grands hommes. Situé à Regensburg, en Bavière, il est abrité dans un temple néoclassique surplombant le Danube. Voulu par le roi Ludwig Ier, ce bâtiment rend hommage aux personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die zwischen 1830 und 1842 in Regensburg, Bayern, gebaute Walhalla ist eine Ruhmeshalle, ein klassizistisches, die Donau überschauendes Tempelgebäude. Die Halle, erdacht von König Ludwig I., erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;Construido entre 1830 y 1842, el Walhalla es un salón de la fama situado en Regensburg, Baviera, y alojado en un templo neoclásico con vistas al Danubio. Concebido por el rey Ludwig I, el salón es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x
the_walhalla;The Walhalla;Le Walhalla;Die Walhalla;;El Valhalla;;;;;;;;;x
desc_the_walhalla;The Walhalla commemorates famous personalities from German history from Arminius to Copernicus.;Le Walhalla rend hommage à des personnalités de l’histoire de l’Allemagne telles qu’Arminius ou Copernic.;Die Halle erinnert an berühmte Persönlichkeiten der deutschen Geschichte, von Arminius bis Kopernikus.;;El Walhhalla es una conmemoración de famosas personalidades de la historia alemana, de Arminio a Copérnico.;;;;;;;;;x
introduce_the_presbyteries_title;Introduce the Presbyteries;Introduction des presbytères;Einführung der Kirchenvorstände;;La aparición de los presbiterios;;;;;;;;;x
introduce_the_presbyteries_desc;In 1848 The Kingdom of Hannover strengthened popular representation within its Lutheran State Church by the introduction of Presbyteries, popularly elected church boards charged with administering church affairs.;En 1848, le royaume de Hanovre renforça la représentation populaire au sein de l’Église Luthérienne d’État par l’introduction des presbytères, des assemblées populaires élues chargées de l’administration des affaires de l’Église.;Im Jahr 1848 stärkte das Königreich Hannover die Repräsentation des Volkes in seiner lutheranischen Staatskirche durch die Einführung von Kirchenvorständen, vom Volk gewählten Kirchenausschüssen, die mit der Verwaltung von Kirchenangelegenheiten betraut wurden.;;En 1848, el reino de Hannover reforzó la representación popular en el seno de su iglesia nacional mediante la creación de los presbiterios, juntas eclesiásticas elegidas por el pueblo para administrar los asuntos de la iglesia.;;;;;;;;;x
build_gotthard_tunnel_title;Build the Gotthard Tunnel;Construction du tunnel du Gothard;Bau des Gotthard-Tunnels;;Construcción del túnel del Gotardo;;;;;;;;;x
