improved_capitalist_and_worker_promotion_1_desc;Our deeper understanding of Market Structure will help to improve our capitalist, clerk and craftsmen promotion.;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_2;Improved Capitalist and Worker Promotion II;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_2_desc;Our deeper understanding of Business Regulations will help to improve our capitalist, clerk and craftsmen promotion.;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_3;Improved Capitalist and Worker Promotion III;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_3_desc;Our deeper understanding of Market Regulations will help to improve our capitalist, clerk and craftsmen promotion.;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_4;Improved Capitalist and Worker Promotion IV;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_4_desc;Our deeper understanding of Economic Responsibility will help to improve our capitalist, clerk and craftsmen promotion.;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_5;Improved Capitalist and Worker Promotion V;;;;;;;;;;;;x,,
improved_capitalist_and_worker_promotion_5_desc;Our deeper understanding of Government Interventionism will help to improve our capitalist, clerk and craftsmen promotion.;;;;;;;;;;;;x,,
increased_difficulty;Increased Difficulty;;;;;;;;;;;;x,,
increased_difficulty_desc;Can you handle this? -Ryze;;;;;;;;;;;;x,,
hardcore;H4rdc0r3;;;;;;;;;;;;x,,
hardcore_desc;Wh47 15 y0ur pr0bl3m?;;;;;;;;;;;;x,,
insane;The voices… They talk to me…;;;;;;;;;;;;x,,
insane_desc;…this last one is humming the Tetris theme!;;;;;;;;;;;;x,,
EVTNAME555075;The Age of Nationalism;;;;;;;;;;;;x,,
EVTDESC555075;Every miserable fool who has nothing at all of which he can be proud, adopts as a last resource pride in the nation to which he belongs, he is ready and happy to defend all its faults and follies tooth and nail, thus reimbursing himself for his own inferiority.\n -Arthur Schopenhauer;;;;;;;;;;;;x,,
EVTOPTA555075;Silence! I kill you!;;;;;;;;;;;;x,,
increase_difficulty_title;Increase Difficulty;;;;;;;;;;;;x,,
increase_difficulty_desc;Want a bigger challenge? Click here - if you dare!;;;;;;;;;;;;x,,
reduce_difficulty_title;Reduce Difficulty;;;;;;;;;;;;x,,
reduce_difficulty_desc;Things are getting over your head? Click here to reduce the difficulty level.;;;;;;;;;;;;x,,
go_hardcore_title;Go Hardcore;;;;;;;;;;;;x,,
go_hardcore_desc;Still too easy? Well, a single click can help you…;;;;;;;;;;;;x,,
no_more_please_title;No More Please;;;;;;;;;;;;x,,
no_more_please_desc;…not so though after all, are we?;;;;;;;;;;;;x,,
go_insane_title;Go Insane;;;;;;;;;;;;x,,
go_insane_desc;Falalalala, la, la, falalalala, la, la. Falalalala, la, la…;;;;;;;;;;;;x,,
recover_sanity_title;Recover Sanity;;;;;;;;;;;;x,,
recover_sanity_desc;Death is close…\nYou are already dead.\nYour courage will fail.\nYour friends will abandon you.;;;;;;;;;;;;x,,
EVTNAME555076;The First Vanguard Party;;;;;;;;;;;;x,,
EVTDESC555076;The world's first vanguard party has formed in $COUNTRY$. Their presence will cause a global increase in communism, as others will follow their example.;;;;;;;;;;;;x,,
EVTOPTA555076;We will keep an eye on them;;;;;;;;;;;;x,,
EVTNAME555077;The Vanguard Party of $COUNTRY$;;;;;;;;;;;;x,,
EVTDESC555077;A vanguard party has formed in $COUNTRY$, working tirelessly to win more people for the communist cause. They have started a nation wide campaign that will make our population much more susceptible for communist propaganda.;;;;;;;;;;;;x,,
EVTOPTA555077;We will keep an eye on them;;;;;;;;;;;;x,,
EVTNAME555078;The Great Experiment: Communism;;;;;;;;;;;;x,,
EVTDESC555078;With their old government smashed into bits, $COUNTRY$ has become the first great power on the planet to be ruled by communists. Now the people of the world look towards them, either in awe or in horror - for no one can really say how this great experiment will turn out.;;;;;;;;;;;;x,,
EVTOPTA555078;The tide has turned;;;;;;;;;;;;x,,
EVTNAME555079;The Great Experiment: Fascism;;;;;;;;;;;;x,,
EVTDESC555079;With their old government smashed into bits, $COUNTRY$ has become the first great power on the planet to be ruled by fascists. Now the people of the world look towards them, either in awe or in horror - for no one can really say how this great experiment will turn out.;;;;;;;;;;;;x,,
EVTOPTA555079;The tide has turned;;;;;;;;;;;;x,,
the_eye_of_the_storm;The Eye of the Storm;;;;;;;;;;;;x,,
the_eye_of_the_storm_desc;The goal of the revolution has been achieved, but is it just the calm before another storm?;;;;;;;;;;;;x,,
synthetic_tropical_factory;Synthetic Tropical Wood Factory;;;;;;;;;;;;x,,
synthetic_tropical_factory_desc;Using oil, the synthetic tropical factory produces tropical wood. Vital for nations that do not have ready access to tropical wood.;;;;;;;;;;;;x,,
import_substitution_industrialization_2;Synthetic Tropical Wood Production;;;;;;;;;;;;x,,
import_substitution_industrialization_2_desc;The growth of the global economy in the nineteenth and early twentieth century resulted in increased demand for industrial goods by non-Western societies. However, the realities of war in the industrial age and increasing economic instability of periods of expansion and contraction resulted in non-Western societies at times being unable to meet their needs for industrial goods from the traditional producers of such goods in the West. As a result, an opening for producers in non-Western societies to meet the demand for those industrial goods that could not be acquired easily from the West arose, and industrialization in the non-Western world began to grow. Eventually pressure to protect these new industries from competition from overseas would lead some nations which had maintained political independence to adopt policies of import substitiution industrialization to encourage their societies to break their dependence upon the West for industrial goods and, by extension, strengthen their own societies in the global economic system.;La croissance de l'économie mondiale au XIXe siecle et début du XXe siecle a entraîné une demande accrue pour les produits industriels par les sociétés non occidentales. Cependant, les réalités de la guerre dans l'ere industrielle et l'augmentation de l'instabilité économique avec des périodes d'expansion et de contraction, a entraîné pour les non-occidentaux, une incapacité a répondre a leurs besoins en matiere de produits industriels de l'Ouest. En conséquence, un créneau pour les producteurs non occidentaux de répondre a la demande qui ne pouvait etre acquise facilement de l'Occident est apparu, et l'industrialisation dans le monde non-occidental a commencé a croître. Finalement, la pression pour protéger ces industries nouvelles de la concurrence de l'étranger a entraînait certains pays qui ont maintenu l'indépendance politique a adopter des politiques d'industrialisation en substitution aux importations afin d'encourager leurs sociétés a rompre leur dépendance a l'égard de l'Occident et, par extension, a renforcer leurs propres sociétés dans le systeme économique mondial. L'industrialisation de substitution des importations gagna en influence au cours du XXe siecle. ;Das Wachstum der Weltwirtschaft im neunzehnten und frühen zwanzigsten Jahrhundert führte zu einer gesteigerten Industriegüternachfrage durch nichtwestliche Gesellschaften. Die Kriege des Industriezeitalters und die zunehmende wirtschaftliche Instabilität führte in nichtwestlichen Gesellschaften jedoch zeitweilig dazu, dass sie ihren Industriegüterbedarf nicht mehr mit Lieferungen von den angestammten Produzenten dieser Güter im Westen decken konnten. Dies gab Produzenten aus nichtwestlichen Gesellschaften stetig besser werdende Möglichkeiten, den Bedarf von Industriegütern, der durch die Einfuhr von Westimporten nicht einfach gedeckt werden konnte, mit lokalen Produkten zu decken. Dies führte zu einer zunehmenden Industrialisierung der nichtwestlichen Welt. Schließlich führte der Druck, diese neuen Industrien vor der Konkurrenz aus Übersee zu schützen, in einigen Nationen, die sich ihre politische Unabhängigkeit zur Anwendung der Importsubstitutions-Industrialisierung bewahrt hatten, dazu, ihre Industriegüter-bezogene Abhängigkeit vom Westen zu beenden und die Stellung ihrer eigenen Gesellschaften im globalen Wirtschaftssystem zu kräftigen. Die Importsubstitutions-Industrialisierung wurde im Verlauf des zwanzigsten Jahrhunderts immer wichtiger, da die Ressourcen des Westens zunehmend zur Lösung westlicher Probleme eingesetzt wurden.;;El crecimiento de la economía mundial en el siglo XIX y principios del XX provocó un aumento de la demanda de bienes industriales en países no occidentales. Sin embargo, las realidades de la guerra en la era industrial y la creciente inestabilidad económica, con periodos de expansión y contracción cada vez más marcados, provocaron que, en determinados momentos, estos países no pudieran satisfacer sus necesidades a través de sus productores habituales, en occidente. Como consecuencia de ello, se crearon las condiciones necesarias para la aparición de productores no occidentales, capaces de nutrir la demanda de bienes industriales, lo que fomentó la industrialización del mundo no occidental. Al final, la presión para proteger estas industrias frente a la competición extranjera llevaría a algunos países que habían mantenido su independencia política a adoptar políticas de industrialización para sustituir las importaciones, a fin de romper su dependencia de los productos industriales occidentales y, por extensión, reforzar su papel en el sistema económico global. La industrialización sustitutiva iría cobrando mayor importancia a lo largo del siglo XX, a medida que los recursos de occidente se emplearan cada vez más para resolver los problemas de occidente.;;;;;;;;x,,
improved_synthetic_materials;Improved Synthetic Materials;;;;;;;;;;;;x,,
improved_synthetic_materials_desc;Due to the invention of new synthetic materials we can now use our resources much more efficiently;;;;;;;;;;;;x,,
colonial_exploitation;Colonial Exploitation;;;;;;;;;;;;x,,
colonial_exploitation_desc;Exploitation colonialism involves fewer colonists and focuses on access to resources for export, typically to the metropole. This category includes trading posts as well as larger colonies where colonists would constitute much of the political and economic administration, but would rely on indigenous resources for labour and material.;;;;;;;;;;;;x,,
hide_extra_decisions_title;Hide Extra Decisions;;;;;;;;;;;;x,,
hide_extra_decisions_desc;A cluttered decision tab is quite annoying. This decision allows you to hide other toggle decisions.;;;;;;;;;;;;x,,
show_extra_decisions_title;Show Extra Decisions;;;;;;;;;;;;x,,
show_extra_decisions_desc;Want to toggle something? Click here to show the other decisions.;;;;;;;;;;;;x,,
synthetic_oil;Synthetic Oil (+);;;;;;;;;;;;x,,
synthetic_oil_desc;Petroleum, in one form or another, has been used since ancient times, and is now important across society, including in economy, politics and technology. The rise in importance was due to the invention of the internal combustion engine, the rise in commercial aviation, and the importance of petroleum to industrial organic chemistry, particularly the synthesis of plastics, fertilizers, solvents, adhesives and pesticides.;;;;;;;;;;;;x,,
oversized_industry_1850;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1860;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1870;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1880;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1890;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1900;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1910;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1920;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1930;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1940;Oversized Industry;;;;;;;;;;;;x,,
oversized_industry_1850_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1860_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1870_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1880_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1890_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1900_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1910_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1920_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1930_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
oversized_industry_1940_desc;Our rapid industrial growth has reached a critical point, leading to many different problems.;;;;;;;;;;;;x,,
excessive_industry_1850;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1860;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1870;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1880;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1890;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1900;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1910;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1920;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1930;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1940;Excessive Industry;;;;;;;;;;;;x,,
excessive_industry_1850_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1860_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1870_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1880_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1890_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1900_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1910_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1920_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1930_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
excessive_industry_1940_desc;We have become a giant industrial Moloch, devouring more resources than is good for us.;;;;;;;;;;;;x,,
land_reform;Agriculture;Réforme rurale;Landreform;;;;;;;;;;x,,
land_reform_l;Agriculture;Réforme agraire;Landreform;;;;;;;;;;x,,
admin_reform;Administration;Réforme administrative;Verwaltungsreform;;;;;;;;;;x,,
admin_reform_l;Administration;Réforme administrative;Verwaltungsreform;;;;;;;;;;x,,
finance_reform;Finances;Réforme financiere;Finanzreform;;;;;;;;;;x,,
finance_reform_l;Finances;Réforme financiere;Finanzreform;;;;;;;;;;x,,
education_reform;Education;Réforme de l'éducation;Bildungsreform;;;;;;;;;;x,,
education_reform_l;Education;Réforme de l'éducation;Bildungsreform;;;;;;;;;;x,,
transport_improv;Transportation;Systeme de transport;Transportsystem;;;;;;;;;;x,,
transport_improv_l;Transportation;Systeme de transport;Transportsystem;;;;;;;;;;x,,
pre_indust;Industry;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;x,,
pre_indust_l;Industry;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;x,,
industrial_construction;Construction;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;x,,
industrial_construction_l;Construction;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;x,,
foreign_weapons;Armament;Armes étrangeres;Ausländische Waffen;;;;;;;;;;x,,
foreign_weapons_l;Armament;Armes étrangeres;Ausländische Waffen;;;;;;;;;;x,,
military_constructions;Fortifications;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;x,,
military_constructions_l;Fortifications;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;x,,
foreign_officers;Army Officers;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;x,,
foreign_officers_l;Army Officers;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;x,,
army_schools;Army Training;Entraînement militaire;Armeeausbildung;;;;;;;;;;x,,
army_schools_l;Army Training;Entraînement militaire;Armeeausbildung;;;;;;;;;;x,,
foreign_naval_officers;Naval Officers;Officiers de marine;Marineoffiziere;;;;;;;;;;x,,
foreign_naval_officers_l;Naval Officers;Officiers de marine;Marineoffiziere;;;;;;;;;;x,,
naval_schools;Naval Training;Entraînement naval;Marineausbildung;;;;;;;;;;x,,
naval_schools_l;Naval Training;Entraînement naval;Marineausbildung;;;;;;;;;;x,,
foreign_navies;Naval Units;Unités navales étrangeres;Ausländische Marineeinheiten;;;;;;;;;;x,,
foreign_navies_l;Naval Units;Unités navales étrangeres;Ausländische Marineeinheiten;;;;;;;;;;x,,
foreign_training;Military Drill;;;;;;;;;;;;x,,
foreign_training_l;Military Drill;;;;;;;;;;;;x,,
naval_facilities;Naval Facilities;;;;;;;;;;;;x,,
naval_facilities_l;Naval Facilities;;;;;;;;;;;;x,,
naval_architecture;Naval Design;;;;;;;;;;;;x,,
naval_architecture_l;Naval Design;;;;;;;;;;;;x,,
disciplinary_reform;Judiciaries;;;;;;;;;;;;x,,
disciplinary_reform_l;Judiciaries;;;;;;;;;;;;x,,
diplomatic_reform;Diplomacy;;;;;;;;;;;;x,,
diplomatic_reform_l;Diplomacy;;;;;;;;;;;;x,,
taxation_reform;Taxation;;;;;;;;;;;;x,,
taxation_reform_l;Taxation;;;;;;;;;;;;x,,
medicine_reform;Medicine;;;;;;;;;;;;x,,
medicine_reform_l;Medicine;;;;;;;;;;;;x,,
academic_institutions;School System;;;;;;;;;;;;x,,
academic_institutions_l;School System;;;;;;;;;;;;x,,
army_command_principle;Army Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;x,,
army_command_principle_desc;Army Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;x,,
the_command_principle;Naval Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;x,,
the_command_principle_desc;Naval Command Principle;Hiérarchie militaire;Das Kommandoprinzip;;El Principio de Mando;;;;;;;;x,,
EVTNAME555080;Rebel Armament;;;;;;;;;;;;x,,
EVTDESC555080;The rebel armies around the world have adopted new weapons and tactics.;;;;;;;;;;;;x,,
EVTOPTA555080;Let the world tremble!;;;;;;;;;;;;x,,
EVTNAME555081;Rebel Armament;;;;;;;;;;;;x,,
EVTDESC555081;The rebel armies around the world have adopted new weapons and tactics.;;;;;;;;;;;;x,,
EVTOPTA555081;Let the world tremble!;;;;;;;;;;;;x,,
EVTNAME555082;Rebel Armament;;;;;;;;;;;;x,,
EVTDESC555082;The rebel armies around the world have adopted new weapons and tactics.;;;;;;;;;;;;x,,
EVTOPTA555082;Let the world tremble!;;;;;;;;;;;;x,,
EVTNAME555083;Rebel Armament;;;;;;;;;;;;x,,
EVTDESC555083;The rebel armies around the world have adopted new weapons and tactics.;;;;;;;;;;;;x,,
EVTOPTA555083;Let the world tremble!;;;;;;;;;;;;x,,
professional_officers;Professional officers;;;;;;;;;;;;x,,
professional_officers_l;Professional officers;;;;;;;;;;;;x,,
professional_officers_desc;Our troops AND officers are the finest in the world. For real this time.;;;;;;;;;;;;x,,
professional_naval_officers;Professional naval officers;;;;;;;;;;;;x,,
professional_naval_officers_l;Professional naval officers;;;;;;;;;;;;x,,
professional_naval_officers_desc;Our captains are well trained professionals.;;;;;;;;;;;;x,,
advanced_foreign_training;Advanced foreign training;;;;;;;;;;;;x,,
advanced_foreign_training_l;Advanced foreign training;;;;;;;;;;;;x,,
advanced_foreign_training_desc;Our troops have mastered modern techniques.;;;;;;;;;;;;x,,
advanced;Advanced;;;;;;;;;;;;x,,
advanced_l;Advanced;;;;;;;;;;;;x,,
advanced_desc;REALLY advanced ship design. It's like rocket science for the Victorian era.;;;;;;;;;;;;x,,
advanced_military_constructions;Modern fortifications;;;;;;;;;;;;x,,
advanced_military_constructions_l;Modern fortifications;;;;;;;;;;;;x,,
advanced_military_constructions_desc;These fortifications can actually withstand enemy fire.;;;;;;;;;;;;x,,
naval_infrastructure;Naval infrastructure;;;;;;;;;;;;x,,
naval_infrastructure_l;Naval infrastructure;;;;;;;;;;;;x,,
naval_infrastructure_desc;We have set up a network of naval bases and outposts.;;;;;;;;;;;;x,,
army_academies;Army academies;;;;;;;;;;;;x,,
army_academies_l;Army academies;;;;;;;;;;;;x,,
army_academies_desc;We have established a national college to train our officers.;;;;;;;;;;;;x,,
naval_academies;Naval academies;;;;;;;;;;;;x,,
naval_academies_l;Naval academies;;;;;;;;;;;;x,,
naval_academies_desc;Man the cannons lads, thar she sails!;;;;;;;;;;;;x,,
advanced_agriculture;Modern agriculture;;;;;;;;;;;;x,,
advanced_agriculture_l;Modern agriculture;;;;;;;;;;;;x,,
advanced_agriculture_desc;Adapting new techniques will increase our RGO output significantly.;;;;;;;;;;;;x,,
advanced_admin_reform;Modern administration;;;;;;;;;;;;x,,
advanced_admin_reform_l;Modern administration;;;;;;;;;;;;x,,
advanced_admin_reform_desc;Our administration is now REALLY modern and efficient. By the way, do you have any idea where I can get permit A39?;;;;;;;;;;;;x,,
advanced_education_reform;Modernized system;;;;;;;;;;;;x,,
advanced_education_reform_l;Modernized system;;;;;;;;;;;;x,,
advanced_education_reform_desc;The newest ideas for everyone.;;;;;;;;;;;;x,,
advanced_industrial_construction;Advanced Construction;;;;;;;;;;;;x,,
advanced_industrial_construction_l;Advanced Construction;;;;;;;;;;;;x,,
advanced_industrial_construction_desc;We have adopted all modern techniques.;;;;;;;;;;;;x,,
advanced_transport;Advanced;;;;;;;;;;;;x,,
advanced_transport_l;Advanced;;;;;;;;;;;;x,,
advanced_transport_desc;Transportation system is modern AND efficient.;;;;;;;;;;;;x,,
balanced_diplomacy;Experienced;;;;;;;;;;;;x,,
balanced_diplomacy_l;Experienced;;;;;;;;;;;;x,,
balanced_diplomacy_desc;Our officials have learned how to avoid faux pas. (Adopting this reform will reduce the chance of negative events.);;;;;;;;;;;;x,,
winds_of_change;Winds of Change;;;;;;;;;;;;x,,
winds_of_change_desc;The world is changing - we can feel it in the wind.;;;;;;;;;;;;x,,
ai_income_boost;AI Income Boost;;;;;;;;;;;;x,,
ai_income_boost_desc;What's breaking into a bank compared with founding a bank?''\n - Bertolt Brecht ;;;;;;;;;;;;x,,
build_fort_level_1_title;Construct Fortifications;;;;;;;;;;;;x,,
build_fort_level_1_desc;Constructing forts is a nightmare for larger nations. This decision will construct level 1 forts in all of your provinces. Your mouse hand will be thankful.\n\nBe a gentlemen! Do not abuse it for cheap instant defences. ;;;;;;;;;;;;x,,
fort_constructions;Fort Constructions;;;;;;;;;;;;x,,
fort_constructions_desc;Our national resources are currently used to construct fortifications.;;;;;;;;;;;;x,,
EVTNAME555084;A Sad State of Affairs;;;;;;;;;;;;x,,
EVTDESC555084;Let us be frank: The AI in Victoria 2 is no challenge for a decent player. Even on the highest difficulty levels, it simply cannot handle the multitude of strategic decisions that have to be made to run a country efficiently. You have a brain, the AI doesn't. It would only be fair to grant it some additional benefits.;;;;;;;;;;;;x,,
EVTOPTA555084;Aid the AI with pop promotion and tax income (Recommended);;;;;;;;;;;;x,,
EVTOPTB555084;Aid the AI with pop promotion;;;;;;;;;;;;x,,
EVTOPTC555084;Aid the AI with tax income;;;;;;;;;;;;x,,
EVTOPTD555084;Frankly, I don't give a damn (Meanie!);;;;;;;;;;;;x,,
colonial_rebels_title;Colonial;;;;;;;;;;;;x,,
colonial_rebels_name;Colonial Rebels;;;;;;;;;;;;x,,
colonial_rebels_desc;These rebels will rise against their colonial masters and wreck havoc within the colonies.;;;;;;;;;;;;x,,
colonial_rebels_army;Colonial Rebels;;;;;;;;;;;;x,,
the_police_state_effect;The Police State;;;;;;;;;;;;x,,
the_police_state_effect_desc;Wäre es da nicht doch einfacher, die Regierung löste das Volk auf und wählte ein anderes?'' - Bertolt Brecht: ''Die Lösung'';;;;;;;;;;;;x,,
railroad_transport_groups;Railroad Transportation Groups (+);;;;;;;;;;;;x,,
synchronized_heavy_support;Synchronized Heavy Support (+);;;;;;;;;;;;x,,
gas_attack_capability;Gas Attack Capability (+);;;;;;;;;;;;x,,
gas_defense_capability;Gas Defense Capability (+);;;;;;;;;;;;x,,
low_echelon_fire_support;Low Echelon Fire Support (+);;;;;;;;;;;;x,,
tank_experiments;Tank Experiments (+);;;;;;;;;;;;x,,
tankette;Tankette (+);;;;;;;;;;;;x,,
light_tank;Light Tank (+);;;;;;;;;;;;x,,
armoured_cars;Armoured Cars (+);;;;;;;;;;;;x,,
army_academic_training;Academic Training (+);;;;;;;;;;;;x,,
field_training;Field Training (+);;;;;;;;;;;;x,,
army_societal_status;Societal Status (+);;;;;;;;;;;;x,,
army_independent_command;Independent Command (+);;;;;;;;;;;;x,,
army_continuous_issuing_of_orders;Continuous Issuing of Orders (+);;;;;;;;;;;;x,,
army_delegated_power;Delegated Power (+);;;;;;;;;;;;x,,
army_wargames;Wargames (+);;;;;;;;;;;;x,,
army_alternative_plans;Alternative Plans (+);;;;;;;;;;;;x,,
army_literate_ncos;Literate NCOs' (+);;;;;;;;;;;;x,,
nco_field_training;NCO Field Training (+);;;;;;;;;;;;x,,
army_nco_tactical_training;NCO Tactical Training  (+);;;;;;;;;;;;x,,
monopoly_structure;Monopoly Structure (*);;;;;;;;;;;;x,,
oligopoly_structure;Oligopoly Structure (*);;;;;;;;;;;;x,,
polypoly_structure;Polypoly Structure (*);;;;;;;;;;;;x,,
nihilism_and_the_will;Nihilism and The Will (+);;;;;;;;;;;;x,,
futurism;Futurism (+);;;;;;;;;;;;x,,
direct_current;Direct Current (+);;;;;;;;;;;;x,,
alternating_current;Alternating Current (+);;;;;;;;;;;;x,,
polyphase_system;Polyphase System (+);;;;;;;;;;;;x,,
sharp_n_roberts_power_loom;Sharp & Roberts Power Loom (+);;;;;;;;;;;;x,,
jacquard_power_loom;Jacquard Power Loom (+);;;;;;;;;;;;x,,
northrop_power_loom;Northrop Power Loom (+);;;;;;;;;;;;x,,
mechanical_saw;Mechanical Saw (+);;;;;;;;;;;;x,,
mechanical_precision_saw;Mechanical Precision Saw (+);;;;;;;;;;;;x,,
hussey_n_mccormicks_reaping_machine;Hussey & McCormicks Reaping Machine (+);;;;;;;;;;;;x,,
pitts_threshing_machine;Pitts Threshing Machine (+);;;;;;;;;;;;x,,
brown_water_school;Brown Water School (*);;;;;;;;;;;;x,,
blue_water_school;Blue Water School (*);;;;;;;;;;;;x,,
offensive_attitude;Offensive Attitude (*);;;;;;;;;;;;x,,
defensive_attitude;Defensive Attitude (*);;;;;;;;;;;;x,,
ironclads;Ironclads (+);;;;;;;;;;;;x,,
monitors;Monitors (+);;;;;;;;;;;;x,,
protected_cruisers;Protected Cruisers (+);;;;;;;;;;;;x,,
pre_dreadnought;Pre Dreadnought (+);;;;;;;;;;;;x,,
dreadnoughts;Dreadnoughts (+);;;;;;;;;;;;x,,
light_cruisers;Light Cruisers (*);;;;;;;;;;;;x,,
battlecruisers;Battlecruisers  (*);;;;;;;;;;;;x,,
ocean_going_submarines;Ocean Going Submarines (+);;;;;;;;;;;;x,,
advanced_cruisers;Advanced Cruisers (+);;;;;;;;;;;;x,,
modern_cruisers;Modern Cruisers (*);;;;;;;;;;;;x,,
advanced_battlecruisers;Advanced Battlecruisers (*);;;;;;;;;;;;x,,
modern_battleships;Modern Battleships (+);;;;;;;;;;;;x,,
advanced_submarines;Advanced Submarines (+);;;;;;;;;;;;x,,
modern_battlecruisers;Modern Battlecruisers (*);;;;;;;;;;;;x,,
firepower_doctrine;Firepower Doctrine (*);;;;;;;;;;;;x,,
superior_mobility_doctrine;Superior Mobility Doctrine (*);;;;;;;;;;;;x,,
Armoured_fist_doctrine;Armoured Fist Doctrine (*);;;;;;;;;;;;x,,
motorised_infantry_doctrine;Motorised Infantry Doctrine (*);;;;;;;;;;;;x,,
heavy_support_doctrine;Heavy Support Doctrine (*);;;;;;;;;;;;x,,
siege_doctrine;Siege Doctrine (*);;;;;;;;;;;;x,,
grand_battle_plan_doctrine;Grand Battle Plan Doctrine (*);;;;;;;;;;;;x,,
superior_firepower_doctrine;Superior Firepower Doctrine (*);;;;;;;;;;;;x,,
human_wave_doctrine;Human Wave Doctrine (*);;;;;;;;;;;;x,,
spearhead_doctrine;Spearhead Doctrine (*);;;;;;;;;;;;x,,
Populism;Populism (*);;;;;;;;;;;;x,,
Establishment;Establishment (*);;;;;;;;;;;;x,,
Clericalism;Clericalism (*);;;;;;;;;;;;x,,
Anticlericalism;Anticlericalism (*);;;;;;;;;;;;x,,
Bureaucracy;Bureaucracy (*);;;;;;;;;;;;x,,
Nepotism;Nepotism (*);;;;;;;;;;;;x,,
Aristocracy;Aristocracy (*);;;;;;;;;;;;x,,
Meritocracy;Meritocracy (*);;;;;;;;;;;;x,,
jominian_attitude;Jominian Attitude (*);;;;;;;;;;;;x,,
clausewitzian_theory;Clausewitzian Theory (*);;;;;;;;;;;;x,,
cinematographic_propaganda;Cinematographic Propaganda (+);;;;;;;;;;;;x,,
