EVTDESC31282;Egypt has turned down our offer to negotiate a settlement and is continuing its invasion of the Ottoman Empire. For the sake of stability in the east, we are now compelled to intervene on the Empire's side.;;;;;;;;;;;;;x;
EVTNAME31284;Ambitions Thwarted!;;;;;;;;;;;;;x;
EVTDESC31284;Egypt is beaten. We have been forced to make peace without the gains we had hoped for in the Levant, and our prospects for future expansion are greatly dimmed.;;;;;;;;;;;;;x;
EVTNAME31285;Treaty of Kutahya;;;;;;;;;;;;;x;
EVTDESC31285;Egypt has forced the Ottoman Empire into a humiliating peace. The sultan has acknowledged Egypt's independence and hereditary rule, not only in Egypt but in the Levant. Ottoman territories in the Hedjaz and Cyrenaica have also been transferred to Egyptian control. Egypt's power waxes ever greater, and the Empire appears close to collapse.;;;;;;;;;;;;;x;
EVTNAME31295;Succession Crisis;;;;;;;;;;;;;x;
EVTDESC31295;In 1832 the old Pasha of Tripoli abdicated, and his three sons each laid claim to his throne. Factions in the government and military support each, and civil conflict seemed likely. Worse, with the decline Tripolitania had suffered generally since piracy in the Mediterranean became difficult and the trans-Saharan slave trade dried up, the nation looked especially vulnerable to outside powers. The Ottomans seized the moment as an opportunity to reassert direct Imperial rule in the region.;;;;;;;;;;;;;x;
EVTNAME31296;Intervention in Tripolitania?;;;;;;;;;;;;;x;
EVTDESC31296;Tripolitania is a nominal vassal of ours, but in reality the local Pashas have long been effectively independent. Their state has been in steep decline in recent decades, however, and now they are descending into a succession crisis that will likely shatter the nation. This provides both the opportunity and the excuse for us to intervene and reassert direct Imperial rule in Tripoli, for the stability of the region. Shall we call up the armies to install a loyal governor in Tripoli?;;;;;;;;;;;;;x;
EVTNAME31525;The German Confederation;;;;;;;;;;;;;x;
EVTDESC31525;"The Vienna Congress established a ""German Confederation"" to take the place of the Holy Roman Empire. It was meant to serve as a diplomatic forum and customs union, but the rivalry between $COUNTRY$ and Prussia has threatened to shatter German unity.\nThe time has come to put Prussia in its place and reestablish $COUNTRY$ as the preeminent German power. Let us break Prussia's strength, once and for all, and remind the lesser German states that it is we who lead the Confederation.";;;;;;;;;;;;;x;
EVTNAME32540;A new Russo-Persian War;;;;;;;;;;;;;x;
EVTDESC32540;Persia lost sovereignty over the Azeri Khanates to Russia by the Treaty of Gulistan in 1813. In 1826, encouraged by British advisors, a belligerent faction in the Persian government unilaterally arrested the Russian ambassador and announced its intent to fight for control of the Khanates of the Caucasus, beginning a new Russo-Persian War.;;;;;;;;;;;;;x;
EVTNAME32541;The Treaty of Turkmenchay;;;;;;;;;;;;;x;
EVTDESC32541;With the defeat of Persia's armies in the Caucasus, Russia forced a humiliating peace upon the Shah. Persia conceded control of all of its Caucasian lands to Russia, as well as formally renouncing its claims to Armenia and Azerbaijan.;;;;;;;;;;;;;x;
EVTNAME32542;Victory over Russia;;;;;;;;;;;;;x;
EVTDESC32542;We have wrested the Azeri khanates from Russia's control and can reestablish Persian rule in the southern Caucasus. This is a proud day for Persia!;;;;;;;;;;;;;x;
EVTNAME32545;Kurdish Nationalism;;;;;;;;;;;;;x;
EVTDESC32545;The Kurds, an Iranian people living in our northwestern provinces, have long been a part of mainstream Persian society. In recent years, however, Persia's declining influence and prestige relative to our neighbors has led some Kurds to consider whether they might be better off seeking an independent state for themselves. This nascent Kurdish nationalist movement is not yet a serious threat to the integrity of our state, but it appears that the Kurds increasingly view themselves (and are viewed by others) as a separate nation under Persian rule.;;;;;;;;;;;;;x;
EVTNAME32560;The Caucasus War;;;;;;;;;;;;;x;
EVTDESC32560;In 1828 several Muslim imams in Dagestan and Chechnya called for a holy war against Russia, which had ruled the region since taking it from Persia in the Treaty of Gulistan. Proclaiming an independent Imamate of the Caucasus, they and their followers waged a guerilla separatist war against Russia throughout most of the nineteenth century.;;;;;;;;;;;;;x;
EVTNAME32561;The Call to Holy War;;;;;;;;;;;;;x;
EVTDESC32561;Several imams in Dagestan and Chechnya have given the call for Gazawat, holy war against the infidel Russians who claim to rule these lands. Our people are swept up in the fervor of jihad! Let us join the Imamate of the Caucasus and fight!;;;;;;;;;;;;;x;
EVTNAME32562;The Call to Holy War;;;;;;;;;;;;;x;
EVTDESC32562;The imams have spoken: the infidel rule of the Russians must be thrown off and proper Islamic government reestablished. The various Muslim territories of the Caucasus are united under the banner of our imamate. May Allah smile upon our struggle!;;;;;;;;;;;;;x;
EVTNAME32565;Caucasian Separatism;;;;;;;;;;;;;x;
EVTDESC32565;Despite their defeat on the battlefield, the Muslims of the Caucasus refuse to accept the inevitability of Russian rule. Unrest simmers in the mountains, waiting for a charismatic imam to call for another holy war. It seems clear that this conflict will carry on for some time to come.;;;;;;;;;;;;;x;
EVTNAME35310;Revolutions in Lombardy-Venetia!;;;;;;;;;;;;x;;
EVTDESC35310;The liberal convulsions racking the empire have mingled with long-suppressed Italian nationalism in the Kingdom of Lombardy-Venetia with terrible effect. A riot-turned-rebellion in Milan has driven the imperial garrison out of the city, and Venice, too, has risen up in revolt. Rebels are proclaiming republics in Lombardia and Venetia, and both are seeking support and protection from Piedmont. Unless these revolts are suppressed, Austria faces the total loss of its Italian territories.;;;;;;;;;;;;x;;
EVTDESC35311;The liberal convulsions racking $FROMCOUNTRY$ have mingled with long-suppressed Italian nationalism in the Kingdom of Lombardy-Venetia with astonishing effect. A riot-turned-rebellion in Milan has driven the imperial garrison out of the city, and Venice, too, has risen up in revolt. Rebels are proclaiming republics in Lombardia and Venetia, and both are seeking support and protection from $COUNTRY$. This could be our chance to establish our primacy among the Italian states and begin to unite the peninsula under our banner. Should we intervene against Austria?;;;;;;;;;;;;x;;
EVTDESC35312;The liberal convulsions racking $FROMCOUNTRY$ have mingled with long-suppressed Italian nationalism in the Kingdom of Lombardy-Venetia with astonishing effect. A riot-turned-rebellion in Milan has driven the imperial garrison out of the city, and Venice, too, has risen up in revolt. Rebels are proclaiming republics in Lombardia and Venetia, and both are seeking support and protection from Piedmont. Popular sentiment in $COUNTRY$ supports the rebellions, and the people would be heartened if we sent funds and arms to support the new republics.;;;;;;;;;;;;x;;
EVTNAME35313;Italian Solidarity;;;;;;;;;;;;x;;
EVTDESC35313;$FROMCOUNTRY$ has agreed to support us in our struggle against the Austrians. With this alliance, freedom appears within our grasp.;;;;;;;;;;;;x;;
EVTNAME35314;Piedmontese Intervention;;;;;;;;;;;;x;;
EVTDESC35314;$FROMCOUNTRY$ has taken up the cause of the Italian rebels, occupying Milan and advancing toward Venetia. They mean to unite northern Italy against us.;;;;;;;;;;;;x;;
EVTNAME35705;Election of Pius IX;;;;;;;;;;;;x;;
EVTDESC35705;The papal conclave of 1846 took an unexpected turn, as liberals and moderates among the cardinals combined to elect Bishop Mastai-Ferretti of Spoleto, an Italian patriot and reformer. Conservative Catholic governments were shocked, including that of Austria, which had attempted to block his nomination. Taking the name Pius IX, he quickly instituted political and economic reforms in the Papal States and released political prisoners. For a time, the new pope was the most popular man on the Italian peninsula, where the exclamation 'Long life to Pius IX!' was often heard.;;;;;;;;;;;;x;;
EVTNAME36224;Sell Accra?;;;;;;;;;;;;;x;
EVTDESC36224;Denmark controls a trading fort on the African Gold Coast in Accra. Since the slave trade ended the outpost has ceased to be profitable, and it might be prudent to sell the fort to a more active colonial power and liquidate our interest in he region. Shall we search for a buyer?;;;;;;;;;;;;;x;
EVTNAME36225;Purchase Accra?;;;;;;;;;;;;;x;
EVTDESC36225;An envoy from $FROMCOUNTRY$ has approached us about purchasing their fort on the Gold Coast in Accra. The outpost holds a commanding position on the Gold Coast and would make an excellent colonial capital, should we be interested in expanding our influence in the region. Shall we take them up on the offer?;;;;;;;;;;;;;x;
EVTNAME36226;Sell the Nicobars?;;;;;;;;;;;;;x;
EVTDESC36226;Denmark still holds a colonial outpost in the Indian Ocean: the Nicobar Islands. Voices in parliament have begun calling on the government to seek out a buyer for the archipelago, to eliminate the expense of administration and communication with the islands and show the government's focus on European and domestic affairs.\nIt would be something of a symbolic admission that Denmark is no longer a truly global power, but it would also strengthen the budget and appease the opposition. Shall we search for a buyer?;;;;;;;;;;;;;x;
EVTNAME36227;Purchase the Nicobars?;;;;;;;;;;;;;x;
EVTDESC36227;An envoy from $FROMCOUNTRY$ has approached us about purchasing their colony in the Nicobar Islands. The islands are relatively insignificant, but an extra territory never hurts. Shall we take them up on the offer?;;;;;;;;;;;;;x;
EVTNAME36707;End of the Personal Union;;;;;;;;;;;;;x;
EVTDESC36707;Our king has died without a male heir. Our realm's inheritance laws permit his daughter, Wilhelmina, to become monarch of the Netherlands, but Luxembourg's laws will not allow her to rule. This means an end to the personal union between our two nations: Luxembourg will instead be ruled by the head of another branch of the House of Nassau.;;;;;;;;;;;;;x;
EVTNAME36720;Belgian Secession;;;;;;;;;;;;;x;
EVTDESC36720;The United Kingdom of the Netherlands established at the Congress of Vienna was ruled from Protestant Holland, but the majority of its population were in Catholic Belgium. Over the decade after the Congress, tensions between the Belgians and the ruling Dutch intensified, until in 1829 a nationalist riot in Brussels led to the secession of the southern Netherlands. The Great Powers quickly called for a conference to resolve the conflict diplomatically.;;;;;;;;;;;;;x;
EVTNAME36725;The Belgian Question;;;;;;;;;;;;;x;
EVTDESC36725;Belgium's secession from the United Kingdom of the Netherlands poses a thorny problem for the Concert of Europe. A strong Netherlands was established at the Congress of Vienna as a curb on French expansionism, but it seems increasingly clear that the kingdom may not be able to hold itself together. Representatives of the Great Powers have suggested that a conference might be held in $CAPITAL$ where diplomats could discuss the future of the low countries and determine the best way to preserve Europe's balance of power.;;;;;;;;;;;;;x;
EVTNAME36726;The Belgian Question;;;;;;;;;;;;;x;
EVTDESC36726;Ministers from the various Great Powers are gathering for a conference in the $FROMCOUNTRY_ADJ$ capital to discuss Belgium's recent secession from the United Kingdom of the Netherlands. Three potential solutions to the crisis present themselves.\n\nFirst, the breakaway Belgian provinces could be forcibly reincorporated into the united Netherlands, keeping the kingdom strong as a bulwark against France. Second, Belgium could be recognized as a sovereign kingdom in its own right, but guaranteed as a neutral buffer state between France and northern Europe. Third, the Belgian territories could be partitioned for their protection, with the German-speaking east being taken into Prussia, the French-speaking south added to France, and the Dutch-speaking northwest established as a Principality of Antwerp guaranteed by a neutral Power.;;;;;;;;;;;;;x;
EVTNAME36735;The Treaty of $CAPITAL$;;;;;;;;;;;;;x;
EVTDESC36735;After weeks of negotiations, the conference of diplomats in $CAPITAL$ has reached a conclusion: the Netherlands must be reunited.\n\nThe Powers agree that Dutch rule must be restored in Belgium. The German-speaking territories of the Duchy of Luxembourg will be given autonomy, to remove one source of conflict. Neutral armed forces are being readied to escort the Dutch governor back into the troubled territory. The conference's other participants now await the response from the Belgian delegate, who must surely be disappointed.;;;;;;;;;;;;;x;
EVTDESC36736;After weeks of negotiations, the conference of diplomats in $CAPITAL$ has reached a conclusion: Belgium's independence must be recognized.\n\nThe Powers agree that the Belgians have won their freedom and now constitute a legitimate kingdom. All that remains is to settle its boundaries and select its new monarch. The conference's other participants now await the response from the Dutch delegate, who must surely be disappointed.;;;;;;;;;;;;;x;
EVTDESC36737;After weeks of negotiations, the conference of diplomats in $CAPITAL$ has reached a conclusion: Belgium must be partitioned between its neighbors, for the protection of its inhabitants.\n\nThe Powers agree that the Belgian territories have shown themselves too fractious to be long kept under united rule. Instead, the French- and German-speaking regions will be taken under the protection of France and Prussia, respectively, while the Dutch-speaking west will constitute a new Principality of Antwerp. All that remains is to settle the boundaries of the partition. The conference's other participants now await the response from the Dutch delegate, who must surely be disappointed.;;;;;;;;;;;;;x;
EVTNAME36738;The Belgian Question:\nReunification?;;;;;;;;;;;;;x;
EVTDESC36738;The Great Powers assembled at the conference have decided against us, and they now say they intend to see Dutch rule restored. If we submit to their decision, we will lose our hard-won independence again, perhaps forever. If we defy them, we face the prospect of almost immediate war with the Dutch and international isolation. What is the best course for our nation?;;;;;;;;;;;;;x;
EVTNAME36739;The Belgian Question:\nBelgian Independence?;;;;;;;;;;;;;x;
EVTDESC36739;The Great Powers assembled at the conference have decided against us, and they now say they intend to recognize Belgium's independence and sovereignty. If we submit to their decision, we will lose half of our territory, most of our population and industry, and any realistic hope of remaining a major power. If we defy them, we will outrage the international order and undermine any alliances we hold. What is the best course for our nation?;;;;;;;;;;;;;x;
EVTNAME36740;The Belgian Question:\nBelgium Partitioned?;;;;;;;;;;;;;x;
EVTDESC36740;The Great Powers assembled at the conference have decided against us, and they now say they intend to partition the Belgian lands between them, restoring to us only a sliver. If we submit to their decision, we will lose half of our territory, most of our population and industry, and any realistic hope of remaining a major power. If we defy them, we will outrage the international order and undermine any alliances we hold. What is the best course for our nation?;;;;;;;;;;;;;x;
EVTNAME36741;Belgium Agrees!;;;;;;;;;;;;;x;
EVTDESC36741;Belgium has acceded to the decision of the conference and ratified the treaty. Order has been restored to the Low Countries and rightful monarchy upheld.;;;;;;;;;;;;;x;
EVTNAME36742;The Netherlands Agrees!;;;;;;;;;;;;;x;
EVTDESC36742;The Netherlands has acceded to the decision of the conference and ratified the treaty. Peace has been restored to the Low Countries and the international order upheld.;;;;;;;;;;;;;x;
EVTNAME36744;Belgium Refuses!;;;;;;;;;;;;;x;
EVTDESC36744;Belgium has defied the convention and unilaterally proclaimed its sovereignty. The Dutch will doubtless prepare an invasion to restore order to the territory, and it is likely that other Powers may assist them in punishing the Belgians' presumption.;;;;;;;;;;;;;x;
EVTNAME36745;The Netherlands Refuses!;;;;;;;;;;;;;x;
EVTDESC36745;The Netherlands has defied the convention and refused to ratify the general treaty acknowledging Belgium's sovereignty. They insist that they will regain control of their southern provinces, with or without the support of the Powers.;;;;;;;;;;;;;x;
EVTDESC36746;The Netherlands has defied the convention and refused to ratify the general treaty acknowledging Belgium's partition. They insist that the region is rightfully theirs and vow to regain it someday.;;;;;;;;;;;;;x;
EVTNAME36938_NEW;Publication of Durgeshnandini;;;;;;;;;;x;;;;
EVTDESC36938_NEW;Today the novel 'Durgeshnandini' was released in the book stores of Calcutta. The book, a love story set against the backdrop of Pathan-Mughal conflicts in West Bengal, is written by Bankim Chandra Chatterjee and is the first major novel in Bengali literature. While conservatives in Bengali society might be unimpressed with its lucidity, it accessibility is sure to be a draw to the people.\n\nBengali culture has been undergoing a sort of renaissance in recent decades. Starting with the works of Raja Ram Mohan Roy, an appreciation for the richness of India's past has grown together with an examination of the impact of the modern West upon it. As these elements blend together, reform movements are forming to eradicate native 'superstitions' (such as sati, caste-division, and untouchability).;;;;;;;;;;x;;;;
EVTDESC36939_NEW;The people of India have long been held back by superstitions and barbarous practices, the Sati (widow-burning) being only the most egregious example. In an effort to lift the veil of ignorance and backwardness from the Indian peoples, Governor-General Lord Dalhousie has devised a program of reform for India. Under his guidance the farthest reaches of the subcontinent are to be connected by rail and telegraph, the postal service improved, canals financed and the civil service reformed. Dalhousie's reforms are but a few of the benefits the Empire offers to its Indian subjects! After all, who can put a price on civilization?;;;;;;;;;;x;;;;
EVTNAME36946;Seeking Recognition;;;;;;;;;;;;;x;
EVTDESC36946;As European interest in our islands grows, we should secure our nation's future by seeking the protection of a Great Power. The British and the French have both expressed interest in developing closer ties with our people. By offering trade concessions, we could likely secure legal recognition of our sovereignty and land rights. Should we tie our future to the British Empire, or the French?;;;;;;;;;;;;;;
EVTNAME36948;The Baptist War;;;;;;;;;;;;x;;
EVTDESC36948;Troubling news comes from Jamaica. A native slave named Samuel Sharpe, also a respected Baptist preacher, organized a general strike among the island's slaves to call for emancipation and better working conditions. The strike quickly escalated into a riot and was suppressed by force, with hundreds of slaves killed and Sharpe himself hanged. Reports point to the widespread use of excessive force by the local garrison, and abolitionists in Britain are now adamant that an enquiry must be conducted. Should we investigate the incident, or sweep it under the rug?;;;;;;;;;;;;x;;
EVTNAME36949;The Slavery Abolition Act;;;;;;;;;;;;x;;
EVTDESC36949;As expected, the findings of the enquiry into the so-called 'Baptist War' contain extensive criticism of the West Indies' plantocracies and the condition of the slaves. Their publication has bolstered criticism of human slavery in Parliament and renewed calls for its abolition across the Empire. Now, reform-minded MPs are ready to introduce an act to outlaw the practise of slavery, free all slaves within the British Empire, and compensate their previous owners. Does this bill have the government's support?;;;;;;;;;;;;x;;
EVTNAME36952;Highlands Potato Famine;;;;;;;;;;;;;x;
EVTDESC36952;The potato blight has spread into the Scottish highlands, and crops across the region are failing. Some local landlords are distributing oatmeal and hiring crofters for public works projects, but others are rounding up the indigent and shipping them off to Canada and Australia. Which policy should the government endorse?;;;;;;;;;;;;;;
EVTNAME36990;Claiming Australia;;;;;;;;;;;;;x;
EVTDESC36990;The vast territories of Australia promise to form the foundation of a mighty Pacific empire for Britain. We must solidify our hold on this continent before another power can challenge us.;;;;;;;;;;;;;;
EVTNAME36995;Claiming Rupert's Land;;;;;;;;;;;;;x;
EVTDESC36995;British fur traders with the Hudson Bay Company have worked in these lands for a century. We should extend our political control into the west, before our neighbors beat us to it.;;;;;;;;;;;;;;
EVTNAME37234;The Fan Affair;;;;;;;;;;;;;x;
EVTDESC37234;The French Republic contracted with the dey of Algeria to purchase large volumes of wheat to feed the revolutionary armies. Since the monarchy has been reinstated, however, the king has refused to pay the republic's debts. This has led to a progressive deterioration in relations between our two nations, and the dey recently punctuated a particularly heated meeting with a French minister by striking him in the face with a fan. The French crown has demanded an apology, which has not been given. Should we amend relations and pay our nation's debts, or should we use this slight as justification for a war against the Algerians?;;;;;;;;;;;;;;
EVTNAME37240;The Accession of Charles X;;;;;;;;;;;;;x;
EVTDESC37240;In 1824 King Louis XVIII died without child, and his brother Charles inherited the French crown as Charles X. Charles was an outspoken absolutist, and he soon made clear that he expected Parliament to rubber-stamp his dictates and keep its opinions to itself. He quickly rolled back freedom of religion, restoring the preeminence of the Catholic Church, and ordered a massive indemnity paid to nobility displaced by the Revolution.\nMeaningful political debate was curtailed, and liberals throughout France grumbled that the constitution was being undermined.;;;;;;;;;;;;;;
EVTNAME37240_NEWS;LE ROI EST MORT, VIVE LE ROI!;;;;;;;;;;;;;x;
EVTDESC37240_NEWS_SHORT;King Louis, le Desire, died today after a short illness. Without issue, he is succeeded by his youngest brother, the Count of Artois, as Charles X. Long may he reign!;;;;;;;;;;;;;x;
EVTDESC37240_NEWS_MEDIUM;King Louis, le Desire, died today after months of poor health. Lacking any issue, he leaves the throne to his youngest brother, the Count of Artois, who has now acceded to the throne as Charles X. Long may he reign!;;;;;;;;;;;;;x;
EVTDESC37240_NEWS_LONG;King Louis, le Desire, died today after months of failing health. Recognized as king by the emigres after the death of Louis XVII in 1795, he ascended the throne after Napoleon's defeat. Though he began as a conciliatory and moderate monarch, the final few years of his reign have seen increasingly reactionary policies. Lacking any issue by his wife, he leaves the throne to his youngest brother, the Count of Artois, who has now acceded to the throne as Charles X. Long may he reign!;;;;;;;;;;;;;x;
EVTNAME37242;The Constitution Suspended;;;;;;;;;;;;;x;
EVTDESC37242;In the 1830 session of parliament a bill was introduced demanding that the government ministers be chosen by parliament, rather than the king's whim. King Charles in turn pronounced the chamber dissolved and declared a state of emergency, followed by new decrees censoring the press and altering the electoral system to ensure parliament's loyalty.\nLiberal newspapers cried that the legal government had been undone and the regime no longer deserved the people's obedience. Unrest boiled in the cities.;;;;;;;;;;;;;;
EVTNAME37242_NEWS;FRENCH CONSTITUTION SUSPENDED;;;;;;;;;;;;;x;
EVTDESC37242_NEWS_SHORT;King Charles has suspended the French constitution and dissolved parliament after demands for the free election of ministers. Once more, revolution is in the air in France.;;;;;;;;;;;;;x;
EVTDESC37242_NEWS_MEDIUM;After demands from the French parliament that state ministers be elected by the body itself, King Charles has taken the extraordinary step of suspending the constitution and dissolving parliament. Vocal liberals have renounced their allegiance to the king. Once more revolution is in the air in France.;;;;;;;;;;;;;x;
EVTDESC37242_NEWS_LONG;After demands from the French parliament that state ministers be elected by the body itself, King Charles has taken the extraordinary step of suspending the constitution and dissolving parliament, simultaneously censoring the press and altering the electoral system to ensure a more biddable legislature. French liberals are incensed, crying that the lawful government has been undone. Some have publicly renounced their allegiance to the king. Once more, revolution is in the air in France.;;;;;;;;;;;;;x;
EVTNAME37244;The July Revolution;;;;;;;;;;;;;x;
EVTDESC37244;The liberal backlash against his proclamations took Charles X by surprise, and the court fled to Versailles as Paris erupted into riots. As the scale of the unrest became clear, Charles was advised to restore the constitution and abdicate the throne. In the event of his departure, the crown would likely pass to Louis Philippe of Orleans, a distant cousin of the Bourbons known for his more liberal politics and more acceptable to the masses than the discredited Bourbon house.;;;;;;;;;;;;;;
EVTNAME37244_NEWS;REVOLUTION IN FRANCE;;;;;;;;;;;;;x;
EVTDESC37244_NEWS_SHORT;As Paris erupts in riot and revolution, King Charles has fled to Versailles. Faced with total revolt, his only option may be to restore the constitution and abdicate.;;;;;;;;;;;;;x;
EVTDESC37244_NEWS_MEDIUM;Revolutionary mobs have flooded the streets of Paris. As the city erupts in riot and revolution, King Charles has been forced to flee to Versailles, leaving the capital and the government in disarray. He may now be forced to restore the constitution and abdicate in order to restore public order.;;;;;;;;;;;;;x;
EVTDESC37244_NEWS_LONG;"'Over the past three days Paris grew quieter as the milling crowds grew larger.' Enraged by the autocratic rule of the French king, revolutionary mobs have flooded the streets of Paris with cries of ""Mort aux Ministres!"" and ""A bas les aristocrates!"" Rebels have taken possession of such key sites as the Hotel d'Ville, the Louvre, the Tuileries and the Palais de Justice. King Charles has been forced to flee to Versailles, leaving the capital and the government in disarray. He may now be forced to restore the constitution and abdicate in order to restore public order.";;;;;;;;;;;;;x;
EVTNAME37760;The Carlist Question;;;;;;;;;;;;;x;
EVTDESC37760;In 1830 King Ferdinand VII of Spain was old and ailing, with no sons and only an infant daughter. Traditional succession law said that his brother, Infante Carlos, should succeed him as king, but Ferdinand promulgated a law establishing his daughter as his heir. Carlos felt robbed of his birthright, and his cause became a rallying point for traditionalists and legitimists throughout Spain. The nation's politics became increasingly polarised between the liberal supporters of Princess Isabel and the absolutist Carlists, who began making plans to put Carlos on the throne.;;;;;;;;;;;;;x;
EVTNAME37761;A Holy Appeal;;;;;;;;;;;;;x;
EVTDESC37761;A liberal military insurrection in 1820 forced King Ferdinand VII to accept the Constitution of 1812, which reserves most governing power for the elected parliament. Now, after several years as a virtual prisoner of the parliament, the king has taken a desperate step. Invoking the agreements of the Vienna Congress, Ferdinand has called upon France to restore him to absolute rule, even it requires an invasion in force. The French, it is to be feared, will be only too happy to have an excuse to wage war upon us.;;;;;;;;;;;;;x;
EVTNAME37762;A Request for Aid;;;;;;;;;;;;;x;
EVTDESC37762;A liberal military insurrection in 1820 forced King Ferdinand VII of Spain to accept a liberal constitution, greatly limiting his powers. Now, after several years as a virtual prisoner of the parliament, the king has taken a desperate step. Invoking the agreements of the Vienna Congress, Ferdinand has called upon France to restore him to absolute rule, even it requires an invasion in force. It isn't every day that a neighbor's legitimate ruler invites us to invade...;;;;;;;;;;;;;x;
EVTNAME37763;Ferdinand's Restoration;;;;;;;;;;;;;x;
EVTDESC37763;The French have overrun the country, and now they offer peace in exchange for King Ferdinand's restoration to absolute rule and the abolition of the Constitution of 1812. It seems a small price to pay, compared with what they might demand if we refuse.;;;;;;;;;;;;;x;
EVTNAME37800;El Libertador;;;;;;;;;;;;;x;
EVTDESC37800;Simon Bolivar, the liberator of Latin America, has led our great Colombian Federation to independence from the Spanish crown. Even now the fighting continues for the liberation of Ecuador and the Perus. Soon the last royalist forces will be defeated and the republics of South America will be free from tyranny. With such a great man leading our nation, who can doubt that Colombia has a bright future ahead of it?;;;;;;;;;;;;;x;
EVTNAME37801;Admission to Colombia?;;;;;;;;;;;;;x;
EVTDESC37801;Now that we have our independence, our Governor is interested in seeking admission to the Colombian Federation. The Colombians supported our independence from Spain, and our people would likely be far safer as part of such a large and strong state. But, some whisper that Bogota shows dictatorial tendencies, and that we might find that we had only traded one tyranny for another. What is the best course for our nation?;;;;;;;;;;;;;x;
EVTNAME37802;North or South?;;;;;;;;;;;;;x;
EVTDESC37802;Now that we have our independence, Panama should consider joining one of the federations we border. The Colombian Federation to our south appears stronger and more likely to defend our independence, but we have more in common culturally with the Federal Republic of Central America to our north. Which way does Panama's future lie?;;;;;;;;;;;;;x;
EVTNAME37803;Federation with $FROMCOUNTRY$?;;;;;;;;;;;;;x;
EVTDESC37803;Having won its independence, $FROMCOUNTRY$ is now petitioning us for admission to our federation. Our nation would be stronger with this addition, but perhaps the new territory would bring new conflict with $FROMCOUNTRY$'s neighbors. Shall we approve their accession to $COUNTRY$?;;;;;;;;;;;;;x;
EVTNAME37805;Liberal Unrest;;;;;;;;;;;;;x;
EVTDESC37805;$COUNTRY$'s conservative constitution and strong central government are provoking discontent in the provinces. Liberals complain that the average $COUNTRY_ADJ$ citizen has few more political rights than under Spanish rule. Sectionalists agitate for federalization and greater regional autonomy. Should the government consider amending the constitution to appease the liberals?;;;;;;;;;;;;;x;
EVTNAME37806;Reactionary Unrest;;;;;;;;;;;;;x;
EVTDESC37806;$COUNTRY$'s liberal constitution and federal system of government are provoking discontent among the aristocracy. The landed elite complain that they are now governed by their social inferiors. The officer corps and the admirality grumble that the civilian political structure is too fractious and indecisive to lead the nation properly. Should the government consider amending the constitution to appease the traditionalists?;;;;;;;;;;;;;x;
EVTNAME37807;A Secession Crisis;;;;;;;;;;;;;x;
EVTDESC37807;Regional conflicts have reached the boiling point in $COUNTRY$. Dissatisfied with the centralist tendencies of the current government, elites and bureaucrats in $PROVINCENAME$ have come together to announce their intent to secede from $COUNTRY$ and establish a new state. This would be a grievous blow to our nation's power and prestige, and it faces us with a dilemma.\n\nIf we let this region secede peacefully, the other disaffected territories will want to follow suit. If, however, we attempt to hold the country together by force, we will lose our legitimacy outside of the core regions of New Granada. How shall we respond?;;;;;;;;;;;;;x;
EVTNAME37808;A Presidential Crisis;;;;;;;;;;;;;x;
EVTDESC37808;Regional conflicts have reached the boiling point in $COUNTRY$. A cabal of elites and military leaders have come together in $PROVINCENAME$ to announce their intent to abolish the autonomy of the regions and proclaim the president Protector of Colombia for life. This would incense the estates in the east and west, and it faces us with a dilemma.\n\nIf the president becomes a dictator, the disaffected territories will certainly secede from the federation. We could attempt to hold the country together by force, but we would lose our legitimacy outside of the core regions of New Granada. How shall we respond?;;;;;;;;;;;;;x;
EVTNAME44122;A Northern Purchase?;;;;;;;;;;;;x;;
EVTDESC44122;Apparently possessing no shame of any kind, the American government has approached us about purchasing a strip of desert in our northwest to facilitate rail links between Alto California and the Atlantic coast. In fact, they are willing to offer a considerably larger sum if we agree to concede Baja California, as well.\nWe could use the money, and the empty deserts of Sonora are of little tangible value to us. If our pride doesn't forbid it, making this sale would go some way toward restoring good relations between our nations.;;;;;;;;;;;;x;;
EVTNAME44123;Lower California;;;;;;;;;;;;x;;
EVTDESC44123;Recognizing the inevitability of our expansion, the Mexican government has agreed to concede a piece of the Sonora desert, along with all of Lower California. This will considerably simplify travel between California and the Southeast. From sea to shining sea, indeed!;;;;;;;;;;;;x;;
EVTNAME44124;The Gadsden Strip;;;;;;;;;;;;x;;
EVTDESC44124;Recognizing the inevitability of our expansion, the Mexican government has agreed to concede a piece of the Sonora desert. This will considerably simplify travel between California and the Southeast.;;;;;;;;;;;;x;;
EVTNAME44125;An Offer Rebuffed;;;;;;;;;;;;x;;
EVTDESC44125;Refusing to recognize the inevitability of our expansion, the Mexican government has refused to part with the otherwise worthless desert we so reasonably offered to purchase. Other methods may have to be considered...;;;;;;;;;;;;x;;
EVTNAME44130;The Maine Census;;;;;;;;;;;;x;;
EVTDESC44130;The Treaty of Paris (1783) ended the American Revolutionary War and established the new international border between the United States and British Canada. Some of the details, however, were vague or even contradictory, and now no one is quite certain where Maine ends and New Brunswick begins.\n\nThe state of Maine has sent census-takers into the disputed region and begun recording the local trappers and lumberjacks as American citizens, which has provoked the New Brunswick government into arrests and militia deployments. If the border isn't defined soon, the conflict seems set to grow.;;;;;;;;;;;;x;;
EVTNAME44131;A Border Treaty;;;;;;;;;;;;x;;
