PROV32;La Ronge;;;;;;;;;;;;x
PROV40;Dauphin;;;;;;;;;;;;x
PROV9;Fort MacKenzie;;;;;;;;;;;;x
PROV2626;Sakami;;;;;;;;;;;;x
PROV59;Mistissini;;;;;;;;;;;;x
PROV2140;Hermosillo;;;;;;;;;;;;x
PROV2137;Nogales;;;;;;;;;;;;x
PROV2143;Ciudad Juarez;;;;;;;;;;;;x
PROV2147;Ciudad Acuña;;;;;;;;;;;;x
PROV2171;Cololo;;;;;;;;;;;;x
PROV103;Pueblo;;;;;;;;;;;;x
PROV109;Aspen;;;;;;;;;;;;x
PROV105;Santa Fe;;;;;;;;;;;;x
PROV218;Wheeling;;;;;;;;;;;;x
PROV217;Green Bank;;;;;;;;;;;;x
PROV2187;La Mesilla;;;;;;;;;;;;x
PROV2628;Ocos;;;;;;;;;;;;x
BAV_601;Niederbayern;;;;;;;;;;;;x
PROV3249;Old Tianjin;;;;;;;;;;;;;x
PROV606;Luzern;;;;;;;;;;;;;x
PROV2627;Coudersport;;;;;;;;;;;;x
PROV160;Superior;;;;;;;;;;;;x
PROV3250;Fribourg;;;;;;;;;;;;;x
PROV3251;Monaco;;;;;;;;;;;;;x
PROV185;Pikeville;;;;;;;;;;;;x
PROV186;Lexington;;;;;;;;;;;;x
PROV196;Gadsden;;;;;;;;;;;;x
PROV193;Greenwood;;;;;;;;;;;;x
PROV168;Olney;;;;;;;;;;;;x
PROV33;Prince Albert;;;;;;;;;;;;x
PROV3252;Andorra;;;;;;;;;;;;;x
PROV42;Winnipeg;;;;;;;;;;;;x
PROV36;Pinawa;;;;;;;;;;;;x
PROV3253;Liechtenstein;;;;;;;;;;;;;x
PROV3254;Bückeburg;;;;;;;;;;;;;x
PROV3255;Reuss;;;;;;;;;;;;;x
PROV3256;Sondershausen;;;;;;;;;;;;;x
PROV3257;Waldeck;;;;;;;;;;;;;x
PROV3258;Altona;;;;;;;;;;;;;x
PROV60;Richmond;;;;;;;;;;;;x
PROV211;Lynchburg;;;;;;;;;;;;x
PROV2186;Guatemala City;;;;;;;;;;;;x
PROV14;Victoria;;;;;;;;;;;;x
PROV3259;Jadegebiet;;;;;;;;;;;;;x
east_africa;East Africa;;;;;;;;;;;;;x
west_africa;West Africa;;;;;;;;;;;;;x
south_west_africa;South-West Africa;;;;;;;;;;;;;x
central_africa;Equatorial Africa;;;;;;;;;;;;;x
east_indies;East-Indies;;;;;;;;;;;;;x
indochina;Indochina;;;;;;;;;;;;;x
equatorial_africa;Equatorial Africa;;;;;;;;;;;;;x
PROV599;München;;;;;;;;;;;;x
PROV595;Nürnberg;;;;;;;;;;;;x
PROV575;Köln;;;;;;;;;;;;x
PROV577;Kleve;;;;;;;;;;;;x
PROV536;Braunschweig;;;;;;;;;;;;x
PROV400;Dunkerque;;;;;;;;;;;;x
PROV451;Lyons;;;;;;;;;;;;x
PROV534;Hannover;;;;;;;;;;;;x
FRA_438;Centre-Val de Loire;;;;;;;;;;;;x
SIC_763;Sicilia;;;;;;;;;;;;x
PROV843;Chios and Samos;;;;;;;;;;;;x
PROV906;As-Suwayda;;;;;;;;;;;x
