CB_CREATION_TIME_DAYS;It will take roughly §Y$DAYS$§! days to justify this war;Cela prendra environ §Y$DAYS$§! jours pour justifier cette guerre;Es wird ungefähr §Y$DAYS$§! brauchen, den Krieg zu rechtfertigen;;;;;;;;;;;x
CB_NOT_ON_PUPPETS;We can't justify war against §Ypuppets§W and §Ysubstates§W.;Nous ne pouvons pas justifier une guerre contre des §Ysatellites§W ou des §Ysous-états§W.;Wir können keinen Krieg gegen §YMarionetten§W and §YUnterstaaten§W führen.;;;;;;;;;;;x
CB_NOT_ON_SPHERES;We can't justify war against a country that is in our sphere.;Nous ne pouvons justifier une guerre contre un pays appartenant à notre sphère.;Wir können keinen Krieg gegen ein Land rechtfertigen, das sich in unserem Wirkungsbereich befindet.;;;;;;;;;;;x
NO_WAR_JUSTIFICATION;We are missing a valid justification for declaring war on them.;Il nous manque une justification valide pour leur déclarer la guerre.;Wir besitzen keine gültige Kriegsrechtfertigung, um einen Krieg erklären zu können.;;;;;;;;;;;x
NOT_HOSTILE_BUILD;Not Hostile;Pas hostile;Nicht feindselig;;;;;;;;;;;x
ACW_NAME;A House Divided;Une Maison Divisée;Ein geteiltes Haus;;;;;;;;;;;x
ACW_DESC;Civil war rages in North America as the Conferate States attempt to secede from the Union. The outcome is uncertain, but already this promises to be a new type of war as both sides have access to railroads, telegraphs, and repeating rifles. Meanwhile, in Europe, Great Britain is experimenting with the first iron-hulled steam-driven warship, a combination which promises to revolutionise the war at sea. World wide the industrial revolution is gathering speed as more and more nations start to industrialise. The times they are a-changing.;La Guerre Civile fait rage en Amérique du Nord alors que les États Confédérés tentent de faire sécession de l'Union. Le dénouement est incertain, mais avec l'accès qu'ont les deux camps aux chemins de fer, aux télégraphes et aux fusils à répétition, ce sera une guerre d'un nouveau type. Pendant ce temps, en Europe, la Grande-Bretagne est en train d’expérimenter le premier navire de guerre avec coque en acier et propulsion à vapeur, combinaison qui promet de révolutionner le cours de la guerre navale. Dans le monde entier, la révolution industrielle gagne du terrain et de plus en plus de pays commencent à s'industrialiser. Les temps changent...;Der Sezessionskrieg tobt in Nordamerika, da die konföderierten Staaten versuchen, sich von der Union abzuspalten. Der Ausgang ist ungewiss, doch es verspricht schon jetzt eine neue Art des Krieges zu werden, da beide Seiten Zugriff auf Eisenbahn, Telegram;;;;;;;;;;;
EVTNAME90000;The $CB_TARGET_NAME_ADJ$ menace;La menace de $CB_TARGET_NAME_ADJ$;Die $CB_TARGET_NAME_ADJ$ Bedrohung;;;;;;;;;;;x
EVTDESC90000;As everyone knows, $CB_TARGET_NAME$ is out to get us. It's only a matter of time before they launch an unprovoked attack, so it is only reasonable that we take steps to pre-emptively defend ourselves. As luck would have it, a report detailing their nefarious schemes has recently been “leaked” to the press, and the public have rallied to our cause.;Comme tout le monde le sait, $CB_TARGET_NAME$ veut nous avoir. Ce n'est qu'une question de temps avant qu'ils lancent une attaque injustifiée, de sorte que la seule attitude raisonnable serait que nous prenions les devants par une attaque préventive. Par chance, un rapport détaillant leurs noirs desseins a récemment été lâché dans la presse, et l'opinion publique a rallié notre cause.;Jeder weiß, dass $CB_TARGET_NAME$ uns fertig machen will. Es ist nur eine Frage der Zeit, bis sie einen unprovozierten Angriff starten. Deshalb ist es nur vernünftig, dass wir ebenfalls Schritte unternehmen, um uns präventiv zu schützen. Wie es das Glück so will, ist ein Dokument über deren schändlichen Pläne erst kürzlich über die Presse "durchgesickert" und die öffentliche Meinung ist zu unseren Gunsten.;;;;;;;;;;;x
EVTOPTA90000;They're coming right for us!;Ils arrivent bien pour sur nous !;Bald sind sie da!;;;;;;;;;;;x
EVTNAME90001;Mission to $CB_TARGET_NAME$;Mission en $CB_TARGET_NAME$;Mission für $CB_TARGET_NAME$;;;;;;;;;;;x
EVTDESC90001;In a rather embarrassing blunder, several of our soldiers in the uniform of $CB_TARGET_NAME$ have been caught while trying to sneak across the border. While the rumours that their task was to stage a border incident to justify our invasion are totally unfounded, it would be wise not to provide any fresh fuel for the fire right now.;Suite à une bourde plutôt embarrassante, plusieurs de nos soldats ont été pris alors qu'ils tentaient de se faufiler à travers la frontière, revêtus des uniformes de $CB_TARGET_NAME$. Bien que les rumeurs, selon lesquelles leur tâche était de mettre en scène un incident de frontière pour justifier notre propre invasion, soient dénuées de tout fondement, il serait sage de ne pas jeter de l'huile sur le feu en ce moment.;Bei einem peinlichen Fehlschlag wurden einige unserer Soldaten mit der Uniform von $CB_TARGET_NAME$ bei dem Versuch über die Grenze zu schleichen gefangen genommen. Obwohl die Gerüchte über eine inszenierten Grenzvorfall für eine Rechtfertigung zur Invasion komplett unbegründet sind, wäre es im Moment klug für nicht noch mehr Zündstoff zu sorgen.;;;;;;;;;;;x
EVTOPTA90001;What are you talking about?;De quoi parlez-vous ?;Wovon redet Ihr da?;;;;;;;;;;;x
EVTNAME90002;The tyrany of $CB_TARGET_NAME$;La tyrannie de $CB_TARGET_NAME$;Die Tyrannei von $CB_TARGET_NAME$;;;;;;;;;;;x
EVTDESC90002;For too long people have suffered under the malign influence of $CB_TARGET_NAME$. For the good of all involved we must reveal the evidence of $CB_TARGET_NAME$'s mismanagement to the world and bring their Sphere members under our wing for their own good.;Depuis trop longtemps la population a subi la mauvaise influence de $CB_TARGET_NAME$. Pour le bien de tous, nous devons mettre au jour la mauvaise gestion de $CB_TARGET_NAME$ et conduire les membres de leur sphère d'influence sous notre aile protectrice, pour leur propre bien.;Zu lange schon mussten die Leute unter dem unheilvollen Einfluss von $CB_TARGET_NAME$ leiden. Zum Wohle aller Beteiligten, müssen wir die Beweise von $CB_TARGET_NAME$s Misswirtschaft der Welt kundtun und die Mitglieder deren Einflussbereichs zu ihren Gunsten unter unsere Fittiche nehmen.;;;;;;;;;;;x
EVTOPTA90002;We will save them!;Nous allons les sauver !;Wir werden sie retten!;;;;;;;;;;;x
EVTNAME90003;The tyrany of $CB_TARGET_NAME$;La tyrannie de $CB_TARGET_NAME$;Die Tyrannei von $CB_TARGET_NAME$;;;;;;;;;;;x
EVTDESC90003;Despite having very much non-made-up proof that $CB_TARGET_NAME$ are up to no good there seems to be no public or international support for rescuing the poor lesser nations from their sphere of influence.;Malgré de nombreuses preuves absolument pas trafiquées contre $CB_TARGET_NAME$, il ne semble pas y avoir de soutien populaire ou international en faveur de notre projet de sortir les pauvres nations rabaissées appartenant à leur sphère d'influence.;Trotz vieler nicht ausgedachter Beweise, dass $CB_TARGET_NAME$ nichts Gutes im Schilde führt, scheint es keine öffentliche und internationale Unterstützung zu geben, die armen, geringeren Nationen aus deren Einflussbereich zu retten. ;;;;;;;;;;;x
EVTOPTA90003;Fools!;Imbéciles !;Dummköpfe!;;;;;;;;;;;x
EVTNAME90004;Protecting the $CB_TARGET_NAME_ADJ$;Protection des $CB_TARGET_NAME_ADJ$;Die $CB_TARGET_NAME_ADJ$ verteidigen;;;;;;;;;;;x
EVTDESC90004;Without the protection of a Great Power such as ourselves anything could happen to $CB_TARGET_NAME$. In order to protect them they must be added to our Sphere of Influence, despite any short-term objections they might have. After all, if they any sense they would be Great powers too.;Sans la protection d'une grande puissance telle la nôtre, tout peut arriver à $CB_TARGET_NAME$. Afin d'être protégés, il faut qu'ils rejoignent notre sphère d'influence en dépit de toutes les objections à courte vue qu'ils peuvent avoir. Après tout, si elles faisaient sens, eux aussi seraient une grande puissance.;Ohne den Schutz einer Großmacht wie uns, könnte $CB_TARGET_NAME$ alles Mögliche wiederfahren. Um sie zu beschützen, müssen sie unserem Einflussbereich hinzugefügt werden, unabhängig von möglichen kurzfristigen Einwänden, die sie haben könnten. Immerhin fehlt ihnen das richtige Gespür für die Daseinsberechtigung als Großmacht.;;;;;;;;;;;x
EVTOPTA90004;We're here to help you.;Nous sommes là pour vous aider.;Wir sind hier, um euch zu helfen.;;;;;;;;;;;x
EVTNAME90005;The $CB_TARGET_NAME_ADJ$ Fiasco;Le fiasco $CB_TARGET_NAME_ADJ$;Das $CB_TARGET_NAME_ADJ$ Fiasko;;;;;;;;;;;x
EVTDESC90005;Although we only want to help $CB_TARGET_NAME$ by adding them to our sphere of influence they have gotten very worked up about it. While unseemly to all involved, their behaviour has rather turned international opinion against forcefully requesting they join us in our prosperity. Although we only want to help $CB_TARGET_NAME$ by adding them to our sphere of influence they have gotten very worked up about it. While unseemly to all involved, their behaviour has rather turned international opinion against forcefully requesting they join us in our prosperity.;Bien que nous voulions seulement aider $CB_TARGET_NAME$ en les intégrant à notre sphère d'influence, cela les a fait réfléchir. Leur comportement a fini par tourner l'opinion internationale contre notre proposition de les faire participer à notre prospérité.;Obwohl wir $CB_TARGET_NAME$ nur helfen wollen, indem wir sie unserem Einflussbereich zuordnen, haben sie sich sehr darüber aufgeregt. Sehr zum Unverständnis aller Involvierten, hat ihr Verhalten internationale Meinungen gegen unsere nachdrückliche Bitte a;;;;;;;;;;;x
EVTOPTA90005;Good call.;Bon plan.;Eine gute Entscheidung.;;;;;;;;;;;x
EVTNAME90006;An end to $CB_TARGET_NAME_ADJ$ Imperialism;Fin de l'impérialisme $CB_TARGET_NAME_ADJ$;Ein Ende dem Imperialismus von $CB_TARGET_NAME_ADJ$ ;;;;;;;;;;;x
EVTDESC90006;Why should $CB_TARGET_NAME$ get all the prime colonial land? It's downright unfair, that's what it is! They probably aren't even properly exploit- educating the native population! Something must be done, we deserve our place in the sun!;Pourquoi $CB_TARGET_NAME$ devrait avoir la primeur sur toutes les terres coloniales ? C'est plus qu'injuste, voilà tout ! Ils ne sont probablement même pas capables d'exploiter -d'éduquer- convenablement la population autochtone ! Quelque chose doit être fait, nous méritons notre place au soleil !;Warum sollte $CB_TARGET_NAME$ all die guten Kolonien bekommen? Das ist hochgradig ungerecht und sonst nichts! Vermutlich schaffen sie es nicht einmal, die einheimische Bevölkerung richtig auszubeuten.. zu unterrichten. Es muss etwas getan werden. Wir verdienen einen Platz an der Sonne.;;;;;;;;;;;x
EVTOPTA90006;Good call.;Bon plan.;Eine gute Entscheidung.;;;;;;;;;;;x
EVTNAME90007;Colonial Setback;Recul colonial;Kolonialer Rückschlag;;;;;;;;;;;x
EVTDESC90007;Despite the modest nature of our just demands, there seems to be no international support for re-adjusting the colonial balance between ourselves and $CB_TARGET_NAME$. While this is a setback, we have no doubt that one day we will possess and empire that the sun never sets on.;En dépit de la nature modeste de nos justes demandes, il ne semble pas y avoir de consensus international pour réajuster l'équilibre colonial entre $CB_TARGET_NAME$ et nous. Malgré cet échec, nous ne doutons pas de posséder un jour un empire sur lequel le soleil ne se couchera jamais.;Trotz der moderaten Natur unserer Forderungen scheint es keine internationale Unterstützung zu geben, um die koloniale Balance zwischen uns und $CB_TARGET_NAME$ wieder herzustellen. Obwohl dies ein Rückschlag ist, haben wir keine Zweifel daran, dass wir dies eines Tages korrigieren werden auf das in unserem Reich die Sonne niemals untergeht.;;;;;;;;;;;x
EVTOPTA90007;Good call.;Bon plan;Eine gute Entscheidung.;;;;;;;;;;;x
EVTNAME90008;Its time to act!;Il est temps d'agir !;Es ist Zeit, zu handeln!;;;;;;;;;;;x
EVTDESC90008;$CB_TARGET_NAME$ is getting too big for their boots, as all can agree. For too long they have been strutting around the world stage, thinking they can do as they will. Thankfully, at last the rest of the world agrees, and our population is solidly behind us: $CB_TARGET_NAME$ must be taken down a peg or two.;$CB_TARGET_NAME$ devient trop gros pour ses bottes, tout le monde en convient. Pendant trop longtemps, ils se sont pavanés sur de la scène mondiale, pensant qu'ils pouvaient faire ce qu'ils voulaient. Heureusement, le reste du monde est au moins d'accord avec nous, et notre population est fermement derrière nous : $CB_TARGET_NAME$ doit être rétrogradé d'un rang ou deux.;$CB_TARGET_NAME$ wird zu groß für deren Schuhgröße, wie alle zustimmen können. Schon viel zu lang sind sie über die Weltbühne stolziert und dachten, dass sie alles tun und lassen können, wie es ihnen gefällt. Glücklicherweise stimmt uns der Rest der Welt endlich zu und unsere gesamte Bevölkerung steht klar hinter uns : $CB_TARGET_NAME$ muss um ein oder zwei Stufen runtergeholt werden.;;;;;;;;;;;x
EVTOPTA90008;Good call.;Bon plan.;Eine gute Entscheidung.;;;;;;;;;;;x
EVTNAME90009;Misguided fools!;Ce sont des égarés !;Fehlgeleitete Dummköpfe!;;;;;;;;;;;x
EVTDESC90009;While the hubris of $CB_TARGET_NAME$ is evident to us, apparently others fail to see it. Their so-called “sovereignty” apparently allows them to have their own army and to do as they will without deferring to us. It has even been implied that we are the arrogant ones!;Alors que l'orgueil de $CB_TARGET_NAME$ est évident pour nous, il semble que les autres ne le voient pas. Leur soi-disant souveraineté leur permet apparemment d'avoir leur propre armée et de faire ce qu'ils veulent sans en référer à nous. On a même laissé entendre que nous serions arrogants !;Obwohl der Größenwahn von $CB_TARGET_NAME$  absolut offensichtlich für uns ist, teilen andere scheinbar unseren Blickwinkel nicht. Ihre sogenannte "Souveränität" erlaubt es ihnen anscheinend, ihre eigene Armee zu haben und zu machen, was sie wollen, ohne ;;;;;;;;;;;x
EVTOPTA90009;Good call.;Bon plan.;Eine gute Entscheidung.;;;;;;;;;;;x
VOTER_ISSUES;Voter Issues;Questions électorales;Wählerprobleme;;;;;;;;;;;x
OL_VIEW_NATFOCUS;Toggles §YNational Focus§W view;Active la vue §YCause nationale§W;Schaltet die Ansicht zu §YNationalem Fokus§W um;;;;;;;;;;;x
OL_VIEW_NATFOCUS_HEADER;National Focus;Cause nationale;Nationaler Fokus;;;;;;;;;;;x
OL_VIEW_NATFOCUS_TOOLTIP;National Focus (§Y$FOCUS$§!) in §Y$STATE$§!;Cause nationale (§Y$FOCUS$§!) en §Y$STATE$§!;Nationaler Fokus (§Y$FOCUS$§!) in §Y$STATE$§!;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS;Toggles §YRally Points§W view;Active la vue §YPoints de ralliement§W;Schaltet die Ansicht zu §YSammelpunkten§W um;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_HEADER;Rally Points;Points de ralliement;Sammelpunkte;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_TOOLTIP;All nearby recruited units will head towards §Y$PROV$§!;Toutes les unités regroupées à proximité vont marcher sur §Y$PROV$§!;Alle in der Nähe rekrutierten Einheiten werden sich Richtung §Y$PROV$§! begeben;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_MERGE_TOOLTIP; and will try to merge up to §Y$LIMIT$§! when arrive here.; et vont tenter de fusionner à concurrence de §Y$LIMIT$§! quand elles y arriveront.;und werden zu einer Menge von §Y$LIMIT$§! zusammengeführt, sobald sie ankommen.;;;;;;;;;;;x
OL_VIEW_MERGE_ON;§G(Merge ON)§!;§G(Fusion Act.)§!;§G(Zusammenführen ANSCHALTEN)§!;;;;;;;;;;;x
OL_VIEW_MERGE_OFF;§Y(Merge OFF)§!;§Y(Fusion Dés.)§!;§Y(Zusammenführen AUSSCHALTEN)§!;;;;;;;;;;;x
OUR_CB_DETECTED_SETUP;When our war justification process is detected;Quand notre tentative de justification de guerre est détectée;Sobald unser Prozess der Kriegsrechtfertigung aufgedeckt wird;;;;;;;;;;;x
OUR_CB_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
OUR_CB_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
OUR_CB_DETECTED_2;Our attempt to justify war using;Notre tentative de justifier la guerre par;Unser Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
OUR_CB_DETECTED_3;§Y$CASUS$§! Casus Belli;le Casus Belli §Y$CASUS$§!;mithilfe des §Y$CASUS$§! Casus Belli;;;;;;;;;;;x
OUR_CB_DETECTED_4;against;contre;gegen;;;;;;;;;;;x
OUR_CB_DETECTED_5;$TARGET$;$TARGET$;$TARGET$;;$TARGET$;;;;;;;;;x
OUR_CB_DETECTED_6;was detected! This costs us §R$BADBOY$§! infamy;a été détectée ! Cela nous coûte §R$BADBOY$§! d'infamie.;wurde entlarvt. Dies kostet uns  §R$BADBOY$§! Schande;;;;;;;;;;;x
OUR_CB_DETECTED_LOG;Our war justification process against $TARGET$ was detected.;Notre tentative de justification de guerre contre $TARGET$ a été détectée.;Unser Prozess der Kriegsrechtfertigung gegen $TARGET$ wurde entlarvt.;;;;;;;;;;;x
OUR_CB_DETECTED_BTN1;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OUR_CB_DETECTED_BTN2;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OUR_CB_DETECTED_BTN3;Goto;Voir;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
OUR_CB_DETECTED_MAP;*;*;*;*;*;*;*;;;;;;;x
CB_TOWARDS_US_DETECTED_SETUP;A war justification process against us is detected;Une tentative de justification de guerre contre nous est détectée;Ein Prozess der Kriegsrechtfertigung gegen uns wurde entlarvt.;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
CB_TOWARDS_US_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_2;An attempt to justify war using;Une tentative de justifier une guerre par le;Ein Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_3;§Y$CASUS$§! Casus Belli;Casus Belli §Y$CASUS$§;mithilfe des §Y$CASUS$§! Casus Belli;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_4;against us by;contre nous par;gegen uns, durch;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_5;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
CB_TOWARDS_US_DETECTED_6;was detected!;a été détectée !;wurde entlarvt! ;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_LOG;A war justification process against us by $COUNTRY$ was detected;Une tentative de justifier une guerre contre nous par $COUNTRY$ a été détectée;Ein Prozess der Kriegsrechtfertigung von $COUNTRY$ gegen uns wurde entlarvt.;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_BTN1;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
CB_TOWARDS_US_DETECTED_BTN2;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
CB_TOWARDS_US_DETECTED_BTN3;Goto;Voir;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
CB_TOWARDS_US_DETECTED_MAP;*;*;*;*;*;*;*;;;;;;;x
OTHERS_CB_DETECTED_SETUP;A war justification process against someone is detected;A war justification process against someone is detected;Ein Prozess der Kriegsrechtfertigung gegen jemanden wurde entlarvt.;;;;;;;;;;;x
OTHERS_CB_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
OTHERS_CB_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
OTHERS_CB_DETECTED_2;An attempt to justify war using;Une tentative de justifier une guerre par le;Ein Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
OTHERS_CB_DETECTED_3;§Y$CASUS$§! Casus Belli;Casus Belli §Y$CASUS$§;mithilfe des §Y$CASUS$§! Casus Belli;;;;;;;;;;;x
OTHERS_CB_DETECTED_4;against $TARGET$ by;contre $TARGET$ par;gegen $TARGET$, durch;;;;;;;;;;;x
OTHERS_CB_DETECTED_5;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
OTHERS_CB_DETECTED_6;was detected!;a été détectée !;wurde entlarvt! ;;;;;;;;;;;x
OTHERS_CB_DETECTED_LOG;A war justification process against $TARGET$ by $COUNTRY$ was detected;Une tentative de justifier une guerre contre $TARGET$ par $COUNTRY$ a été détectée;Ein Prozess der Kriegsrechtfertigung von $COUNTRY$ gegen $TARGET$ wurde entlarvt;;;;;;;;;;;x
OTHERS_CB_DETECTED_BTN1;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OTHERS_CB_DETECTED_BTN2;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OTHERS_CB_DETECTED_BTN3;Goto;Voir;Gehe zu;IdŸ do;Ir allí;Andare;Ugrás;Pøejít na;;;;;;x
OTHERS_CB_DETECTED_MAP;*;*;*;*;*;*;*;;;;;;;x
CB_gen_plus;CB generation speed increased;Augmentation de la vitesse de génération des CB;CB Generationengeschwindigkeit erhöht ;;;;;;;;;;;x
CB_gen_minus;CB generation speed decreased;Diminution de la vitesse de génération des CB;CB Generationengeschwindigkeit reduziert;;;;;;;;;;;x
CB_gen_plus_desc;Justifying wars can be done faster;Justifier des guerres peut se faire plus rapidement;Die Rechtfertigung eines Krieges kann schneller erledigt werden;;;;;;;;;;;x
CB_gen_minus_desc;Justifying wars now takes longer;Justifier des guerres prend maintenant plus de temps;Die Rechtfertigung eines Krieges dauert nun länger;;;;;;;;;;;x
BUILDING_AT_MAX_TERRAIN;Level $CURR$/$MAX$ (§R$TERRAINMOD$§! $TERRAIN$);Niveau $CURR$/$MAX$ (§R$TERRAINMOD$§! $TERRAIN$);Level $CURR$/$MAX$ (§R$TERRAINMOD$§! $TERRAIN$);;;;;;;;;;;x
PRODUCTION_INVEST;Foreign Investment;Invest. à l'étranger;Ausländische Investition;;;;;;;;;;;x
PRODUCTION_TAB_INVEST;Shows overview of investment in foreign countries;Montrer l'aperçu des investissements à l'étranger;Zeigt eine Übersicht der Investitionen im Ausland;;;;;;;;;;;x
FLAG_SUBMENU_INTERESTING;Set country as interesting.;Définir le pays comme intéressant.;Markiert das Land als interessant.;;;;;;;;;;;x
FLAG_SUBMENU_NOTINTERESTING;Set country as §Ynot§! interesting.;Définir le pays comme §Ypas§! intéressant.;Markiert das Land als §Ynicht§! interessant.;;;;;;;;;;;x
MESSAGE_TYPE_INTERESTING;Interesting;Intéressant;Interessant;;;;;;;;;;;x
MESSAGE_TYPE_NOT_INTERESTING;Other;Autre;Anderes;;;;;;;;;;;x
MESSAGE_SEARCH;Search:;Chercher;Suchen:;;;;;;;;;;;x
MESSAGE_BUTTON_SEARCH;Search;Chercher;Suche ;;;;;;;;;;;x
MESSAGE_BUTTON_CLEAR;Clear;Effacer;Löschen;;;;;;;;;;;x
MESSAGE_SEARCH_TOOLTIP;Enter key words separated by §Yspace§! to filter the list.;Entrez les mot-clefs séparés par §YEspace§! pour filtrer la liste.;Trennt Schlüsselwörter mithilfe der §YLeertaste§!, um die Liste zu filtern. ;;;;;;;;;;;x
SIDEMENU_menubar_msg_settings;Click to open message filter settings.;Clic gauche pour sélectionner les filtres de messages;Klicken, um die Einstellungen des Nachrichtenfilters zu öffnen.;;;;;;;;;;;x
RULE_BUILD_FACTORY_INVEST;Build foreign factory;Construire une usine à l'étranger;Eine ausländische Fabrikanlage bauen;;;;;;;;;;;x
RULE_EXPAND_FACTORY_INVEST;Expand foreign factory;Agrandir une usine à l'étranger;Eine ausländische Fabrikanlage ausbauen;;;;;;;;;;;x
RULE_OPEN_FACTORY_INVEST;Open foreign factory;Ouvrir une usine à l'étranger;Eine ausländische Fabrikanlage eröffnen;;;;;;;;;;;x
RULE_BUILD_RAILWAY_INVEST;Investors can build foreign railways;Les investisseurs peuvent construire des chemins de fer à l'étranger;Investoren können eine ausländische Eisenbahnlinie bauen;;;;;;;;;;;x
RULE_CAN_INVEST_IN_POP_PROJECTS;Invest in pop projects;Investir dans des projets;In Pop-Projekte investieren;;;;;;;;;;;x
RULE_POP_BUILD_FACTORY_INVEST;Investors can build foreign factory;Des investisseurs peuvent construire une usine à l'étranger;Investoren können eine ausländische Fabrikanlage bauen;;;;;;;;;;;x
RULE_POP_EXPAND_FACTORY_INVEST;Investors can expand foreign factory;Des investisseurs peuvent agrandir une usine à l'étranger;Investoren können eine ausländische Fabrikanlage erweitern;;;;;;;;;;;x
RULE_POP_OPEN_FACTORY_INVEST;Investors can open foreign factory;Des investisseurs peuvent ouvrir une usine à l'étranger;Investoren können eine ausländische Fabrikanlage eröffnen;;;;;;;;;;;x
PRODUCTION_OUR_INVEST;Our investment: $AMOUNT$¤ ($PERCENTAGE$%);Notre investissement : $AMOUNT$ ¤ ($PERCENTAGE$ %);Unsere Investition: $AMOUNT$¤ ($PERCENTAGE$%);;;;;;;;;;;x
MSG_FILTER_HEADER;Messages filter settings;Filtres de messages;Nachrichtenfilter-Einstellungen;;;;;;;;;;;x
MSG_FILTER_TITLE;We are interested in:;Sommes intéressés par;Wir interessieren uns für:;;;;;;;;;;;x
MSG_FILTER_DESELECT;Deselect All;Tout déselectionner;Alle Markierungen aufheben;;;;;;;;;;;x
MSG_FILTER_BEST_GUESS;Best Guess;Les plus utiles;Einschätzung;;;;;;;;;;;x
MSG_FILTER_ENEMIES;Enemies;Ennemis;Feinde;;;;;;;;;;;x
MSG_FILTER_ALLIES;Allies;Alliés;Verbündete;;;;;;;;;;;x
MSG_FILTER_NEIGHBOURS;Neighbors;Voisins;Nachbarn;;;;;;;;;;;x
MSG_FILTER_SPHERE;Sphere;Sphère;Wirkungsbereich;;;;;;;;;;;x
PRODUCTION_BROWSE_INVEST;Other;Autres;Anderes;;;;;;;;;;;x
DIPLOMACY_OPINION_INVESTMENT;§Y$GP_ADJ$§W investment: §Y$VALUE$§!¤;Investissement §Y$GP_ADJ$§W : §Y$VALUE$§! ¤;§Y$GP_ADJ$§W Investition: §Y$VALUE$§!¤;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_HEADER;In message filter settings window, you can select countries that you are interested in. All the messages and alerts will be shown only for those important countries.;Dans les paramètres de filtre des messages, vous pouvez sélectionner les pays qui vous intéressent. Tous les messages et alertes ne seront montrés que pour ces pays importants.;Im Nachrichtenfilter-Fenster könnt Ihr Länder auswählen, für die Ihr Euch interessiert. Alle Nachrichten und Warnungen werden nur für diese wichtigen Länder angezeigt.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_DELAYED;§YLeft click§! replaces current selection.\n§YRight click§! adds to current selection.\n§YLeft click + SHIFT§! toggles filter.;§YClic gauche§! remplace la sélection actuelle.\n§YClic droit§! ajoute à la sélection actuelle.\n§YClic gauche + Maj§! alterne le filtre.;§YLinksklick§! Ersetzt die aktuelle Auswahl.\n§YRechtsklick§! Ergänzt die aktuelle Auswahl.\n§YLinksklick + SHIFT§! Schaltet den Filter um.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_DESELECT;Deselect all countries from the list.;Déselectionner tous les pays de la liste.;Wählt alle Länder von dieser Liste ab.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_BESTGUESS;Select countries by using best guess method.;Sélectionner les pays en utilisant la méthode du choix optimal.;Wählt Länder nach Einschätzung aus.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_ENEMIES;Select countries that are your enemies.;Sélectionner les pays ennemis.;Wählt Länder, die Eure Feinde sind.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_ALLIES;Select countries that are your allies.;Sélectionner les pays alliés.;Wählt Länder, die Eure Verbündeten sind.;;;;;;;;;;;x
MSG_FILTER_TOOLTIP_NEIGHBOURS;Select countries that are your neighbors.;Sélectionner les pays voisins.;Wählt Länder, die Eure Nachbarn sind.;;;;;;;;;;;x
