;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_SHA_title;Return cores to Shan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHA_desc;We hold provinces that Shan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLW_title;Return cores to Sulawesi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLW_desc;We hold provinces that Sulawesi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAK_title;Return cores to Siak;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAK_desc;We hold provinces that Siak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUL_title;Return cores to Sulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUL_desc;We hold provinces that Sulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWK_title;Return cores to Sarawak;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWK_desc;We hold provinces that Sarawak has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SZC_title;Return cores to Sichuan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SZC_desc;We hold provinces that Sichuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TAI_title;Return cores to Taiwan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TAI_desc;We hold provinces that Taiwan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CHO_title;Return cores to Choshu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CHO_desc;We hold provinces that Choshu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KAG_title;Return cores to Kaga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KAG_desc;We hold provinces that Kaga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RYU_title;Return cores to Ryukyu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RYU_desc;We hold provinces that Ryukyu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAT_title;Return cores to Satsuma;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAT_desc;We hold provinces that Satsuma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SEN_title;Return cores to Sendai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SEN_desc;We hold provinces that Sendai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TKG_title;Return cores to Shogunate Japan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TKG_desc;We hold provinces that Shogunate Japan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOS_title;Return cores to Tosa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOS_desc;We hold provinces that Tosa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YZW_title;Return cores to Yonezawa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YZW_desc;We hold provinces that Yonezawa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FIJ_title;Return cores to Fiji;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FIJ_desc;We hold provinces that Fiji has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TGA_title;Return cores to Tonga;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TGA_desc;We hold provinces that Tonga has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ARA_title;Return cores to Arabia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ARA_desc;We hold provinces that Arabia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BYE_title;Return cores to Belarus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BYE_desc;We hold provinces that Belarus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLC_title;Return cores to Poland-Lithuania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLC_desc;We hold provinces that Poland-Lithuania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UBD_title;Return cores to United Baltic Provinces;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UBD_desc;We hold provinces that United Baltic Provinces has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DEN_title;Return cores to Denmark;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DEN_desc;We hold provinces that Denmark has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FIN_title;Return cores to Finland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FIN_desc;We hold provinces that Finland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOR_title;Return cores to Norway;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SCA_title;Return cores to Scandinavia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SCA_desc;We hold provinces that Scandinavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWE_title;Return cores to Sweden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWE_desc;We hold provinces that Sweden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BEL_title;Return cores to Belgium;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BEL_desc;We hold provinces that Belgium has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CAT_title;Return cores to Catalonia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CAT_desc;We hold provinces that Catalonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FLA_title;Return cores to Flanders;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FLA_desc;We hold provinces that Flanders has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_IRE_title;Return cores to Ireland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_IRE_desc;We hold provinces that Ireland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NET_title;Return cores to Netherlands;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NET_desc;We hold provinces that Netherlands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POR_title;Return cores to Portugal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POR_desc;We hold provinces that Portugal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SCO_title;Return cores to Scotland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SCO_desc;We hold provinces that Scotland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SPA_title;Return cores to Spain;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SPA_desc;We hold provinces that Spain has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WLL_title;Return cores to Wallonia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WLL_desc;We hold provinces that Wallonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ANH_title;Return cores to Anhalt;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ANH_desc;We hold provinces that Anhalt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BAD_title;Return cores to Baden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BAD_desc;We hold provinces that Baden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BAV_title;Return cores to Bavaria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BAV_desc;We hold provinces that Bavaria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BRA_title;Return cores to Braunschweig;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BRA_desc;We hold provinces that Braunschweig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BRE_title;Return cores to Bremen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BRE_desc;We hold provinces that Bremen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_COB_title;Return cores to Saxe-Coburg-Gotha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_COB_desc;We hold provinces that Saxe-Coburg-Gotha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_DZG_title;Return cores to Danzig;;;;;;;;;;;;;;;;;;;;x,,
return_cores_DZG_desc;We hold provinces that Danzig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_FRM_title;Return cores to Frankfurt am Main;;;;;;;;;;;;;;;;;;;;x,,
return_cores_FRM_desc;We hold provinces that Frankfurt am Main has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAM_title;Return cores to Hamburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAM_desc;We hold provinces that Hamburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HAN_title;Return cores to Hanover;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HAN_desc;We hold provinces that Hanover has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HES_title;Return cores to Hesse-Darmstadt;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HES_desc;We hold provinces that Hesse-Darmstadt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HEK_title;Return cores to Hesse-Kassel;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HEK_desc;We hold provinces that Hesse-Kassel has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HOL_title;Return cores to Holstein;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HOL_desc;We hold provinces that Holstein has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LIP_title;Return cores to Lippe-Detmold;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LIP_desc;We hold provinces that Lippe-Detmold has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUB_title;Return cores to Lubeck;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUB_desc;We hold provinces that Lubeck has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUX_title;Return cores to Luxemburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUX_desc;We hold provinces that Luxemburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEC_title;Return cores to Mecklenburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEC_desc;We hold provinces that Mecklenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEI_title;Return cores to Saxe-Meiningen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEI_desc;We hold provinces that Saxe-Meiningen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAS_title;Return cores to Nassau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAS_desc;We hold provinces that Nassau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NGF_title;Return cores to North German Fed;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NGF_desc;We hold provinces that North German Fed has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OLD_title;Return cores to Oldenburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OLD_desc;We hold provinces that Oldenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAX_title;Return cores to Saxony;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAX_desc;We hold provinces that Saxony has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SCH_title;Return cores to Schleswig;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SCH_desc;We hold provinces that Schleswig has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SGF_title;Return cores to South German Fed;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SGF_desc;We hold provinces that South German Fed has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WEI_title;Return cores to Saxe-Weimar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WEI_desc;We hold provinces that Saxe-Weimar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WUR_title;Return cores to Wurttemberg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WUR_desc;We hold provinces that Wurttemberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOM_title;Return cores to Lombardia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOM_desc;We hold provinces that Lombardia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUC_title;Return cores to Lucca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUC_desc;We hold provinces that Lucca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOD_title;Return cores to Modena;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOD_desc;We hold provinces that Modena has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PAP_title;Return cores to Papal States;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PAP_desc;We hold provinces that Papal States has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PAR_title;Return cores to Parma;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PAR_desc;We hold provinces that Parma has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAR_title;Return cores to Sardinia-Piedmont;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAR_desc;We hold provinces that Sardinia-Piedmont has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIC_title;Return cores to Two Sicilies;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIC_desc;We hold provinces that Two Sicilies has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRE_title;Return cores to Trieste;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRE_desc;We hold provinces that Trieste has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUS_title;Return cores to Tuscany;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUS_desc;We hold provinces that Tuscany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_VEN_title;Return cores to Venice;;;;;;;;;;;;;;;;;;;;x,,
return_cores_VEN_desc;We hold provinces that Venice has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BOH_title;Return cores to Bohemia-Moravia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BOH_desc;We hold provinces that Bohemia-Moravia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRA_title;Return cores to Krakow;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRA_desc;We hold provinces that Krakow has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CRI_title;Return cores to Crimea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CRI_desc;We hold provinces that Crimea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EST_title;Return cores to Estonia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EST_desc;We hold provinces that Estonia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_HUN_title;Return cores to Hungary;;;;;;;;;;;;;;;;;;;;x,,
return_cores_HUN_desc;We hold provinces that Hungary has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LIT_title;Return cores to Lithuania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LIT_desc;We hold provinces that Lithuania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAT_title;Return cores to Latvia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAT_desc;We hold provinces that Latvia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POL_title;Return cores to Poland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POL_desc;We hold provinces that Poland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLV_title;Return cores to Slovakia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLV_desc;We hold provinces that Slovakia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWI_title;Return cores to Switzerland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWI_desc;We hold provinces that Switzerland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RUT_title;Return cores to Ruthenia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RUT_desc;We hold provinces that Ruthenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIE_title;Return cores to Siebenburgen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIE_desc;We hold provinces that Siebenburgen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UKR_title;Return cores to Ukraine;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UKR_desc;We hold provinces that Ukraine has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CZH_title;Return cores to Czechoslovakia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CZH_desc;We hold provinces that Czechoslovakia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ALB_title;Return cores to Albania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ALB_desc;We hold provinces that Albania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BOS_title;Return cores to Bosnia-Herzegovina;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BOS_desc;We hold provinces that Bosnia-Herzegovina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_BUL_title;Return cores to Bulgaria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_BUL_desc;We hold provinces that Bulgaria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CRE_title;Return cores to Crete;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CRE_desc;We hold provinces that Crete has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CRO_title;Return cores to Croatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CRO_desc;We hold provinces that Croatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CYP_title;Return cores to Cyprus;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CYP_desc;We hold provinces that Cyprus has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_GRE_title;Return cores to Greece;;;;;;;;;;;;;;;;;;;;x,,
return_cores_GRE_desc;We hold provinces that Greece has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ION_title;Return cores to Ionian Islands;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ION_desc;We hold provinces that Ionian Islands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOL_title;Return cores to Moldavia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOL_desc;We hold provinces that Moldavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MON_title;Return cores to Montenegro;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MON_desc;We hold provinces that Montenegro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ROM_title;Return cores to Romania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ROM_desc;We hold provinces that Romania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SER_title;Return cores to Serbia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SER_desc;We hold provinces that Serbia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLO_title;Return cores to Slovenia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLO_desc;We hold provinces that Slovenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUR_title;Return cores to Ottoman Empire;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUR_desc;We hold provinces that Ottoman Empire has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WAL_title;Return cores to Wallachia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WAL_desc;We hold provinces that Wallachia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YUG_title;Return cores to Yugoslavia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YUG_desc;We hold provinces that Yugoslavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ALD_title;Return cores to Aldjazair;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ALD_desc;We hold provinces that Aldjazair has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_CNG_title;Return cores to Congo Free State;;;;;;;;;;;;;;;;;;;;x,,
return_cores_CNG_desc;We hold provinces that Congo Free State has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_EGY_title;Return cores to Egypt;;;;;;;;;;;;;;;;;;;;x,,
return_cores_EGY_desc;We hold provinces that Egypt has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ETH_title;Return cores to Ethiopia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ETH_desc;We hold provinces that Ethiopia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAD_title;Return cores to Madagascar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAD_desc;We hold provinces that Madagascar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LIB_title;Return cores to Liberia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LIB_desc;We hold provinces that Liberia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOR_title;Return cores to Morocco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOR_desc;We hold provinces that Morocco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAL_title;Return cores to Natalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAL_desc;We hold provinces that Natalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ORA_title;Return cores to Oranje;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ORA_desc;We hold provinces that Oranje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAF_title;Return cores to South Africa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAF_desc;We hold provinces that South Africa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOK_title;Return cores to Sokoto;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOK_desc;We hold provinces that Sokoto has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RHO_title;Return cores to Southern Rhodesia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RHO_desc;We hold provinces that Southern Rhodesia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRI_title;Return cores to Tripoli;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRI_desc;We hold provinces that Tripoli has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRN_title;Return cores to Transvaal;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRN_desc;We hold provinces that Transvaal has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUN_title;Return cores to Tunis;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUN_desc;We hold provinces that Tunis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZAN_title;Return cores to Zanzibar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZAN_desc;We hold provinces that Zanzibar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZUL_title;Return cores to Zulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZUL_desc;We hold provinces that Zulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ABU_title;Return cores to Abu Dhabi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ABU_desc;We hold provinces that Abu Dhabi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_AFG_title;Return cores to Afghanistan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_AFG_desc;We hold provinces that Afghanistan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ARM_title;Return cores to Armenia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ARM_desc;We hold provinces that Armenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_AZB_title;Return cores to Azerbaijan;;;;;;;;;;;;;;;;;;;;x,,
