#All of this is coming from TGC Endonymic Niche Submods;
Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
#### ABA ####;
MOD_democracy;Repubblica di Modena;x,
MOD_proletarian_dictatorship;Stato Popolare di Modena;x,
MOD_presidential_dictatorship;Repubblica Modenese;x,
MOD_bourgeois_dictatorship;Stato Libero di Modena;x,
MOD_fascist_dictatorship;Repubblica Modenese;x,
MOD_colonial_company;Protettorato di Modena;x,
MOD_dominion;Protettorato di Modena;x,
##### MOL #####;
MOL_absolute_monarchy;Tara Moldovei;x;
MOL_prussian_constitutionalism;Tara Moldovei;x;
MOL_hms_government;Tara Moldovei;x;
MOL_democracy;Republica Moldovei;x;
MOL_proletarian_dictatorship;Republica Comunista Moldovei;x;
MOL_presidential_dictatorship;Republica Moldovei;x;
MOL_bourgeois_dictatorship;Republica Moldovei;x;
MOL_fascist_dictatorship;Republica Moldovei;x;
MOL_colonial_company;Tara Moldovei;x;
MOL_dominion;Tara Moldovei;x;
##### MON #####;
MON_absolute_monarchy;Kraljevina Crna Gora;x;
MON_prussian_constitutionalism;Knjaževina Crna Gora;x;
MON_hms_government;Knjaževina Crna Gora;x;
MON_democracy;Savezna Republika Crna Gora;x;
MON_proletarian_dictatorship;Socijalisticka Republika Crna Gora;x;
MON_presidential_dictatorship;Savezna Republika Crna Gora;x;
MON_bourgeois_dictatorship;Savezna Republika Crna Gora;x;
MON_fascist_dictatorship;Savezna Republika Crna Gora;x;
MON_colonial_company;Knjaževina Crna Gora;x;
MON_dominion;Knjaževina Crna Gora;x;
MON_theocracy;Mitropolstvo Crnogorsko;x;
##### MOR #####;
MOR_absolute_monarchy;al-Mamlakah al-Maghribiyah;x;
MOR_prussian_constitutionalism;al-Mamlakah al-Maghribiyah;x;
MOR_hms_government;al-Mamlakah al-Maghribiyah;x;
MOR_democracy;Jumhuriat al-Maghrib;x;
MOR_proletarian_dictatorship;Jumhuriat al-Maghrib al-Shuyueia;x;
MOR_presidential_dictatorship;Jumhuriat al-Maghrib;x;
MOR_bourgeois_dictatorship;Jumhuriat al-Maghrib;x;
MOR_fascist_dictatorship;al-Magrib al-Kabir;x;
MOR_colonial_company;Mahmiat al-Maghrib;x;
MOR_dominion;Mahmiat al-Maghrib;x;
#### MOS ####;
MOS_absolute_monarchy;Mossi Empire;x;
MOS_prussian_constitutionalism;Mossi Empire;x;
MOS_hms_government;Mossi Empire;x;
MOS_democracy;Mossi Republic;x;
MOS_proletarian_dictatorship;Mossi Socialist Republic;x;
MOS_presidential_dictatorship;Mossi Republic;x;
MOS_bourgeois_dictatorship;Mossi Republic;x;
MOS_fascist_dictatorship;Mossi State;x;
MOS_colonial_company;Mossi Protectorate;x;
MOS_dominion;Mossi Protectorate;x;
#### MOZ ####;
MOZ_absolute_monarchy;Ufalme wa Msumbiji;x;
MOZ_prussian_constitutionalism;Ufalme wa Msumbiji;x;
MOZ_hms_government;Ufalme wa Msumbiji;x;
MOZ_democracy;Jamhuri ya Msumbiji;x;
MOZ_proletarian_dictatorship;Jamhuri ya Watu wa Msumbiji;x;
MOZ_presidential_dictatorship;Jamhuri ya Msumbiji;x;
MOZ_bourgeois_dictatorship;Jamhuri ya Msumbiji;x;
MOZ_fascist_dictatorship;Jamhuri ya Msumbiji;x;
MOZ_colonial_company;Mlinzi wa Msumbiji;x;
MOZ_dominion;Mlinzi wa Msumbiji;x;
#### MRN ####;
MRN_absolute_monarchy;Landgrafschaft Moresnet;x;
MRN_prussian_constitutionalism;Landgrafschaft Moresnet;x;
MRN_hms_government;Landgrafschaft Moresnet;x;
MRN_democracy;Neutral-Moresnet;x;
MRN_proletarian_dictatorship;Commune Moresnet;x;
MRN_presidential_dictatorship;Neutral-Moresnet;x;
MRN_bourgeois_dictatorship;Neutral-Moresnet;x;
MRN_fascist_dictatorship;Moresnet Staat;x;
MRN_colonial_company;Moresnet Staat;x;
MRN_dominion;Moresnet Staat;x;
#### MRT ####;
MRT_absolute_monarchy;Maraatha Saamrajya;x;
MRT_prussian_constitutionalism;Maraatha Saamrajya;x;
MRT_hms_government;Maraatha Saamrajya;x;
MRT_democracy;Maraatha Ganarajya;x;
MRT_proletarian_dictatorship;Kommunist Maraatha Ganarajya;x;
MRT_presidential_dictatorship;Maraatha Ganarajya;x;
MRT_bourgeois_dictatorship;Maraatha Ganarajya;x;
MRT_fascist_dictatorship;Maraatha Ganarajya;x;
MRT_colonial_company;Maraatha Saamrajya;x;
MRT_dominion;Maraatha Saamrajya;x;
##### MRU #####;
MRU_absolute_monarchy;Dominion of the Maritimes;x;
MRU_prussian_constitutionalism;Dominion of the Maritimes;x;
MRU_hms_government;Dominion of the Maritimes;x;
MRU_democracy;Maritime Union;x;
MRU_proletarian_dictatorship;Communist Republic of the Maritimes;x;
MRU_presidential_dictatorship;Maritime Union;x;
MRU_bourgeois_dictatorship;Maritime Confederation;x;
MRU_fascist_dictatorship;Maritime State;x;
MRU_colonial_company;Dominion of the Maritimes;x;
MRU_dominion;Dominion of the Maritimes;x;
#### MSC ####;
MSC_absolute_monarchy;Muscogee Creek Confederacy;x;
MSC_prussian_constitutionalism;Muscogee Creek Confederacy;x;
MSC_hms_government;Muscogee Creek Confederacy;x;
MSC_democracy;State of Muskogee;x;
MSC_proletarian_dictatorship;Socialist Confederation of the Muscogee;x;
MSC_presidential_dictatorship;State of Muskogee;x;
MSC_bourgeois_dictatorship;State of Muskogee;x;
MSC_fascist_dictatorship;Muscogee Nation;x;
MSC_colonial_company;Muscogee Creek Confederacy;x;
MSC_dominion;Muscogee Creek Confederacy;x;
##### MSK #####;
MSK_absolute_monarchy;Miskito Kingdom;x;
MSK_prussian_constitutionalism;Miskito Kingdom;x;
MSK_hms_government;Miskito Kingdom;x;
MSK_democracy;Miskito Republic;x;
MSK_proletarian_dictatorship;Miskito Socialist Republic;x;
MSK_presidential_dictatorship;Miskito Republic;x;
MSK_bourgeois_dictatorship;Miskito Republic;x;
MSK_fascist_dictatorship;Miskito State;x;
MSK_colonial_company;Dominion of the Miskito Coast;x;
MSK_dominion;Dominion of the Miskito Coast;x;
#### MST ####;
MST_absolute_monarchy;Großherzogtum Mecklenburg-Strelitz;x;
MST_prussian_constitutionalism;Großherzogtum Mecklenburg-Strelitz;x;
MST_hms_government;Großherzogtum Mecklenburg-Strelitz;x;
MST_democracy;Freistaat Mecklenburg-Strelitz;x;
MST_proletarian_dictatorship;Volksland Mecklenburg-Strelitz;x;
MST_presidential_dictatorship;Freistaat Mecklenburg-Strelitz;x;
MST_bourgeois_dictatorship;Freistaat Mecklenburg-Strelitz;x;
MST_fascist_dictatorship;Freistaat Mecklenburg-Strelitz;x;
MST_colonial_company;Protektorat Mecklenburg-Strelitz;x;
MST_dominion;Protektorat Mecklenburg-Strelitz;x;
##### MTC #####;
MTC_absolute_monarchy;Métis Kingdom;x;
MTC_prussian_constitutionalism;Métis Kingdom;x;
MTC_hms_government;Métis Kingdom;x;
MTC_democracy;Métis Confederacy;x;
MTC_proletarian_dictatorship;Socialist Republic of the Métis;x;
MTC_presidential_dictatorship;Métis Federation;x;
MTC_bourgeois_dictatorship;Métis Confederation;x;
MTC_fascist_dictatorship;Métis Nation;x;
MTC_colonial_company;Red River Colony;x;
MTC_dominion;Red River Colony;x;
##### MTQ #####;
MTQ_absolute_monarchy;Royaume de Martinique;x;
MTQ_prussian_constitutionalism;Royaume de Martinique;x;
MTQ_hms_government;Royaume de Martinique;x;
MTQ_democracy;République de Martinique;x;
MTQ_proletarian_dictatorship;Commune Soviétique de Martinique;x;
MTQ_presidential_dictatorship;République de Martinique;x;
MTQ_bourgeois_dictatorship;République de Martinique;;x;
MTQ_fascist_dictatorship;L'état de la Martinique;x;
MTQ_colonial_company;Territoire de la Martinique;x;
MTQ_dominion;Territoire de la Martinique;x;
##### MUG #####;
MUG_absolute_monarchy;Mugal Saamrajya;x;
MUG_prussian_constitutionalism;Mugal Saamrajya;x;
MUG_hms_government;Mugal Saamrajya;x;
MUG_democracy;Mugal Ganarajya;x;
MUG_proletarian_dictatorship;Mugal Samaajavaadee Rajya;x;
MUG_presidential_dictatorship;Mugal Ganarajya;x;
MUG_bourgeois_dictatorship;Mugal Ganarajya;x;
MUG_fascist_dictatorship;Mukt Bhaarateey Mugal Ganarajya;x;
MUG_colonial_company;Mugal Rajya;x;
MUG_dominion;Mugal Rajya;x;
#### MYA ####;
MYA_absolute_monarchy;Imperio Maya;x;
MYA_prussian_constitutionalism;Imperio Maya;x;
MYA_hms_government;Imperio Maya;x;
MYA_democracy;República de Santa Cruz;x;
MYA_proletarian_dictatorship;República Socialista Maya;x;
MYA_presidential_dictatorship;República de Santa Cruz;x;
MYA_bourgeois_dictatorship;República de Santa Cruz;x;
MYA_fascist_dictatorship;Imperio Neo-Maya;x;
MYA_colonial_company;Los Territorios Mayas;x;
MYA_dominion;Los Territorios Mayas;x;
MYA_theocracy;Chan Santa Cruz;x;
##### MYS #####;
MYS_absolute_monarchy;Misoor Saamrajya;x;
MYS_prussian_constitutionalism;Misoor Saamrajya;x;
MYS_hms_government;Misoor Saamrajya;x;
MYS_democracy;Misoor Ganarajya;x;
MYS_proletarian_dictatorship;Misoor Samaajavaadee Ganarajya;x;
MYS_presidential_dictatorship;Misoor Ganarajya;x;
MYS_bourgeois_dictatorship;Misoor Ganarajya;x;
MYS_fascist_dictatorship;Misoor Ganarajya;x;
MYS_colonial_company;Misoor Saamrajya;x;
MYS_dominion;Misoor Saamrajya;x;
#### NAF ####;
NAF_absolute_monarchy;Kingdom of New Afrika;x;
NAF_prussian_constitutionalism;Kingdom of New Afrika;x;
NAF_hms_government;Kingdom of New Afrika;x;
NAF_democracy;Republic of New Afrika;x;
NAF_proletarian_dictatorship;People's Union of New Afrika;x;
NAF_presidential_dictatorship;Federal Republic of New Afrika;x;
NAF_bourgeois_dictatorship;Confederation of New Afrika;x;
NAF_fascist_dictatorship;Greater Afrikan State;x;
NAF_colonial_company;Protectorate of New Afrika;x;
NAF_dominion;Protectorate of New Afrika;x;
##### NAG #####;
NAG_absolute_monarchy;Naagapur ka Saamrajya;x;
NAG_prussian_constitutionalism;Naagapur ka Saamrajya;x;
NAG_hms_government;Naagapur ka Saamrajya;x;
NAG_democracy;Naagapur Ganarajya;x;
NAG_proletarian_dictatorship;Naagapur Samaajavaadee Ganarjya;x;
NAG_presidential_dictatorship;Naagapur Ganarajya;x;
NAG_bourgeois_dictatorship;Naagapur Ganarajya;x;
NAG_fascist_dictatorship;Naagapur Ganarajya;x;
NAG_colonial_company;Naagapur ka Saamrajya;x;
NAG_dominion;Naagapur ka Saamrajya;x;
##### NAL #####;
NAL_absolute_monarchy;Natalia-Koninkryk;x;
NAL_prussian_constitutionalism;Natalia-Koninkryk;x;
NAL_hms_government;Natalia-Koninkryk;x;
NAL_democracy;Republiek Natalia;x;
NAL_proletarian_dictatorship;Volksstaat Natal;x;
NAL_presidential_dictatorship;Republiek Natalia;x;
NAL_bourgeois_dictatorship;Republiek Natalia;x;
NAL_fascist_dictatorship;Boerstaat Natalia;x;
NAL_colonial_company;Staat Natalia;x;
NAL_dominion;Staat Natalia;x;
#### NAN ####;
NAN_absolute_monarchy;Dominion van de Antillen;x;
NAN_prussian_constitutionalism;Dominion van de Antillen;x;
NAN_hms_government;Dominion van de Antillen;x;
NAN_democracy;Republiek der Antillen;x;
NAN_proletarian_dictatorship;Socialistische Republiek van de Antillen;x;
NAN_presidential_dictatorship;Republiek der Antillen;x;
NAN_bourgeois_dictatorship;Republiek der Antillen;x;
NAN_fascist_dictatorship;Vrijstaat van de Antillen;x;
NAN_colonial_company;Dominion van de Antillen;x;
NAN_dominion;Dominion van de Antillen;x;
#### NAS ####;
NAS_absolute_monarchy;Herzogtum Nassau;x;
NAS_prussian_constitutionalism;Herzogtum Nassau;x;
NAS_hms_government;Herzogtum Nassau;x;
NAS_democracy;Republik Nassau;x;
NAS_proletarian_dictatorship;Volksstaat Nassau;x;
NAS_presidential_dictatorship;Republik Nassau;x;
NAS_bourgeois_dictatorship;Republik Nassau;x;
NAS_fascist_dictatorship;Deutsche Republik Nassau;x;
NAS_colonial_company;Freistaat Nassau;x;
NAS_dominion;Freistaat Nassau;x
#### NBR ####;
NBR_absolute_monarchy;Dominion of New Brunswick;x;
NBR_prussian_constitutionalism;Dominion of New Brunswick;x;
NBR_hms_government;Dominion of New Brunswick;x;
NBR_democracy;Republic of New Brunswick;x;
NBR_proletarian_dictatorship;Communist Republic of New Brunswick;x;
NBR_presidential_dictatorship;Republic of New Brunswick;x;
NBR_bourgeois_dictatorship;Republic of New Brunswick;x;
NBR_fascist_dictatorship;Free State of New Brunswick;x;
NBR_colonial_company;Dominion of New Brunswick;x;
NBR_dominion;Dominion of New Brunswick;x;
##### NCT #####;
NCT_absolute_monarchy;Principauté de Neuchâtel;x;
NCT_prussian_constitutionalism;Principauté de Neuchâtel;x;
NCT_hms_government;Principauté de Neuchâtel;x;
NCT_democracy;République de Neuchâtel;x;
NCT_proletarian_dictatorship;Canton de Neuchâtel;x;
NCT_presidential_dictatorship;État Libre de Neuchâtel;x;
NCT_bourgeois_dictatorship;État Libre de Neuchâtel;x;
NCT_fascist_dictatorship;État Libre de Neuchâtel;x;
NCT_colonial_company;Principauté de Neuchâtel;x;
NCT_dominion;Principauté de Neuchâtel;x;
##### NEJ #####;
NEJ_absolute_monarchy;Imart Najd;x;
NEJ_prussian_constitutionalism;Saltanat Najd;x;
NEJ_hms_government;Saltanat Najd;x;
NEJ_democracy;Jumhuriat Najd;x;
NEJ_proletarian_dictatorship;Jumhuriat Najid al-Shaebia;x;
NEJ_presidential_dictatorship;Jumhuriat Najd;x;
NEJ_bourgeois_dictatorship;Jumhuriat Najd;x;
NEJ_fascist_dictatorship;Jumhuriat Najid al-Iislamia;x;
NEJ_colonial_company;Dawlat Najd;x;
NEJ_dominion;Dawlat Najd;x;
##### NEN #####;
NEN_absolute_monarchy;Dominion of New England;x;
NEN_prussian_constitutionalism;Dominion of New England;x;
NEN_hms_government;Dominion of New England;x;
NEN_democracy;Federal State of New England;x;
NEN_proletarian_dictatorship;Socialist Union of New England;x;
NEN_presidential_dictatorship;New English Republic;x;
NEN_bourgeois_dictatorship;New English Republic;x;
NEN_fascist_dictatorship;New English State;x;
NEN_colonial_company;Dominion of New England;x;
NEN_dominion;Dominion of New England;x;
##### NEP #####;
NEP_absolute_monarchy;Nepal Adhirajya;x;
NEP_prussian_constitutionalism;Nepal Adhirajya;x;
NEP_hms_government;Nepal Adhirajya;x;
NEP_democracy;Sanghiya Loktantrik Ganatantra Nepal;x;
NEP_proletarian_dictatorship;Nepala Kamyunista Ganatantra;x;
NEP_presidential_dictatorship;Sanghiya Loktantrik Ganatantra Nepal;x;
NEP_bourgeois_dictatorship;Sanghiya Loktantrik Ganatantra Nepal;x;
NEP_fascist_dictatorship;Akhand Nepal;x;
NEP_colonial_company;Nepal Adhirajya;x;
NEP_dominion;Nepal Adhirajya;x;
##### NET #####;
NET_absolute_monarchy;Verenigd Koninkrijk der Nederlanden;x;
NET_prussian_constitutionalism;Koninkrijk der Nederlanden;x;
NET_hms_government;Koningrijk Holland;x;
NET_democracy;Republiek der Zeven Verenigde Nederlanden;x;
NET_proletarian_dictatorship;Bataafse Radenrepubliek;x;
NET_presidential_dictatorship;Bataafse Republiek;x;
NET_bourgeois_dictatorship;Bataafse Gemenebest;x;
NET_fascist_dictatorship;Groter Nederlandse Rijk;x;
NET_colonial_company;Commissariaat van Nederland;x;
NET_dominion;Commissariaat van Nederland;x;
##### NEW #####;
NEW_absolute_monarchy;Dominion of Newfoundland;x;
NEW_prussian_constitutionalism;Dominion of Newfoundland;x;
NEW_hms_government;Dominion of Newfoundland;x;
NEW_democracy;Democratic Republic of Newfoundland;x;
NEW_proletarian_dictatorship;People's Republic of Newfoundland;x;
NEW_presidential_dictatorship;Newfoundland Republic;x;
NEW_bourgeois_dictatorship;Newfoundland Republic;x;
NEW_fascist_dictatorship;Newfoundlander State;x;
NEW_colonial_company;Dominion of Newfoundland;x;
NEW_dominion;Dominion of Newfoundland;x;
#### NGA ####;
NGA_absolute_monarchy;Nagaalim Rajya;x;
NGA_prussian_constitutionalism;Nagaalim Rajya;x;
NGA_hms_government;Nagaalim Rajya;x;
NGA_democracy;Nagaalim Ganarajya;x;
NGA_proletarian_dictatorship;Nagaalim Samaajavaadee Ganarajya;x;
NGA_presidential_dictatorship;Nagaalim Ganarajya;x;
NGA_bourgeois_dictatorship;Nagaalim Ganarajya;x;
NGA_fascist_dictatorship;Nagaalim Ganarajya;x;
NGA_colonial_company;Nagaalim Rajya;x;
NGA_dominion;Nagaalim Rajya;x;
##### NGF #####;
NGF_absolute_monarchy;Norddeutscher Bund;x;
NGF_prussian_constitutionalism;Norddeutscher Bund;x;
NGF_hms_government;Norddeutscher Bund;x;
NGF_democracy;Norddeutscher Bundesstaat;x;
NGF_proletarian_dictatorship;Norddeutsche Raterepublik;x;
NGF_presidential_dictatorship;Norddeutscher Bundesstaat;x;
NGF_bourgeois_dictatorship;Norddeutscher Zollverein;x;
NGF_fascist_dictatorship;Norddeutsches Reich;x;
NGF_colonial_company;Norddeutsches Protektorat;x;
NGF_dominion;Norddeutsches Protektorat;x;
#### NGR ####;
NGR_absolute_monarchy;Kingdom of Nigeria;x;
NGR_prussian_constitutionalism;Kingdom of Nigeria;x;
NGR_hms_government;Kingdom of Nigeria;x;
NGR_democracy;Republic of Nigeria;x;
NGR_proletarian_dictatorship;Socialist People's State of Nigeria;x;
NGR_presidential_dictatorship;Republic of Nigeria;x;
NGR_bourgeois_dictatorship;Republic of Nigeria;x;
NGR_fascist_dictatorship;Republic of Nigeria;x;
NGR_colonial_company;Protectorate of Nigeria;x;
NGR_dominion;Protectorate of Nigeria;x;
##### NIA #####;
NIA_absolute_monarchy;Nianjun;x;
NIA_prussian_constitutionalism;Nianjun;x;
NIA_hms_government;Nianjun;x;
NIA_democracy;Nianjun;x;
NIA_proletarian_dictatorship;Nianjun;x;
NIA_presidential_dictatorship;Nianjun;x;
NIA_bourgeois_dictatorship;Nianjun;x;
NIA_fascist_dictatorship;Nianjun;x;
NIA_colonial_company;Henan;x;
NIA_dominion;Henan;x;
##### NIC #####;
NIC_absolute_monarchy;Reino de Nicaragua;x;
NIC_prussian_constitutionalism;Reino de Nicaragua;x;
NIC_hms_government;Reino de Nicaragua;x;
NIC_democracy;República de Nicaragua;x;
NIC_proletarian_dictatorship;Estado Popular de Nicaragua;x;
NIC_presidential_dictatorship;República de Nicaragua;x;
NIC_bourgeois_dictatorship;República de Nicaragua;x;
NIC_fascist_dictatorship;Estado Nicaragüense;x;
NIC_colonial_company;Dominio de Nicaragua;x;
NIC_dominion;Dominio de Nicaragua;x;
#### NIG ####;
NIG_absolute_monarchy;Kingdom of Niger;x;
NIG_prussian_constitutionalism;Kingdom of Niger;x;
NIG_hms_government;Kingdom of Niger;x;
NIG_democracy;Republic of Niger;x;
NIG_proletarian_dictatorship;People's New Republic of Niger;x;
NIG_presidential_dictatorship;Republic of Niger;x;
NIG_bourgeois_dictatorship;Republic of Niger;x;
NIG_fascist_dictatorship;Islamic State of Niger;x;
NIG_colonial_company;Protectorate of Niger;x;
NIG_dominion;Protectorate of Niger;x;
#### NKO ####;
NKO_absolute_monarchy;Obugabe Bw'Ankole;x;
NKO_prussian_constitutionalism;Obugabe Bw'Ankole;x;
NKO_hms_government;Obugabe Bw'Ankole;x;
NKO_democracy;Nkore Republic;x;
NKO_proletarian_dictatorship;Socialist Republic of Nkore;x;
NKO_presidential_dictatorship;Nkore Republic;x;
NKO_bourgeois_dictatorship;Nkore Republic;x;
NKO_fascist_dictatorship;Free Nkore Republic;x;
NKO_colonial_company;Obugabe Bw'Ankole;x;
NKO_dominion;Obugabe Bw'Ankole;x;
##### NMB #####;
NMB_absolute_monarchy;Kingdom of Namibia;x;
NMB_prussian_constitutionalism;Kingdom of Namibia;x;
NMB_hms_government;Namibian Kingdom;x;
NMB_democracy;Republic of Namibia;x;
NMB_proletarian_dictatorship;People's Democratic Republic of Namibia;x;
NMB_presidential_dictatorship;Republic of Namibia;x;
NMB_bourgeois_dictatorship;Free State of Namibia;x;
NMB_fascist_dictatorship;Namibian State;x;
NMB_colonial_company;Protectorate of Namibia;x;
NMB_dominion;Protectorate of Namibia;x;
##### NOR #####;
NOR_absolute_monarchy;Kongeriket Norge;x;
NOR_prussian_constitutionalism;Kongeriket Norge;x;
NOR_hms_government;Kongeriket Norge;x;
NOR_democracy;Republikken Norge;x;
NOR_proletarian_dictatorship;Sosialistiske Republikken Norge;x;
NOR_presidential_dictatorship;Republikken Norge;x;
NOR_bourgeois_dictatorship;Republikken Norge;x;
NOR_fascist_dictatorship;Nasjonale Regjeringen i Norge;x;
NOR_colonial_company;Protektoratet i Norge;x;
NOR_dominion;Kongeriket Norge;x;
#### NPL ####;
NPL_absolute_monarchy;Regno 'e Napule;x;
NPL_prussian_constitutionalism;Regno 'e Napule;x;
NPL_hms_government;Regno 'e Napule;x;
NPL_democracy;Repubbreca 'e Napule;x;
NPL_proletarian_dictatorship;;x;
NPL_presidential_dictatorship;Popoli Repubbreca 'e Napule;x;
NPL_bourgeois_dictatorship;Repubbreca 'e Napule;x;
NPL_fascist_dictatorship;Napulitano Stato;x;
NPL_colonial_company;Stato 'e Napule;x;
NPL_dominion;State 'e Napule;x;
#### NRM ####;
NRM_absolute_monarchy;Duché de Normandie;x;
NRM_prussian_constitutionalism;Duché de Normandie;x;
NRM_hms_government;Duché de Normandie;x;
NRM_democracy;République de Normandie;x;
NRM_proletarian_dictatorship;Commune Normande;x;
NRM_presidential_dictatorship;République de Normandie;x;
NRM_bourgeois_dictatorship;République de Normandie;x;
NRM_fascist_dictatorship;Grande République Normande;x;
NRM_colonial_company;Protectorat de Normandie;x;
NRM_dominion;Protectorat de Normandie;x;
#### NSC ####;
NSC_absolute_monarchy;Dominion of Nova Scotia;x;
NSC_prussian_constitutionalism;Dominion of Nova Scotia;x;
NSC_hms_government;Dominion of Nova Scotia;x;
NSC_democracy;Republic of Nova Scotia;x;
NSC_proletarian_dictatorship;Socialist State of Nova Scotia;x;
NSC_presidential_dictatorship;Republic of Nova Scotia;x;
NSC_bourgeois_dictatorship;Republic of Nova Scotia;x;
NSC_fascist_dictatorship;New Scottish State;x;
NSC_colonial_company;Dominion of Nova Scotia;x;
NSC_dominion;Dominion of Nova Scotia;x;
##### NYE #####;
NYE_absolute_monarchy;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_prussian_constitutionalism;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_hms_government;al-Mamlakah al-Mutawakkiliyah al-Yamaniyah;x;
NYE_democracy;al-Jumhuriyah al-Arabiyah al-Yamaniyah;x;
NYE_proletarian_dictatorship;Jumhuriat al-Yaman al-Shamaliat al-Shuyueia;x;
NYE_presidential_dictatorship;al-Jumhuriyah al-Arabiyah al-Yamaniyah;x;
NYE_bourgeois_dictatorship;al-Jumhuriyah al-Arabiyah al-Yamaniyah;x;
NYE_fascist_dictatorship;al-Jumhuriyah al-Arabiyah al-Yamaniyah;x;
NYE_theocracy;al-Iimamat al-Zaydia;x;
NYE_colonial_company;Mahmiat al-Yamaniyah;x;
NYE_dominion;Mahmiat al-Yamaniyah;x;
##### NZL #####;
NZL_absolute_monarchy;Dominion of New Zealand;x;
NZL_prussian_constitutionalism;Dominion of New Zealand;x;
NZL_hms_government;Commonwealth of New Zealand;x;
NZL_democracy;Republic of New Zealand;x;
NZL_proletarian_dictatorship;Socialist Workers Republic of New Zealand;x;
NZL_presidential_dictatorship;Republic of New Zealand;x;
NZL_bourgeois_dictatorship;Republic of New Zealand;x;
NZL_fascist_dictatorship;State of New Zealand;x;
NZL_colonial_company;Dominion of New Zealand;x;
NZL_dominion;Dominion of New Zealand;x;
##### NZF #####;
NZF_absolute_monarchy;Dominion de Nouvelle-Zélande;x;
NZF_prussian_constitutionalism;Dominion de Nouvelle-Zélande;x;
NZF_hms_government;Communauté de Nouvelle-Zélande;x;
NZF_democracy;République de Nouvelle-Zélande;x;
NZF_proletarian_dictatorship;République Socialiste des Travailleurs de Nouvelle-Zélande;x;
NZF_presidential_dictatorship;République de Nouvelle-Zélande;x;
NZF_bourgeois_dictatorship;République de Nouvelle-Zélande;x;
NZF_fascist_dictatorship;État de Nouvelle-Zélande;x;
NZF_colonial_company;Dominion de Nouvelle-Zélande;x;
NZF_dominion;Dominion de Nouvelle-Zélande;x;
#### OAX ####;
OAX_absolute_monarchy;Reino de Oaxaca;x;
OAX_prussian_constitutionalism;Reino de Oaxaca;x;
OAX_hms_government;Reino de Oaxaca;x;
OAX_democracy;Estado Libre de Oaxaca;x;
OAX_proletarian_dictatorship;Estado Socialista de Oaxaca;x;
OAX_presidential_dictatorship;Estado Libre de Oaxaca;x;
OAX_bourgeois_dictatorship;Estado Libre de Oaxaca;x;
OAX_fascist_dictatorship;Estado Libre de Oaxaca;x;
OAX_colonial_company;Protectorado de Oaxaca;x;
OAX_dominion;Protectorado de Oaxaca;x;
##### OCC #####;
OCC_absolute_monarchy;Occitan Reialme;x;
OCC_prussian_constitutionalism;Occitan Reialme;x;
OCC_hms_government;Occitan Reialme;x;
OCC_democracy;Republica Occitània;x;
OCC_proletarian_dictatorship;Republica Occitània;x;
OCC_presidential_dictatorship;Republica Occitan;x;
OCC_bourgeois_dictatorship;Republica Occitan;x;
OCC_fascist_dictatorship;Estat Occitan;x;
OCC_colonial_company;Estat Occitania;x;
OCC_dominion;Estat Occitania;x;
#### OLD ####;
OLD_absolute_monarchy;Großherzogtum Oldenburg;x;
OLD_prussian_constitutionalism;Großherzogtum Oldenburg;x;
OLD_hms_government;Großherzogtum Oldenburg;x;
OLD_democracy;Freistaat Oldenburg;x;
OLD_proletarian_dictatorship;Volksrepublik Oldenburg;x;
OLD_presidential_dictatorship;Freistaat Oldenburg;x;
OLD_bourgeois_dictatorship;Freistaat Oldenburg;x;
OLD_fascist_dictatorship;Freistaat Oldenburg;x;
OLD_colonial_company;Protektorat Oldenburg;x;
OLD_dominion;Protektorat Oldenburg;x
##### OMA #####;
OMA_absolute_monarchy;Saltanat Masqat Waeuman;x;
OMA_prussian_constitutionalism;Imamat Uman;x;
OMA_hms_government;Saltanat Uman;x;
OMA_democracy;Dawlat Masqat Waeuman;x;
OMA_proletarian_dictatorship;Jumhuriat al-Eummal al-Aishtirakiat al-Eumania;x;
OMA_presidential_dictatorship;Dawlat Masqat Waeuman;x;
OMA_bourgeois_dictatorship;Dawlat Masqat Waeuman;x;
OMA_fascist_dictatorship;Dawlat Masqat Waeuman al-Hura;x;
OMA_colonial_company;Dawlat Waeuman;x;
OMA_dominion;Dawlat Waeuman;x;
##### ORA #####;
ORA_absolute_monarchy;Boereryk van die Oranjerivier;x;
ORA_prussian_constitutionalism;Boereryk van die Oranjerivier;x;
ORA_hms_government;Boereryk van die Oranjerivier;x;
ORA_democracy;Oranje Vrystaat;x;
ORA_proletarian_dictatorship;Sosialistiese Republiek van die Oranje;x;
ORA_presidential_dictatorship;Oranje Vrystaat;x;
ORA_bourgeois_dictatorship;Oranje Vrystaat;x;
ORA_fascist_dictatorship;Boerstaat Oranje;x;
ORA_colonial_company;Gebied van die Oranje;x;
ORA_dominion;Gebied van die Oranje;x;
##### ORI #####;
ORI_absolute_monarchy;Odisha Rajya;x;
ORI_prussian_constitutionalism;Odisha Rajya;x;
ORI_hms_government;Odisha Rajya;x;
ORI_democracy;Odisha Ganarajya;x;
ORI_proletarian_dictatorship;Odisha Samaajavaadee Ganarajya;x;
ORI_presidential_dictatorship;Odisha Ganarajya;x;
